Nome do arquivo avaliado: c880 
Quantidade de vetores testados: 100 - 8.673617379884035e-17 
total_evaluated_nodes: 712 
vector | sensitive_node | total_reverse_biased | not_mask_reverse_biased | runtime 
011111011000001010111011010011000001000011101000000000001000 | ['ZN_neg_g000', 'net_0_g001', 'ZN_neg_g001', 'net_0_g002', 'ZN_neg_g002', 'net_0_g003', 'ZN_neg_g003', 'net_0_g004', 'ZN_neg_g004', 'net_1_g004', 'net_0_g005', 'ZN_neg_g005', 'net_1_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g008', 'net_0_g009', 'ZN_neg_g011', 'n97', 'ZN_neg_g012', 'net_0_g014', 'ZN_neg_g014', 'net_1_g014', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_0_g018', 'ZN_neg_g018', 'net_000_g019', 'n105', 'net_003_g019', 'net_000_g020', 'n106', 'net_002_g020', 'net_001_g021', 'net_000_g021', 'n107', 'n108', 'net_001_g023', 'net_000_g023', 'n109', 'net_000_g024', 'n110', 'net_002_g024', 'net_000_g025', 'n111', 'net_001_g025', 'net_001_g026', 'net_000_g026', 'n112', 'net_000_g027', 'net_003_g027', 'net_000_g028', 'net_002_g028', 'n114', 'net_000_g029', 'n115', 'net_002_g029', 'net_000_g030', 'net_002_g030', 'n116', 'net_001_g031', 'net_000_g031', 'n117', 'net_000_g032', 'n118', 'net_003_g032', 'net_000_g033', 'n119', 'net_003_g033', 'net_000_g034', 'n120', 'net_003_g034', 'n121', 'net_001_g036', 'net_000_g036', 'net_0_g049', 'n135', 'net_1_g051', 'net_0_g051', 'n137', 'ZN_neg_g052', 'n138', 'n147', 'n149', 'n150', 'n151', 'n152', 'n183', 'net_0_g097', 'n187', 'n188', 'n189', 'n198', 'net_0_g112', 'n199', 'n200', 'n201', 'n208', 'n209', 'n210', 'n214', 'ZN_neg_g130', 'n216', 'net_0_g130', 'n217', 'n218', 'n219', 'n220', 'n221', 'n222', 'n226', 'n227', 'n228', 'n231', 'n232', 'n233', 'n243', 'net_1_g157', 'net_0_g157', 'n244', 'n245', 'n246', 'n247', 'net_1_g163', 'n250', 'n257', 'n258', 'n259', 'n263', 'net_0_g177', 'n264', 'n265', 'n266', 'net_2_g180', 'n267', 'net_3_g182', 'net_2_g182', 'n276', 'net_0_g190', 'n278', 'n279', 'net_2_g193', 'n280', 'net_3_g195', 'net_2_g195', 'n287', 'net_0_g201', 'n289', 'net_2_g203', 'n290', 'net_3_g205', 'net_2_g205', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 347 | 180 | 1.9819950999999998
011011010001001110110001010010111100001100001011010101011101 | ['ZN_neg_g000', 'net_0_g001', 'ZN_neg_g001', 'net_0_g002', 'ZN_neg_g002', 'net_0_g003', 'ZN_neg_g003', 'net_0_g004', 'ZN_neg_g004', 'net_1_g004', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_1_g008', 'net_0_g008', 'net_0_g009', 'net_0_g012', 'ZN_neg_g012', 'ZN_neg_g014', 'net_0_g015', 'ZN_neg_g015', 'net_1_g015', 'n101', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_1_g017', 'net_0_g018', 'ZN_neg_g018', 'net_000_g019', 'n105', 'net_003_g019', 'net_000_g020', 'n106', 'net_002_g020', 'net_001_g021', 'net_000_g021', 'n107', 'net_000_g022', 'n108', 'net_003_g022', 'net_001_g023', 'net_000_g023', 'n109', 'net_000_g024', 'n110', 'net_001_g024', 'net_000_g025', 'n111', 'net_001_g025', 'net_000_g026', 'net_002_g026', 'n112', 'net_001_g027', 'net_000_g027', 'n114', 'net_000_g029', 'n115', 'net_003_g029', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_000_g032', 'n118', 'net_003_g032', 'n119', 'net_000_g034', 'n120', 'net_003_g034', 'n121', 'net_001_g036', 'net_000_g036', 'ZN_neg_g045', 'n131', 'net_0_g049', 'n135', 'n137', 'ZN_neg_g052', 'n138', 'n147', 'net_1_g065', 'net_0_g065', 'n151', 'n152', 'net_2_g066', 'net_0_g067', 'net_000_g072', 'net_002_g072', 'n158', 'n159', 'n160', 'net_1_g074', 'n162', 'n174', 'n189', 'net_0_g104', 'net_001_g106', 'net_000_g106', 'n192', 'n198', 'net_0_g112', 'net_1_g113', 'n199', 'n200', 'net_2_g114', 'n201', 'net_0_g115', 'n210', 'net_0_g125', 'n212', 'n213', 'n218', 'n221', 'net_0_g135', 'n222', 'n225', 'n231', 'net_0_g146', 'n232', 'n233', 'n243', 'n244', 'n246', 'n247', 'net_1_g163', 'n257', 'net_0_g172', 'n258', 'n259', 'net_1_g173', 'net_0_g174', 'n264', 'net_1_g193', 'net_0_g193', 'n279', 'n280', 'net_1_g194', 'net_0_g195', 'ZN_neg_g196', 'n282', 'n283', 'n289', 'net_1_g203', 'n290', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 350 | 174 | 2.1496820999999997
111110101100111001110000111110000001010011110011010100000111 | ['ZN_neg_g000', 'ZN_neg_g001', 'ZN_neg_g002', 'ZN_neg_g003', 'ZN_neg_g004', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g012', 'ZN_neg_g012', 'net_0_g013', 'ZN_neg_g014', 'net_0_g016', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_0_g018', 'ZN_neg_g018', 'net_001_g019', 'net_000_g019', 'n105', 'n106', 'n107', 'net_001_g022', 'net_000_g022', 'n108', 'net_000_g023', 'net_002_g023', 'n109', 'net_000_g024', 'n110', 'net_003_g024', 'net_000_g025', 'n111', 'net_002_g025', 'net_001_g026', 'net_000_g026', 'n112', 'net_000_g028', 'net_002_g028', 'n114', 'n115', 'net_000_g030', 'n116', 'net_003_g030', 'n117', 'n118', 'n119', 'net_000_g034', 'n120', 'net_002_g034', 'net_001_g035', 'net_000_g035', 'n121', 'net_000_g036', 'net_003_g036', 'n123', 'n128', 'net_1_g042', 'net_0_g045', 'ZN_neg_g045', 'n131', 'n132', 'n139', 'net_1_g053', 'n140', 'net_000_g055', 'net_002_g055', 'n141', 'net_1_g063', 'net_0_g063', 'n149', 'n152', 'net_0_g067', 'n189', 'net_0_g104', 'n201', 'net_0_g116', 'n210', 'net_0_g125', 'n213', 'n225', 'n244', 'n247', 'n248', 'net_1_g162', 'net_0_g162', 'n257', 'net_0_g172', 'n258', 'n259', 'net_1_g173', 'net_0_g174', 'n264', 'n269', 'ZN_neg_g184', 'n270', 'n276', 'net_0_g190', 'n278', 'net_0_g192', 'n279', 'net_3_g193', 'net_2_g193', 'net_0_g194', 'n280', 'net_3_g195', 'n289', 'n290', 'net_2_g204', 'net_0_g205', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 347 | 138 | 1.9737038
010110011001010000001010111010110101001111000100000110001010 | ['ZN_neg_g000', 'ZN_neg_g001', 'net_0_g002', 'ZN_neg_g002', 'ZN_neg_g003', 'ZN_neg_g004', 'net_0_g005', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'ZN_neg_g011', 'n97', 'ZN_neg_g012', 'net_0_g014', 'ZN_neg_g014', 'net_1_g014', 'ZN_neg_g016', 'ZN_neg_g017', 'net_0_g018', 'ZN_neg_g018', 'net_001_g019', 'net_000_g019', 'n105', 'n106', 'n107', 'net_000_g022', 'net_002_g022', 'n108', 'net_001_g023', 'net_000_g023', 'n109', 'net_000_g024', 'n110', 'net_001_g024', 'net_000_g025', 'n111', 'net_001_g025', 'net_001_g026', 'net_000_g026', 'n112', 'net_000_g027', 'net_003_g027', 'net_000_g028', 'net_002_g028', 'n114', 'net_000_g029', 'n115', 'net_003_g029', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_001_g032', 'net_000_g032', 'n118', 'net_000_g033', 'n119', 'net_003_g033', 'net_000_g034', 'n120', 'net_003_g034', 'n121', 'net_001_g036', 'net_000_g036', 'n123', 'net_0_g042', 'n128', 'ZN_neg_g045', 'n131', 'net_0_g049', 'n135', 'net_1_g051', 'net_0_g051', 'n137', 'ZN_neg_g052', 'n138', 'n140', 'net_1_g054', 'net_0_g054', 'n141', 'n152', 'net_0_g067', 'n155', 'n156', 'net_1_g070', 'n157', 'net_001_g072', 'net_000_g072', 'n158', 'n164', 'n165', 'net_1_g079', 'n167', 'n173', 'n175', 'n177', 'n183', 'net_0_g097', 'ZN_neg_g099', 'n185', 'n186', 'n187', 'n188', 'n189', 'net_0_g103', 'n191', 'n201', 'net_3_g115', 'net_2_g115', 'net_0_g116', 'net_001_g118', 'net_000_g118', 'n204', 'n208', 'n209', 'n210', 'net_0_g124', 'ZN_neg_g130', 'n216', 'net_0_g130', 'n218', 'n221', 'n232', 'n233', 'net_0_g147', 'net_1_g147', 'n236', 'n237', 'n238', 'n241', 'n242', 'n250', 'net_000_g165', 'net_002_g165', 'n251', 'n256', 'n257', 'n258', 'n259', 'n267', 'net_0_g182', 'n280', 'net_0_g195', 'ZN_neg_g196', 'n282', 'net_001_g197', 'net_000_g197', 'n283', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 346 | 177 | 1.9250293999999997
100001001001101010101100011001111010101100001011101000101101 | ['ZN_neg_g000', 'net_0_g001', 'ZN_neg_g001', 'ZN_neg_g002', 'net_0_g003', 'ZN_neg_g003', 'ZN_neg_g004', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g008', 'net_0_g009', 'ZN_neg_g011', 'n97', 'net_0_g012', 'ZN_neg_g012', 'net_0_g014', 'ZN_neg_g014', 'ZN_neg_g015', 'n101', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_1_g017', 'ZN_neg_g018', 'n105', 'n106', 'net_000_g021', 'n107', 'net_003_g021', 'net_000_g022', 'n108', 'net_003_g022', 'n109', 'n110', 'net_000_g025', 'n111', 'net_002_g025', 'net_000_g026', 'net_002_g026', 'n112', 'net_001_g027', 'net_000_g027', 'n114', 'net_000_g029', 'n115', 'net_003_g029', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_000_g032', 'n118', 'net_003_g032', 'n119', 'net_000_g034', 'n120', 'net_003_g034', 'net_000_g035', 'n121', 'net_003_g035', 'ZN_neg_g041', 'n127', 'net_0_g041', 'n128', 'ZN_neg_g045', 'n131', 'n135', 'n137', 'ZN_neg_g052', 'n138', 'n139', 'n140', 'net_000_g055', 'net_002_g055', 'n141', 'n143', 'n144', 'n149', 'n150', 'net_0_g064', 'n151', 'net_2_g065', 'n152', 'n156', 'n157', 'net_000_g072', 'net_002_g072', 'n158', 'n160', 'n162', 'n163', 'n168', 'net_1_g082', 'net_0_g082', 'n169', 'n170', 'n171', 'net_1_g085', 'net_0_g085', 'n172', 'n174', 'n175', 'n178', 'ZN_neg_g093', 'n179', 'n180', 'net_0_g094', 'n182', 'n183', 'ZN_neg_g099', 'n185', 'n186', 'net_001_g106', 'net_000_g106', 'n192', 'n193', 'n195', 'n196', 'n198', 'net_1_g112', 'n208', 'net_0_g123', 'n209', 'n210', 'net_2_g124', 'net_0_g125', 'n212', 'n214', 'ZN_neg_g130', 'n216', 'net_0_g130', 'n217', 'n218', 'n219', 'n220', 'n221', 'n222', 'n226', 'n227', 'n228', 'n229', 'n231', 'n232', 'n233', 'n236', 'n237', 'n238', 'n241', 'n242', 'n243', 'n244', 'n245', 'n246', 'n247', 'net_000_g165', 'net_002_g165', 'n251', 'n253', 'ZN_neg_g168', 'n254', 'n256', 'n257', 'n258', 'n259', 'net_000_g175', 'net_002_g175', 'n261', 'ZN_neg_g176', 'n262', 'n264', 'n265', 'n266', 'net_3_g180', 'n267', 'ZN_neg_g184', 'n270', 'net_0_g184', 'n271', 'n273', 'n274', 'ZN_neg_g189', 'n275', 'n278', 'n279', 'n280', 'ZN_neg_g196', 'n282', 'n283', 'n285', 'ZN_neg_g200', 'n286', 'n289', 'n290', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 312 | 223 | 1.786101200000001
110110110011101011001001010100011100101000110111001001010000 | ['ZN_neg_g000', 'net_0_g001', 'ZN_neg_g001', 'net_1_g001', 'net_0_g002', 'ZN_neg_g002', 'net_1_g002', 'ZN_neg_g003', 'ZN_neg_g004', 'net_0_g005', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g008', 'net_0_g012', 'ZN_neg_g012', 'ZN_neg_g014', 'ZN_neg_g015', 'n101', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_1_g017', 'net_2_g017', 'net_0_g018', 'ZN_neg_g018', 'net_000_g019', 'n105', 'net_003_g019', 'net_000_g020', 'n106', 'net_002_g020', 'net_001_g021', 'net_000_g021', 'n107', 'net_000_g022', 'n108', 'net_003_g022', 'net_000_g023', 'n109', 'net_003_g023', 'net_000_g024', 'n110', 'net_003_g024', 'net_000_g025', 'n111', 'net_003_g025', 'net_000_g026', 'n112', 'net_003_g026', 'n114', 'n115', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_001_g032', 'net_000_g032', 'n118', 'n119', 'net_000_g034', 'n120', 'net_003_g034', 'n121', 'net_001_g036', 'net_000_g036', 'n125', 'ZN_neg_g041', 'n127', 'net_0_g041', 'n128', 'ZN_neg_g045', 'n131', 'net_0_g049', 'n135', 'net_2_g051', 'net_1_g051', 'net_0_g051', 'n137', 'ZN_neg_g052', 'n138', 'n139', 'n140', 'net_000_g055', 'net_002_g055', 'n141', 'n142', 'net_0_g057', 'n143', 'n144', 'n146', 'n154', 'n156', 'n157', 'net_001_g072', 'net_000_g072', 'n158', 'n160', 'n162', 'n165', 'n167', 'n169', 'net_0_g083', 'n170', 'n172', 'net_1_g086', 'net_0_g086', 'n174', 'n175', 'n177', 'n178', 'ZN_neg_g093', 'n179', 'n180', 'ZN_neg_g099', 'n185', 'n186', 'n187', 'n188', 'net_2_g102', 'n189', 'net_1_g104', 'n191', 'net_000_g106', 'net_002_g106', 'n192', 'n193', 'net_1_g107', 'net_0_g107', 'n194', 'net_0_g108', 'n195', 'net_0_g109', 'n197', 'n198', 'n203', 'net_0_g117', 'net_000_g118', 'net_002_g118', 'n204', 'n205', 'n206', 'n207', 'n212', 'n217', 'n218', 'n219', 'net_0_g133', 'n221', 'net_0_g135', 'n222', 'n226', 'net_0_g141', 'n227', 'n228', 'n229', 'n232', 'n233', 'net_0_g147', 'net_1_g147', 'n241', 'n243', 'net_0_g157', 'n244', 'n245', 'n246', 'net_1_g160', 'n247', 'net_1_g163', 'net_001_g165', 'net_000_g165', 'n251', 'n253', 'ZN_neg_g168', 'n254', 'n255', 'net_1_g169', 'net_1_g174', 'net_0_g174', 'net_0_g182', 'ZN_neg_g184', 'n270', 'net_0_g184', 'n271', 'n274', 'net_1_g188', 'net_2_g188', 'ZN_neg_g189', 'n275', 'n276', 'net_1_g190', 'net_1_g195', 'net_0_g195', 'n290', 'net_3_g204', 'net_2_g204', 'net_0_g205', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 351 | 226 | 1.9904256
101100010010001110000010110000100000111100110000100011100101 | ['net_0_g000', 'ZN_neg_g000', 'net_1_g000', 'net_0_g001', 'ZN_neg_g001', 'net_0_g002', 'ZN_neg_g002', 'ZN_neg_g003', 'net_0_g004', 'ZN_neg_g004', 'net_0_g005', 'ZN_neg_g005', 'net_1_g005', 'net_2_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_1_g009', 'net_0_g009', 'net_1_g010', 'net_0_g010', 'ZN_neg_g011', 'n97', 'ZN_neg_g012', 'ZN_neg_g014', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'ZN_neg_g018', 'net_001_g019', 'net_000_g019', 'n105', 'net_000_g020', 'n106', 'net_002_g020', 'net_001_g021', 'net_000_g021', 'n107', 'n108', 'n109', 'net_000_g024', 'n110', 'net_001_g024', 'n111', 'n112', 'net_000_g027', 'net_002_g027', 'n114', 'n115', 'net_000_g030', 'n116', 'net_003_g030', 'n117', 'n118', 'net_000_g033', 'n119', 'net_003_g033', 'net_000_g034', 'n120', 'net_002_g034', 'net_000_g035', 'net_002_g035', 'n121', 'net_000_g036', 'net_002_g036', 'ZN_neg_g041', 'n127', 'n128', 'ZN_neg_g045', 'n131', 'net_1_g049', 'net_0_g049', 'n135', 'ZN_neg_g052', 'n138', 'n139', 'n140', 'net_0_g058', 'n144', 'n146', 'n149', 'n150', 'net_0_g064', 'n151', 'n152', 'n156', 'n157', 'n160', 'n162', 'n165', 'n167', 'n174', 'n175', 'n177', 'ZN_neg_g099', 'n185', 'n186', 'n187', 'n188', 'net_2_g102', 'n189', 'n191', 'n199', 'net_0_g113', 'n200', 'net_2_g114', 'n201', 'n208', 'net_0_g122', 'n209', 'net_2_g123', 'n210', 'n214', 'ZN_neg_g130', 'n216', 'n217', 'n218', 'n219', 'n221', 'n222', 'n226', 'n227', 'n228', 'n231', 'n232', 'n233', 'n236', 'net_0_g151', 'n237', 'n238', 'n242', 'n244', 'n245', 'n250', 'n255', 'net_0_g169', 'n256', 'n257', 'n258', 'net_2_g172', 'n259', 'net_3_g174', 'net_2_g174', 'n264', 'n265', 'n266', 'net_3_g180', 'n267', 'n269', 'n271', 'n278', 'n279', 'n280', 'ZN_neg_g196', 'n282', 'n287', 'net_0_g201', 'n289', 'net_2_g203', 'n290', 'net_0_g204', 'net_3_g205', 'net_2_g205', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 334 | 189 | 1.9023313000000002
000010110010101001000110110111010001011011111010100111011101 | ['ZN_neg_g000', 'ZN_neg_g001', 'net_0_g002', 'ZN_neg_g002', 'net_1_g002', 'ZN_neg_g003', 'ZN_neg_g004', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'ZN_neg_g011', 'n97', 'ZN_neg_g012', 'ZN_neg_g014', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'ZN_neg_g018', 'net_001_g019', 'net_000_g019', 'n105', 'net_000_g020', 'n106', 'net_002_g020', 'net_001_g021', 'net_000_g021', 'n107', 'net_000_g022', 'n108', 'net_003_g022', 'net_000_g023', 'net_002_g023', 'n109', 'net_000_g024', 'n110', 'net_002_g024', 'n111', 'n112', 'net_001_g027', 'net_000_g027', 'net_000_g028', 'net_002_g028', 'n114', 'n115', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_000_g032', 'n118', 'net_003_g032', 'net_000_g033', 'n119', 'net_002_g033', 'net_000_g034', 'n120', 'net_001_g034', 'net_000_g035', 'net_002_g035', 'n121', 'net_001_g036', 'net_000_g036', 'n123', 'net_0_g042', 'n128', 'n140', 'net_1_g054', 'net_0_g054', 'n152', 'net_0_g067', 'net_000_g072', 'net_002_g072', 'n158', 'n159', 'net_0_g074', 'n160', 'n163', 'n168', 'net_1_g082', 'net_0_g082', 'n170', 'n171', 'net_0_g085', 'n172', 'n174', 'net_0_g088', 'n182', 'net_0_g096', 'n184', 'n189', 'net_0_g104', 'n201', 'net_0_g116', 'net_000_g118', 'net_002_g118', 'n204', 'n210', 'net_0_g125', 'n212', 'net_0_g137', 'ZN_neg_g137', 'n223', 'n224', 'n229', 'net_1_g143', 'net_0_g143', 'n234', 'net_1_g148', 'net_0_g148', 'n239', 'net_1_g153', 'net_0_g153', 'n240', 'n241', 'n247', 'n248', 'net_1_g162', 'net_0_g162', 'n250', 'net_001_g165', 'net_000_g165', 'n251', 'net_001_g175', 'net_000_g175', 'n261', 'ZN_neg_g184', 'n270', 'net_000_g197', 'n283', 'net_003_g197', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 337 | 159 | 1.7658533000000016
101001001000101011011100000010110000101011000100101100101101 | ['ZN_neg_g000', 'net_0_g001', 'ZN_neg_g001', 'ZN_neg_g002', 'ZN_neg_g003', 'net_0_g004', 'ZN_neg_g004', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g008', 'net_0_g009', 'ZN_neg_g011', 'n97', 'net_0_g012', 'ZN_neg_g012', 'net_0_g014', 'ZN_neg_g014', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'ZN_neg_g018', 'n105', 'net_000_g020', 'n106', 'net_003_g020', 'net_000_g021', 'n107', 'net_003_g021', 'net_000_g022', 'n108', 'net_003_g022', 'net_001_g023', 'net_000_g023', 'n109', 'net_000_g024', 'n110', 'net_001_g024', 'net_000_g025', 'n111', 'net_001_g025', 'net_001_g026', 'net_000_g026', 'n112', 'net_000_g028', 'net_002_g028', 'n114', 'net_000_g029', 'n115', 'net_003_g029', 'net_000_g030', 'n116', 'net_003_g030', 'net_000_g031', 'n117', 'net_003_g031', 'net_001_g032', 'net_000_g032', 'n118', 'net_000_g033', 'n119', 'net_003_g033', 'net_000_g034', 'n120', 'net_003_g034', 'net_000_g035', 'n121', 'net_003_g035', 'ZN_neg_g041', 'n127', 'net_0_g041', 'ZN_neg_g045', 'n131', 'n135', 'n137', 'ZN_neg_g052', 'n138', 'n142', 'net_0_g056', 'n143', 'n144', 'n156', 'n157', 'net_001_g072', 'net_000_g072', 'n158', 'n160', 'n162', 'n169', 'net_0_g083', 'n172', 'net_0_g086', 'n174', 'n175', 'n178', 'ZN_neg_g093', 'n179', 'n180', 'ZN_neg_g099', 'n185', 'n186', 'n187', 'n188', 'n189', 'net_0_g103', 'net_1_g104', 'net_000_g106', 'net_002_g106', 'n192', 'n208', 'net_0_g123', 'n209', 'n210', 'net_2_g124', 'net_0_g125', 'n212', 'n214', 'ZN_neg_g130', 'n216', 'net_0_g130', 'n217', 'n218', 'n219', 'n220', 'n221', 'n222', 'n226', 'n227', 'n228', 'n229', 'net_1_g143', 'net_0_g143', 'n231', 'n232', 'n233', 'n236', 'n237', 'n238', 'n241', 'n242', 'n243', 'n244', 'n245', 'n246', 'n247', 'net_1_g163', 'net_000_g165', 'net_002_g165', 'n251', 'n253', 'ZN_neg_g168', 'n254', 'n256', 'n257', 'n258', 'n259', 'net_001_g175', 'net_000_g175', 'n261', 'n269', 'ZN_neg_g184', 'n270', 'ZN_neg_g196', 'n282', 'n283', 'n285', 'ZN_neg_g200', 'n286', 'n289', 'n290', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 321 | 197 | 1.8179133000000007
100100001010101100001001001000111111101001000001111010111001 | ['net_0_g000', 'ZN_neg_g000', 'ZN_neg_g001', 'ZN_neg_g002', 'ZN_neg_g003', 'ZN_neg_g004', 'net_0_g005', 'ZN_neg_g005', 'n91', 'n92', 'ZN_neg_g007', 'net_0_g010', 'net_0_g012', 'ZN_neg_g012', 'net_0_g014', 'ZN_neg_g014', 'ZN_neg_g016', 'net_0_g017', 'ZN_neg_g017', 'net_0_g018', 'ZN_neg_g018', 'net_000_g019', 'n105', 'net_003_g019', 'net_000_g020', 'n106', 'net_001_g020', 'net_001_g021', 'net_000_g021', 'n107', 'net_000_g022', 'n108', 'net_003_g022', 'n109', 'net_000_g024', 'n110', 'net_001_g024', 'n111', 'net_000_g026', 'n112', 'net_003_g026', 'net_001_g028', 'net_000_g028', 'n114', 'net_000_g029', 'n115', 'net_003_g029', 'n116', 'net_000_g031', 'net_002_g031', 'n117', 'n118', 'net_000_g033', 'n119', 'net_001_g033', 'n120', 'net_000_g035', 'n121', 'net_003_g035', 'net_000_g036', 'net_003_g036', 'net_0_g039', 'n125', 'ZN_neg_g041', 'n127', 'net_0_g041', 'ZN_neg_g045', 'n131', 'net_0_g049', 'n135', 'net_0_g051', 'n137', 'ZN_neg_g052', 'n138', 'net_000_g055', 'net_002_g055', 'n141', 'n142', 'net_0_g057', 'n143', 'n144', 'ZN_neg_g099', 'n185', 'n186', 'n187', 'net_0_g102', 'n188', 'n189', 'net_2_g103', 'net_0_g104', 'n199', 'net_0_g114', 'n200', 'n201', 'net_2_g115', 'net_0_g116', 'n208', 'net_0_g123', 'n209', 'n210', 'net_2_g124', 'net_0_g125', 'n214', 'ZN_neg_g130', 'n216', 'net_0_g130', 'net_0_g131', 'n217', 'n218', 'n219', 'n221', 'n222', 'n232', 'n233', 'net_0_g147', 'net_1_g147', 'n236', 'n237', 'n238', 'n241', 'n242', 'n248', 'net_000_g165', 'net_002_g165', 'n251', 'n253', 'ZN_neg_g168', 'n254', 'n256', 'net_0_g171', 'n257', 'n258', 'n259', 'net_0_g182', 'n280', 'net_0_g195', 'ZN_neg_g196', 'n282', 'net_001_g197', 'net_000_g197', 'n283', 'n285', 'net_0_g200', 'ZN_neg_g200', 'n286', 'n287', 'net_1_g205', 'net_0_g205', '388', '389', '390', '391', '418', '419', '420', '421', '422', '423', '446', '447', '448', '449', '450', '767', '768', '850', '863', '864', '865', '866', '874', '878', '879', '880'] | 339 | 174 | 1.8500782000000022
