Vector | #Nodes count 
01100000111011011001010101000011000101111 | 463 
11110100100101011100001110111110001011001 | 462 
11110100000011111001111101110100001100111 | 461 
11111101010100001111011111100000011111010 | 461 
11001111010111011101100100101110101110100 | 460 
11000111000111010011011011101110100100010 | 460 
11011010011010001111000101000011010000011 | 459 
11100111111101101011111101101111001101011 | 459 
11001110100011111001100111111111000100100 | 458 
11110011110001101000011110101010011110001 | 458 
10011011110111011110100111110111000011101 | 457 
01010101000011101100110001011111010001001 | 457 
00010011011001110101110111100110010010001 | 456 
10000001101110101101100111010111000001101 | 456 
10110111110100000101010000100001100110101 | 455 
11000011000010000100001101001000101000011 | 455 
10011111010111011010100001101000101101010 | 455 
11001111001000101010111000111011101001001 | 455 
01011010010110001111101101011011111111010 | 455 
11111010110100000110011011111101100111011 | 455 
01101001000110010010001010101100011011011 | 455 
11111111010000000111110011111011000100001 | 455 
10110111000111110011001101101010010100000 | 455 
01100110001011000011110100110010111111010 | 454 
01010011101001101110000100000100100101001 | 454 
10000001001100010111110000110100000001111 | 454 
01101101101101111000100011010000110100010 | 453 
11011010100111011111011010010010010001000 | 453 
10111000001111111001111010010111100101001 | 453 
01000100101011101010000001010110000111100 | 453 
01001011100100101001100110110011100001011 | 453 
10101001011000011101001000111110010001100 | 452 
11010101000111011011010011100110011101011 | 452 
01001010110111110101010110011110000100010 | 452 
01101100001010011111011000000010110011110 | 452 
01001100010011001110001010110000011101101 | 452 
11100110110110011000100001101010000111111 | 452 
11011101111000001101100111001010011011010 | 452 
11111001101011011110101000011111000101110 | 452 
11111101001100010100110111110111111101000 | 452 
00011001110011111110110010111101001111110 | 451 
01110101100110100100100010100101010001000 | 451 
01100110110010010101110111100001000011001 | 451 
11001010100011011001001100110001111101001 | 451 
11101011000011011111000010111001001100000 | 451 
01011011010000001011110001001110100110011 | 450 
01111100110000111011100101100100011000011 | 450 
01000011010110100110111111010011000001010 | 450 
11111100101010101111110000111111101010110 | 450 
11011101101000000111110100110000110111011 | 450 
10010101111100101110111000000110101100110 | 450 
11001000110000011000101011011100010111100 | 450 
01001111100010010111101101101101010110100 | 450 
11111001100101100111011101011110110101100 | 449 
11011011100011100100010011000111101010100 | 449 
10100010000101010001011001100101010101000 | 449 
11011110111010100110000100111100011000110 | 449 
01111011110110101011101101100000111110110 | 449 
