Vector | #Nodes count 
00000000001001011101000100111011 | 4025 
00000001101100001010111001011111 | 4008 
11010001011101011010000000000001 | 4004 
00101000000001001000111111110010 | 4001 
00000001001111001010101110101110 | 4000 
10001000000000111100100011100010 | 4000 
01001000010100001111100101010111 | 3998 
01000000001110101010001010011111 | 3997 
01000001110000011100001101100111 | 3995 
00010010011111001111000100000010 | 3994 
10000100000010111001110000101101 | 3994 
00001001100000011101110010100100 | 3993 
11100110010000001000100010000110 | 3991 
01000100011011011000010101101011 | 3991 
01000110000100101101011001101101 | 3991 
10000001001101011010111100001010 | 3989 
00010110000000101110101101000001 | 3988 
00001000010011111011000000111101 | 3988 
00001100000111101001110101000110 | 3987 
01000000010001101111100100001101 | 3987 
11110000000000111001101111010111 | 3986 
01000010011100011110011111001001 | 3986 
00011100000000000101110110010110 | 3986 
01010000101001001001101101100110 | 3985 
11100001000100011010101011110011 | 3984 
01100010010001011000001001011011 | 3983 
01111001100111101101001000000000 | 3983 
00101111111000011111000100000001 | 3983 
00011111010000001010001001011110 | 3982 
00101000010010000101101100111110 | 3982 
01000000101001010001001010011011 | 3980 
10000111000001011000101101011010 | 3980 
00101001111010001101010111010101 | 3979 
01000011111001001100000011001000 | 3978 
00010010000001110101100111001101 | 3977 
01110000010000000001101100001110 | 3976 
00110011000001001100110100100101 | 3975 
00101111011101101100010100000110 | 3975 
01101100000011101110100000110010 | 3975 
01110100111000001111001001001011 | 3974 
01001100100100011001101101010110 | 3974 
00011010010000011011001101100110 | 3974 
10010000000001010110110110001010 | 3973 
00101000100011011001110001101101 | 3972 
01000010110110001100101111010101 | 3972 
10000000111000100100110011001010 | 3971 
01010010110001001000010010110111 | 3971 
10011000100100000100111010011100 | 3970 
00001110001110011101101011100011 | 3969 
01001001111001001001100011101010 | 3969 
01100001100000101111001100001110 | 3968 
00001000011100110110001111000011 | 3967 
00001111011110011110000101001101 | 3967 
10101110001100001001100100100001 | 3967 
00000101100001100101100110101110 | 3966 
00010011110010101111001101000011 | 3966 
10101011000000001000110100001101 | 3965 
01001101111110001100000101100000 | 3965 
00011000001101000110100101101010 | 3965 
01111111010011101100000000100010 | 3965 
00000000001001100000100010100001 | 3964 
01000001111001001000001100100110 | 3964 
11011101010000001010001000110110 | 3963 
00000100000100100101110000111000 | 3963 
00011101011100001110110000001001 | 3963 
00110001101010011001001000011001 | 3963 
