Vector | #Nodes count 
01010100010010101001101011111001101100011 | 465 
11011011110101101111100011101010100010011 | 463 
11110110001111100010001000001110110100000 | 463 
01101000000100011111011101011101001100011 | 462 
01011111111111101100100101001011000100000 | 462 
00101000111011011110110010001101001010101 | 460 
11010111001110000011101001100010000011010 | 460 
10111010101011001111110001000010100111000 | 459 
00011110111010100110110011011101000101010 | 459 
10000010011000111100001101000111110101001 | 459 
11000001110111010000101001011101100100111 | 459 
10010011000101100111100001000111100101011 | 458 
11001100100100011001111010100011011100010 | 458 
11111100110111011000011100001001010011001 | 458 
11111111010111011000101010101010111000010 | 457 
01001111111101010000000100101100011010101 | 457 
01111101001111110000001000001010100101001 | 457 
10101100111100100111000010010011001100011 | 457 
10001000001101110011011111110010010000010 | 456 
11000110101101111100001010010111001001001 | 456 
11101100000011110000000001100011111100101 | 456 
10011110101101101001111000100101110110000 | 455 
01001000111010111001111010011001111010001 | 455 
11000111001101010100110001000000000010001 | 454 
11011110101110010110110010001000101100001 | 454 
01000111000011101011010110011000011100100 | 454 
01000110110011110100101100101010010000010 | 453 
00101000000111010011101110011110011100000 | 453 
11111111110000100100001111011100100111110 | 453 
01111100100111110110001101001101010010001 | 453 
10000101111010010011111011100000100111100 | 453 
10110111010010010000011100101111010010100 | 453 
10011010010000000101010110111111010101011 | 453 
10010011110011001101010100011110010100001 | 452 
11011011000010010010111101110010011010100 | 452 
00111100010100100110111010101110101000010 | 452 
10111001001011110110011000000010000000001 | 452 
01101000110111110011010011111010011100010 | 451 
10001111011110100000100010110000000101110 | 451 
01101101101010000000001011000010000111011 | 451 
01100111001011101100100101101011100011011 | 451 
01111100010100111111000001100100100110110 | 451 
11010100000010010101110001010110011001001 | 451 
11010010001001010110000110111101011110111 | 450 
00001011111001101000111010000000001000101 | 450 
01101111111111100100100010011101010011000 | 450 
01111010110100100001111011100001111000010 | 450 
10000111110000010110100010100110010110111 | 450 
00011100001100110101100100110010010110010 | 449 
11010100000110110110001110101000011110101 | 449 
00100100010001010100100101000110010101011 | 449 
10101011111000000101001101110001111001000 | 449 
00101011101010001100011110001001001000101 | 449 
10010011001101011110111111011111111000001 | 449 
10110111010101010011010111111101010110110 | 448 
01100101111010101101110000010100011010001 | 448 
01110001001110011100101111010111010001000 | 448 
01011010010101010111010000101100011110110 | 448 
00101010000011101010000011111001000000001 | 448 
00000110011110101000011100000100011100001 | 448 
01010101001100110100111100110111100011110 | 448 
11010110111010100010001000111111101000111 | 447 
00111101100100111111110000101110100010001 | 447 
00001001101111011110111001011001101101001 | 447 
11100110111100011101000011110000110100100 | 447 
10000001011101111010000111111111100110100 | 447 
01011011011110011010111001010111000101000 | 446 
10001110100101011111101111111011000111000 | 446 
01101101110110000110111000010110010110111 | 446 
00011001010110010101010110100011010110110 | 446 
10000111001110000111001001000100110000001 | 446 
00101000011110011010000101100001100001010 | 446 
10100100100001110100001111110010001011011 | 446 
01001101000010001101001001111001010111110 | 446 
00011011100110100010000110101001000011011 | 445 
10101111100111100110110100100101000010100 | 445 
01001101000010010010001101011010011111000 | 445 
00101000010010111000000010110101010110011 | 445 
11011001110001110101100111010000100101100 | 445 
00011000011000101010011011111100110100001 | 445 
00011100001001011111110001000000001010000 | 445 
10111101010111001111001001000100100110010 | 445 
11001001000101100011100001000110001011100 | 445 
00110111111011001001001111101010100110111 | 445 
10001001010000011001101000000111100101010 | 445 
00101011011000111100111001101100110001011 | 445 
00001011011101010100101011000101111101111 | 445 
10011001011100000000101101101111011110101 | 444 
01101111100011010100111001000111101010011 | 444 
11110100001101111001111010111110100100101 | 444 
11110010001001000111010001011001000111001 | 444 
01000111110101001111110101001011010101000 | 444 
10010010110011100111010010101001011000101 | 444 
00010110111101101010111000000010110100011 | 444 
10010001111111010011000111100111010100011 | 444 
11011101100111101000101001000101001000001 | 444 
00101101100011010111001000110110000110101 | 444 
01101000101010000111100110100111100101010 | 444 
00110010110101011010101100110111101110110 | 444 
01010101101010000101010110110110100101101 | 444 
10110000001010110101111111010000100101100 | 444 
01001110011101101010000101000000110101100 | 444 
11100010010000111100110011110011011111101 | 444 
10111010101101001110111011101101111100110 | 444 
00110110010011011010101011010000011101000 | 444 
00111000001100110110111101000011101110010 | 443 
01100000101111001111111100101110110101001 | 443 
00010011110000010100101000110101100111000 | 443 
00011100110101110000000101110101110111000 | 443 
01101110000101011010000011100100111101110 | 443 
10011101010110011101110101000000100000000 | 443 
00001101111111011100100101000100001111100 | 443 
01100100111011101010010110001000001010001 | 443 
00111110011101111111000101100101100100101 | 443 
00111101000001100010011000111001000110101 | 443 
01001011011100011110000100110111001000000 | 443 
11000111001001011000100100010001010011011 | 443 
11111011100110000010110011110000000101100 | 443 
10110001111100111010000100000011001010000 | 443 
01110110001100000001111011110100000110010 | 443 
01000011110011010010001101110010000011010 | 443 
10001001011101100010101010101010010110011 | 443 
11011101111000011011001110010001001001101 | 442 
10110111100111011010000100101110011110000 | 442 
11110100010110011000011101100101010011010 | 442 
10101000110100001000101110011011101100010 | 442 
10111100111001011001111111010100010010010 | 442 
00001000110100000000110000001101110001011 | 442 
10011100100011100010100000010110010101000 | 442 
10100110110101001000011100100011001110010 | 442 
10110100100100101101001110111001110100111 | 442 
01010111111101000101101000110001111111101 | 442 
00001111011010000101011100011101011101010 | 442 
01111010000001000110101100001001000010001 | 442 
01011000010001111000011100110000001110001 | 442 
01110000101110100001011100101001100010001 | 441 
01010010101000101011011110100100011000110 | 441 
01100001000110110011001100100101101010001 | 441 
00000011101010110111001111110111011000111 | 441 
00100101000000011100001000010101001010101 | 441 
01000111100000010000110100001001000010111 | 441 
10100110010111000100011010110111000110001 | 441 
01110111000100110100110100010101010110011 | 441 
00001011111101001001011110010010111101100 | 441 
01110100000000101100010101000001001100001 | 441 
00010101000111100011010001001011010011111 | 441 
11101100101001101100111100011101001000010 | 441 
10101000010000011010001010011011000110101 | 441 
11111111010100100010100000111001011101010 | 441 
00010111111111001110011110100110111000000 | 441 
01111001101111111010100110100011100101110 | 440 
10100101000110101000000001111011001000011 | 440 
01110011111100010000000100000001100001101 | 440 
11010100010011101111111001011110010101110 | 440 
00001100000000011111110000000000001011011 | 440 
10011101001000100001001011111111101111101 | 440 
10000100101010111100010101011110000000101 | 440 
10101011010001110111100110000110000010000 | 440 
10001100101000110101111111011000100001100 | 440 
01100101110011010110000100101010100011001 | 440 
10111001100101011011101011100011001010010 | 440 
01111111001110101101111010011100000101010 | 439 
01100101001011101001011110100000100110011 | 439 
01101111111010011011001011100001110100111 | 439 
10100011110011110010101000101110000110001 | 439 
10011011110101010000000111011111011001010 | 439 
10010011101010001000111010111100011111011 | 439 
01100001111011000101010011110100100110111 | 439 
01000110101010000010011100001111101010111 | 439 
00110100010000001001101000010011000110000 | 439 
10110010011010101001000101010000110010100 | 439 
01101001111101100101101110001100000100101 | 439 
00101001011111010010111110101001101001110 | 439 
11111110111000100011001100011101011100111 | 439 
10001101011100110011100000000000000100000 | 439 
00011110010010011010101001010000101111101 | 439 
10101110010101010110001110000110011101001 | 439 
11001000111100110100000010111000110101110 | 439 
10010010010100001100101010110111000011110 | 439 
10000101001010110010101110101011000111100 | 439 
10111011010110010111110000110001110001100 | 439 
01101000001111001101100110001100011110110 | 439 
00010110000001011101001000111000111100000 | 439 
00001101010011110001100100000010000011111 | 438 
11011100110111011111000111010001111011101 | 438 
00010111011111100001110001110011110000000 | 438 
00101110101000000010001110110100101111001 | 438 
01110010111100000010000010011011111000100 | 438 
10011110011110000011000010110000110001001 | 438 
10111111000101011000110111100100010010110 | 438 
00101101010001011011100001001110100100101 | 438 
10011101010101110001110110001101000011010 | 438 
11100001001111001110101100011101101101110 | 438 
00011111110011101100101101110010010111101 | 438 
10111000101100011000100101100000101001001 | 438 
01111111000101101011111001101100101000011 | 438 
00010001010000001000000110111000101101001 | 437 
10001000111101000011010101011111011100000 | 437 
00100101010101111001111101000001111010110 | 437 
10110110101101101011110011011010100111010 | 437 
00101011100100111111010000010101010101110 | 437 
10110100011111101010011000101111110101111 | 437 
11011110001100101101110010111010001011110 | 437 
00111100010101011000011010100010101110001 | 437 
10011111000001100101110011110110010011001 | 437 
11011111010111011000110001110100010011011 | 437 
10010111000101110110100111011110011010101 | 437 
00101111001001101001101010111001011010111 | 436 
00010001000101101000110010101110001111110 | 436 
11111010001101001101001001001001010011000 | 436 
11001010111100001111111011000101111111011 | 436 
10111110110001011011101010000110011001010 | 436 
01110001010111000000111001101101110110101 | 436 
11100000101001100110000100001101010001101 | 436 
00100100001100111111001001110110111001011 | 436 
11101101011001110001011101010111011001010 | 436 
00001001100011001011001110110000010001010 | 436 
00100000000001010001111000010101010000000 | 436 
10100000100100100000000111101001101001000 | 436 
10001001000000010101100100111001100010100 | 436 
11000111111000011000011011110001010100100 | 436 
00110100111001011000111000001110011100101 | 436 
01001111101011001011111101000010101010011 | 436 
01010100000110010010001001011101110001000 | 436 
01101100010100001111110000001011111101001 | 436 
10000101000000011111001011000100101011110 | 436 
11000010010110011011110110000100101101101 | 436 
10000010010110101111101000100001010000110 | 436 
00010101011010101011101101010010100111101 | 436 
00010100001001100000110010001101010101111 | 436 
01000011110100001100010010101001100011101 | 436 
10110001100110111011010001010110111010010 | 436 
11010110100001010010101010011000110111110 | 435 
00011110011011000000011111110100110110011 | 435 
10101001001100100100000001001111001101101 | 435 
10101000011100010111100010100010111010001 | 435 
01111100111111011100110111101011100000111 | 435 
00101110001010111111111110010001110110011 | 435 
00010101101011000100100100111001010110111 | 435 
10101010000000010000001101111111000011000 | 435 
10010010101100010111100101101100001101010 | 435 
10111110000100111001111011001111010101111 | 435 
11101000111011100000100111101011001000100 | 435 
11111010011001101000010100010110001001101 | 435 
01101001100001001110100110011011100011101 | 435 
11100111001010100111110000101001000001010 | 435 
01001111010110101110100011101011110010111 | 435 
10111110010010011111101101010000000101101 | 435 
