Nome do arquivo avaliado: c5315 
Quantidade de vetores testados: 400 - 1.0440487148797639e-51 
Node | #Vectors 
n519 | 400 
n701 | 400 
2139 | 400 
ZN_neg_g574 | 400 
3359 | 400 
ZN_neg_g204 | 400 
7600 | 400 
ZN_neg_g593 | 400 
7471 | 400 
1140 | 400 
n506 | 400 
Z_neg_g164 | 400 
ZN_neg_g583 | 400 
8127 | 400 
7522 | 400 
ZN_neg_g489 | 400 
7757 | 400 
1138 | 400 
n472 | 400 
n825 | 400 
8124 | 400 
n481 | 400 
6927 | 400 
n491 | 400 
7755 | 400 
7737 | 400 
7506 | 400 
4279 | 400 
n531 | 400 
8076 | 400 
ZN_neg_g603 | 400 
n710 | 400 
5240 | 400 
2527 | 400 
n561 | 400 
7015 | 400 
1147 | 400 
7741 | 400 
n510 | 400 
1144 | 400 
4275 | 400 
Z_neg_g169 | 400 
n494 | 400 
n697 | 400 
2061 | 400 
7760 | 400 
Z_neg_g154 | 400 
n485 | 400 
ZN_neg_g177 | 400 
7754 | 400 
7701 | 400 
6646 | 400 
Z_neg_g193 | 400 
n462 | 400 
n590 | 400 
709 | 400 
6925 | 400 
ZN_neg_g513 | 400 
1145 | 400 
7516 | 400 
7469 | 400 
n522 | 400 
Z_neg_g810 | 400 
ZN_neg_g460 | 400 
4740 | 400 
4739 | 400 
ZN_neg_g470 | 400 
n520 | 400 
Z_neg_g801 | 400 
7736 | 400 
Z_neg_g308 | 400 
6643 | 400 
7503 | 400 
n682 | 400 
n508 | 400 
n703 | 400 
7476 | 400 
7700 | 400 
7742 | 400 
1137 | 400 
7759 | 400 
1154 | 400 
816 | 400 
n498 | 400 
7698 | 400 
4737 | 400 
1972 | 400 
7604 | 400 
2309 | 400 
Z_neg_g178 | 400 
3604 | 400 
2387 | 400 
n684 | 400 
ZN_neg_g007 | 400 
3357 | 400 
5388 | 400 
ZN_neg_g203 | 400 
n688 | 400 
7761 | 400 
Z_neg_g171 | 400 
Z_neg_g812 | 400 
6926 | 400 
7699 | 400 
n460 | 400 
n524 | 400 
7465 | 400 
ZN_neg_g508 | 400 
ZN_neg_g503 | 400 
1139 | 400 
ZN_neg_g518 | 400 
7705 | 400 
7756 | 400 
Z_neg_g813 | 400 
6877 | 400 
2623 | 400 
7602 | 400 
7607 | 400 
ZN_neg_g492 | 400 
n681 | 400 
7365 | 400 
7473 | 400 
Z_neg_g157 | 400 
n483 | 400 
7518 | 400 
n696 | 400 
7467 | 400 
1066 | 400 
n507 | 400 
Z_neg_g808 | 400 
2142 | 400 
7470 | 400 
Z_neg_g186 | 400 
Z_neg_g190 | 400 
7521 | 400 
7605 | 400 
n467 | 400 
Z_neg_g184 | 400 
1142 | 400 
7702 | 400 
Z_neg_g814 | 400 
7363 | 400 
1143 | 400 
3358 | 400 
7738 | 400 
Z_neg_g384 | 400 
3360 | 400 
Z_neg_g397 | 400 
n487 | 400 
2590 | 400 
Z_neg_g802 | 400 
Z_neg_g809 | 400 
7626 | 400 
ZN_neg_g495 | 400 
6648 | 400 
n518 | 400 
n699 | 400 
n694 | 400 
Z_neg_g807 | 400 
4272 | 400 
1141 | 400 
8128 | 400 
n521 | 400 
n583 | 400 
n686 | 400 
Z_neg_g182 | 400 
7739 | 400 
Z_neg_g806 | 400 
Z_neg_g180 | 400 
n687 | 400 
7758 | 400 
1155 | 400 
ZN_neg_g598 | 400 
n509 | 400 
7740 | 400 
ZN_neg_g498 | 400 
ZN_neg_g391 | 400 
8075 | 400 
7449 | 400 
7606 | 400 
7519 | 400 
n532 | 400 
7735 | 400 
6641 | 400 
Z_neg_g174 | 400 
7520 | 400 
7466 | 400 
n479 | 400 
6924 | 400 
7703 | 400 
Z_neg_g166 | 400 
n458 | 400 
Z_neg_g803 | 400 
4278 | 400 
Z_neg_g159 | 400 
n470 | 400 
n455 | 400 
7504 | 400 
7472 | 400 
3613 | 400 
Z_neg_g188 | 400 
7707 | 400 
6716 | 400 
n516 | 400 
ZN_neg_g012 | 400 
Z_neg_g816 | 400 
7704 | 400 
Z_neg_g161 | 400 
7706 | 400 
7474 | 400 
n683 | 400 
ZN_neg_g003 | 400 
1152 | 400 
n465 | 400 
7601 | 400 
4738 | 400 
n698 | 400 
n700 | 400 
Z_neg_g815 | 400 
n475 | 400 
ZN_neg_g580 | 400 
ZN_neg_g577 | 400 
7515 | 400 
1153 | 400 
7432 | 400 
ZN_neg_g588 | 400 
n489 | 400 
7511 | 400 
2584 | 400 
8123 | 400 
2060 | 400 
7603 | 400 
7517 | 400 
2054 | 400 
n588 | 396 
n591 | 393 
n545 | 391 
n327 | 391 
n616 | 389 
n648 | 386 
ZN_neg_g312 | 383 
n566 | 383 
n615 | 383 
n647 | 379 
ZN_neg_g344 | 379 
n644 | 374 
n612 | 362 
net_000_g383 | 357 
