Nome do arquivo avaliado: c7552 
Quantidade de vetores testados: 400 - 1.9446922743316068e-60 
Node | #Vectors 
n1324 | 400 
10712 | 400 
Z_neg_g0144 | 400 
Z_neg_g1016 | 400 
Z_neg_g0083 | 400 
Z_neg_g0109 | 400 
Z_neg_g1037 | 400 
10576 | 400 
ZN_neg_g0009 | 400 
n354 | 400 
n400 | 400 
n383 | 400 
Z_neg_g0077 | 400 
Z_neg_g0086 | 400 
n1081 | 400 
n1068 | 400 
n434 | 400 
10761 | 400 
489 | 400 
n404 | 400 
n1087 | 400 
n419 | 400 
n1298 | 400 
n355 | 400 
537 | 400 
Z_neg_g1007 | 400 
Z_neg_g1031 | 400 
n380 | 400 
n458 | 400 
n358 | 400 
n407 | 400 
n392 | 400 
Z_neg_g1002 | 400 
Z_neg_g0117 | 400 
10714 | 400 
n420 | 400 
n807 | 400 
n1071 | 400 
511 | 400 
Z_neg_g1015 | 400 
n423 | 400 
Z_neg_g1017 | 400 
ZN_neg_g0701 | 400 
567 | 400 
Z_neg_g0784 | 400 
Z_neg_g1025 | 400 
10870 | 400 
10762 | 400 
482 | 400 
881 | 400 
11334 | 400 
Z_neg_g0830 | 400 
Z_neg_g1004 | 400 
563 | 400 
Z_neg_g1026 | 400 
10840 | 400 
Z_neg_g0066 | 400 
n440 | 400 
n408 | 400 
n1219 | 400 
n339 | 400 
10907 | 400 
Z_neg_g1013 | 400 
n491 | 400 
n413 | 400 
n804 | 400 
n1140 | 400 
556 | 400 
n435 | 400 
n428 | 400 
Z_neg_g0490 | 400 
707 | 400 
n422 | 400 
n343 | 400 
Z_neg_g1005 | 400 
Z_neg_g1047 | 400 
n329 | 400 
n332 | 400 
n1253 | 400 
n365 | 400 
10025 | 400 
n377 | 400 
Z_neg_g1045 | 400 
n389 | 400 
n393 | 400 
10351 | 400 
1781 | 400 
569 | 400 
Z_neg_g1012 | 400 
n405 | 400 
Z_neg_g0120 | 400 
Z_neg_g0780 | 400 
507 | 400 
Z_neg_g1018 | 400 
1490 | 400 
Z_neg_g1010 | 400 
n1053 | 400 
n1035 | 400 
ZN_neg_g0468 | 400 
n348 | 400 
Z_neg_g1022 | 400 
547 | 400 
n381 | 400 
n334 | 400 
Z_neg_g1027 | 400 
n424 | 400 
549 | 400 
519 | 400 
n507 | 400 
n414 | 400 
Z_neg_g0069 | 400 
n1128 | 400 
Z_neg_g0140 | 400 
n397 | 400 
Z_neg_g0092 | 400 
478 | 400 
559 | 400 
n388 | 400 
501 | 400 
ZN_neg_g0812 | 400 
10104 | 400 
n1150 | 400 
10760 | 400 
10869 | 400 
n373 | 400 
n331 | 400 
10111 | 400 
10868 | 400 
n1152 | 400 
Z_neg_g1024 | 400 
Z_neg_g0775 | 400 
889 | 400 
ZN_neg_g0017 | 400 
Z_neg_g0096 | 400 
10905 | 400 
582 | 400 
n402 | 400 
n367 | 400 
n452 | 400 
n401 | 400 
n344 | 400 
Z_neg_g1009 | 400 
n1036 | 400 
n421 | 400 
10575 | 400 
388 | 400 
n328 | 400 
945 | 400 
n361 | 400 
Z_neg_g0137 | 400 
n506 | 400 
n341 | 400 
Z_neg_g1039 | 400 
885 | 400 
643 | 400 
Z_neg_g0125 | 400 
1110 | 400 
Z_neg_g1014 | 400 
539 | 400 
n432 | 400 
Z_neg_g1001 | 400 
10352 | 400 
n1094 | 400 
n965 | 400 
ZN_neg_g0473 | 400 
10763 | 400 
Z_neg_g0834 | 400 
813 | 400 
Z_neg_g0762 | 400 
n382 | 400 
n333 | 400 
882 | 400 
n372 | 400 
n455 | 400 
Z_neg_g0824 | 400 
n817 | 400 
n433 | 400 
n335 | 400 
n443 | 400 
Z_neg_g0073 | 400 
Z_neg_g1019 | 400 
Z_neg_g1040 | 400 
565 | 400 
10839 | 400 
Z_neg_g1003 | 400 
ZN_neg_g0001 | 400 
n1145 | 400 
10109 | 400 
n411 | 400 
n1073 | 400 
492 | 400 
551 | 400 
Z_neg_g1008 | 400 
Z_neg_g1036 | 400 
10101 | 400 
10718 | 400 
n347 | 400 
10827 | 400 
n384 | 400 
n502 | 400 
10628 | 400 
ZN_neg_g0807 | 400 
10908 | 400 
11340 | 400 
10838 | 400 
n375 | 400 
Z_neg_g1038 | 400 
n490 | 400 
ZN_neg_g0765 | 400 
10350 | 400 
n410 | 400 
10112 | 400 
n391 | 400 
n1202 | 400 
n369 | 400 
535 | 400 
n462 | 400 
n891 | 400 
1111 | 400 
10717 | 400 
Z_neg_g1029 | 400 
10110 | 400 
n483 | 400 
553 | 400 
Z_neg_g0794 | 400 
513 | 400 
10871 | 400 
Z_neg_g0103 | 400 
n378 | 400 
n1105 | 400 
Z_neg_g0494 | 400 
545 | 400 
Z_neg_g1023 | 400 
n802 | 400 
Z_neg_g1032 | 400 
n406 | 400 
Z_neg_g1028 | 400 
Z_neg_g1035 | 400 
n1028 | 400 
n1039 | 400 
n326 | 400 
n425 | 400 
Z_neg_g1034 | 400 
n453 | 400 
561 | 400 
Z_neg_g1011 | 400 
10641 | 400 
n454 | 400 
1489 | 400 
n337 | 400 
486 | 400 
n1092 | 400 
Z_neg_g0099 | 400 
n798 | 400 
n385 | 400 
n1280 | 400 
n387 | 400 
10353 | 400 
n1342 | 400 
11342 | 400 
10711 | 400 
1112 | 400 
n439 | 400 
n456 | 400 
n459 | 400 
10632 | 400 
