Nome do arquivo avaliado: c1908 
Quantidade de vetores testados: 400 - 4.6566128730773926e-08 
Node | #Vectors 
n168 | 400 
net_000_g158 | 400 
n282 | 400 
n198 | 400 
2779 | 400 
2781 | 400 
net_000_g111 | 400 
2888 | 400 
n193 | 400 
n289 | 400 
net_000_g147 | 400 
2787 | 400 
2753 | 400 
2762 | 400 
n81 | 400 
n290 | 400 
2782 | 400 
n215 | 400 
2784 | 400 
2755 | 400 
2811 | 400 
n132 | 400 
n144 | 400 
n60 | 400 
2891 | 400 
n200 | 400 
ZN_neg_g221 | 400 
2785 | 400 
n58 | 400 
2783 | 400 
n98 | 400 
n208 | 400 
n284 | 400 
n280 | 400 
2786 | 400 
net_000_g160 | 400 
n221 | 400 
n288 | 400 
n171 | 400 
n211 | 400 
2889 | 400 
net_000_g151 | 400 
n177 | 400 
2899 | 400 
2887 | 400 
net_000_g120 | 400 
2780 | 400 
2886 | 400 
2756 | 400 
2768 | 400 
2767 | 400 
2892 | 400 
n223 | 400 
2890 | 400 
ZN_neg_g126 | 400 
2754 | 400 
n204 | 400 
n190 | 400 
n157 | 400 
n279 | 400 
net_000_g127 | 400 
n217 | 400 
n184 | 400 
n281 | 400 
n66 | 400 
ZN_neg_g230 | 400 
net_000_g166 | 399 
net_000_g223 | 398 
net_000_g143 | 398 
n100 | 364 
n105 | 345 
n106 | 345 
n83 | 345 
n82 | 345 
n107 | 345 
n104 | 345 
n103 | 345 
n87 | 344 
n61 | 344 
n84 | 344 
n86 | 344 
n85 | 344 
n88 | 344 
n228 | 317 
n260 | 291 
n287 | 291 
n262 | 289 
n101 | 289 
n71 | 289 
n269 | 289 
n139 | 289 
ZN_neg_g057 | 289 
n116 | 289 
n118 | 289 
n99 | 289 
n277 | 289 
n122 | 289 
n137 | 289 
n293 | 289 
n134 | 289 
n276 | 289 
n267 | 289 
n62 | 289 
n273 | 289 
n264 | 289 
n263 | 289 
net_000_g216 | 289 
n138 | 289 
n117 | 289 
n89 | 289 
n294 | 289 
ZN_neg_g043 | 289 
n292 | 289 
n80 | 289 
n70 | 289 
n69 | 289 
n135 | 289 
n114 | 289 
n63 | 289 
n79 | 289 
n115 | 289 
n65 | 289 
n64 | 289 
n102 | 289 
n274 | 289 
n270 | 289 
n271 | 289 
n150 | 289 
net_000_g235 | 289 
n133 | 289 
n151 | 289 
n266 | 289 
n136 | 289 
net_000_g225 | 285 
net_000_g233 | 275 
net_000_g048 | 271 
net_000_g028 | 269 
n143 | 268 
net_000_g025 | 265 
net_000_g024 | 260 
net_000_g049 | 259 
net_000_g003 | 258 
net_000_g026 | 257 
net_000_g045 | 255 
net_000_g046 | 254 
net_000_g029 | 254 
net_002_g223 | 253 
net_000_g027 | 250 
net_000_g030 | 247 
net_000_g047 | 245 
net_000_g058 | 243 
n238 | 242 
n233 | 242 
n236 | 240 
n230 | 239 
n229 | 239 
n234 | 238 
n231 | 238 
n235 | 238 
n232 | 237 
n237 | 237 
n285 | 234 
ZN_neg_g227 | 234 
net_000_g059 | 229 
n148 | 228 
net_000_g075 | 228 
ZN_neg_g090 | 228 
net_000_g236 | 227 
n146 | 227 
net_000_g041 | 226 
net_000_g079 | 225 
ZN_neg_g089 | 223 
n147 | 223 
net_000_g006 | 222 
