Nome do arquivo avaliado: c1355 
Quantidade de vetores testados: 400 - 1.8189894035458565e-10 
Node | #Vectors 
net_000_g117 | 400 
1326 | 400 
ZN_neg_g148 | 400 
ZN_neg_g127 | 400 
net_000_g153 | 400 
n230 | 400 
1324 | 400 
ZN_neg_g095 | 400 
ZN_neg_g152 | 400 
1328 | 400 
n194 | 400 
n241 | 400 
n187 | 400 
n174 | 400 
1353 | 400 
1349 | 400 
n198 | 400 
ZN_neg_g121 | 400 
1343 | 400 
1346 | 400 
n225 | 400 
1337 | 400 
1341 | 400 
ZN_neg_g157 | 400 
net_000_g158 | 400 
1352 | 400 
1327 | 400 
ZN_neg_g114 | 400 
n221 | 400 
net_000_g167 | 400 
ZN_neg_g107 | 400 
1344 | 400 
ZN_neg_g118 | 400 
n237 | 400 
ZN_neg_g103 | 400 
net_000_g113 | 400 
1330 | 400 
ZN_neg_g123 | 400 
1345 | 400 
ZN_neg_g168 | 400 
ZN_neg_g105 | 400 
net_000_g108 | 400 
ZN_neg_g125 | 400 
1350 | 400 
net_000_g162 | 400 
net_000_g171 | 400 
1329 | 400 
n168 | 400 
1347 | 400 
ZN_neg_g159 | 400 
n232 | 400 
ZN_neg_g116 | 400 
net_000_g102 | 400 
n166 | 400 
ZN_neg_g161 | 400 
n170 | 400 
ZN_neg_g112 | 400 
net_000_g160 | 400 
ZN_neg_g155 | 400 
1325 | 400 
1355 | 400 
1335 | 400 
n239 | 400 
net_000_g124 | 400 
net_000_g098 | 400 
n212 | 400 
ZN_neg_g164 | 400 
n216 | 400 
n234 | 400 
n196 | 400 
ZN_neg_g141 | 400 
n178 | 400 
n191 | 400 
net_000_g126 | 400 
1351 | 400 
net_000_g144 | 400 
n189 | 400 
ZN_neg_g101 | 400 
n164 | 400 
1336 | 400 
1332 | 400 
ZN_neg_g146 | 400 
n228 | 400 
n200 | 400 
n223 | 400 
ZN_neg_g137 | 400 
n243 | 400 
n185 | 400 
ZN_neg_g139 | 400 
1340 | 400 
n219 | 400 
ZN_neg_g166 | 400 
ZN_neg_g170 | 400 
ZN_neg_g091 | 400 
net_000_g147 | 400 
