Nome do arquivo avaliado: c432 
Quantidade de vetores testados: 400 - 5.820766091346741e-09 
Node | #Vectors 
ZN_neg_g017 | 400 
370 | 400 
223 | 400 
ZN_neg_g093 | 400 
421 | 400 
432 | 400 
329 | 400 
n108 | 400 
430 | 400 
n60 | 400 
431 | 400 
n182 | 349 
n184 | 320 
n186 | 320 
n191 | 306 
n166 | 252 
n151 | 247 
net_0_g057 | 242 
n183 | 234 
n167 | 234 
n179 | 230 
n187 | 229 
n181 | 226 
n190 | 225 
net_1_g057 | 204 
n127 | 202 
net_0_g093 | 202 
n155 | 196 
n107 | 193 
net_0_g128 | 191 
n164 | 187 
n154 | 187 
n148 | 180 
n165 | 180 
n161 | 179 
net_0_g126 | 177 
n134 | 175 
n59 | 173 
n141 | 168 
net_0_g132 | 160 
n180 | 158 
n178 | 156 
n152 | 156 
n119 | 152 
net_0_g135 | 149 
net_0_g134 | 149 
n74 | 148 
n162 | 147 
net_0_g129 | 141 
n174 | 137 
net_1_g093 | 136 
n175 | 136 
net_0_g120 | 135 
n106 | 131 
n160 | 131 
n159 | 131 
n50 | 130 
n100 | 126 
n177 | 126 
ZN_neg_g039 | 125 
n82 | 125 
n88 | 122 
net_1_g110 | 120 
ZN_neg_g035 | 120 
n78 | 120 
n94 | 118 
net_0_g125 | 116 
n65 | 110 
net_1_g132 | 109 
net_0_g106 | 106 
net_0_g123 | 105 
net_2_g134 | 104 
net_1_g134 | 104 
n49 | 101 
net_2_g057 | 101 
net_2_g095 | 99 
net_0_g119 | 99 
n53 | 97 
net_0_g016 | 96 
net_1_g129 | 93 
net_1_g099 | 92 
n158 | 90 
n132 | 87 
net_0_g111 | 85 
net_1_g105 | 83 
net_0_g136 | 81 
n163 | 78 
n102 | 77 
n101 | 77 
n133 | 76 
net_0_g108 | 75 
n126 | 74 
n147 | 74 
n84 | 73 
n95 | 72 
n55 | 71 
n144 | 70 
n45 | 70 
net_1_g106 | 70 
n83 | 69 
n173 | 69 
n137 | 68 
n157 | 68 
n48 | 67 
n96 | 67 
net_1_g119 | 66 
net_1_g016 | 66 
n81 | 66 
n89 | 66 
net_0_g056 | 65 
net_0_g109 | 65 
n139 | 64 
n90 | 64 
net_0_g098 | 63 
net_2_g118 | 62 
n140 | 62 
n130 | 61 
n122 | 61 
ZN_neg_g066 | 61 
n51 | 61 
net_1_g135 | 60 
n146 | 60 
n46 | 56 
n58 | 55 
n77 | 55 
n136 | 54 
n47 | 54 
n69 | 53 
n68 | 53 
n103 | 53 
net_1_g078 | 53 
n105 | 53 
n125 | 52 
net_0_g096 | 52 
n72 | 52 
n73 | 52 
net_3_g126 | 51 
net_2_g093 | 50 
n70 | 49 
net_1_g103 | 49 
n80 | 48 
net_1_g092 | 48 
net_000_g037 | 48 
n79 | 48 
n64 | 48 
n143 | 47 
n43 | 47 
n99 | 47 
n97 | 47 
net_1_g085 | 46 
net_0_g063 | 45 
net_1_g136 | 45 
n172 | 45 
net_1_g109 | 45 
n118 | 44 
n67 | 44 
n66 | 44 
n52 | 44 
n57 | 44 
net_1_g056 | 43 
net_0_g010 | 43 
n76 | 43 
n75 | 43 
net_000_g033 | 43 
net_0_g071 | 42 
net_0_g104 | 42 
n62 | 42 
net_2_g132 | 41 
n44 | 40 
net_0_g121 | 40 
net_0_g101 | 39 
net_2_g129 | 39 
n129 | 38 
n189 | 37 
net_1_g108 | 37 
n71 | 37 
net_0_g110 | 36 
net_1_g121 | 36 
n156 | 35 
net_0_g031 | 35 
n145 | 35 
n153 | 35 
net_1_g123 | 33 
net_0_g017 | 33 
net_0_g105 | 33 
net_2_g106 | 33 
net_0_g103 | 32 
net_0_g055 | 32 
net_1_g102 | 31 
net_0_g050 | 31 
net_0_g077 | 31 
net_000_g059 | 31 
n170 | 31 
net_000_g089 | 31 
n111 | 31 
n171 | 31 
n54 | 31 
n169 | 31 
n123 | 30 
net_002_g037 | 30 
n124 | 30 
net_0_g099 | 30 
net_1_g117 | 30 
n150 | 30 
net_2_g055 | 29 
net_0_g012 | 29 
n142 | 28 
n128 | 28 
n131 | 28 
net_1_g128 | 28 
net_0_g045 | 27 
net_0_g022 | 27 
net_2_g042 | 27 
net_1_g125 | 27 
net_000_g068 | 27 
net_2_g050 | 27 
net_2_g126 | 27 
net_1_g118 | 27 
net_0_g113 | 26 
n168 | 26 
net_002_g059 | 26 
net_0_g097 | 26 
net_000_g086 | 25 
net_0_g042 | 25 
n121 | 25 
net_0_g102 | 25 
n120 | 25 
net_0_g088 | 25 
net_0_g091 | 24 
net_2_g091 | 24 
n135 | 24 
net_000_g028 | 24 
net_0_g023 | 24 
net_2_g119 | 23 
net_000_g075 | 23 
net_002_g033 | 23 
net_000_g024 | 23 
n138 | 23 
net_3_g095 | 23 
n116 | 22 
net_0_g115 | 22 
net_1_g063 | 22 
net_0_g092 | 22 
net_003_g028 | 22 
net_0_g081 | 22 
ZN_neg_g061 | 22 
net_003_g089 | 22 
n117 | 22 
net_1_g114 | 22 
net_0_g085 | 22 
net_0_g070 | 21 
net_000_g079 | 21 
net_2_g016 | 21 
net_0_g078 | 21 
net_000_g072 | 21 
net_1_g054 | 21 
net_0_g053 | 21 
net_2_g056 | 20 
net_2_g081 | 20 
net_0_g021 | 20 
net_0_g032 | 20 
net_0_g027 | 20 
net_000_g082 | 20 
net_003_g024 | 20 
net_003_g068 | 20 
net_0_g084 | 20 
net_2_g021 | 19 
net_1_g126 | 19 
net_003_g079 | 19 
net_003_g086 | 19 
net_0_g036 | 18 
net_000_g065 | 18 
net_0_g066 | 18 
net_003_g075 | 18 
net_1_g071 | 18 
net_1_g049 | 17 
n56 | 17 
net_2_g045 | 17 
net_0_g048 | 17 
net_1_g015 | 16 
net_003_g033 | 16 
net_0_g112 | 16 
net_1_g096 | 16 
net_003_g065 | 16 
net_0_g133 | 15 
net_003_g072 | 15 
net_1_g120 | 15 
net_2_g120 | 15 
net_1_g111 | 15 
net_2_g008 | 15 
net_003_g037 | 15 
net_1_g031 | 14 
ZN_neg_g020 | 14 
net_2_g084 | 14 
n63 | 14 
net_003_g082 | 13 
net_0_g008 | 13 
net_2_g031 | 13 
net_1_g008 | 13 
net_3_g118 | 12 
net_1_g004 | 12 
net_3_g031 | 12 
net_1_g104 | 11 
net_0_g130 | 11 
net_0_g035 | 10 
net_1_g098 | 10 
net_0_g094 | 10 
net_2_g121 | 10 
net_3_g104 | 10 
net_2_g004 | 10 
net_1_g130 | 10 
net_0_g118 | 10 
net_0_g004 | 10 
net_1_g021 | 10 
net_0_g117 | 10 
net_3_g096 | 9 
net_3_g098 | 9 
net_2_g015 | 9 
net_0_g001 | 9 
net_002_g089 | 9 
net_1_g101 | 8 
net_0_g039 | 8 
net_3_g111 | 8 
net_0_g015 | 8 
net_2_g078 | 7 
net_001_g068 | 7 
net_0_g020 | 7 
net_3_g071 | 7 
net_002_g082 | 7 
net_2_g063 | 7 
net_0_g005 | 6 
net_1_g095 | 6 
net_0_g131 | 6 
net_2_g111 | 6 
net_2_g130 | 6 
net_2_g092 | 6 
net_001_g072 | 6 
net_002_g086 | 6 
net_001_g075 | 5 
net_1_g050 | 4 
net_0_g038 | 4 
net_1_g022 | 4 
net_2_g096 | 4 
net_1_g131 | 4 
net_003_g059 | 4 
net_001_g033 | 4 
net_1_g020 | 4 
net_1_g055 | 4 
net_001_g037 | 3 
net_0_g025 | 3 
net_3_g133 | 3 
net_001_g024 | 3 
net_0_g034 | 3 
net_1_g045 | 3 
net_2_g071 | 3 
net_0_g029 | 2 
net_2_g104 | 2 
net_1_g084 | 2 
net_002_g079 | 2 
net_001_g028 | 2 
net_2_g085 | 2 
net_0_g074 | 2 
net_2_g098 | 2 
net_2_g133 | 2 
net_001_g065 | 2 
net_0_g087 | 1 
net_1_g070 | 1 
net_0_g073 | 1 
net_1_g115 | 1 
net_1_g066 | 1 
net_0_g114 | 1 
net_001_g059 | 1 
net_1_g088 | 1 
net_1_g097 | 1 
net_1_g042 | 1 
net_0_g095 | 1 
net_1_g077 | 1 
net_1_g112 | 1 
net_2_g020 | 1 
net_1_g113 | 1 
net_1_g091 | 1 
net_1_g133 | 1 
