Nome do arquivo avaliado: c2670 
Quantidade de vetores testados: 400 - 2.897817305224548e-68 
Node | #Vectors 
n527 | 400 
3546 | 400 
2018 | 400 
1028 | 400 
n520 | 400 
Z_neg_g360 | 400 
2390 | 400 
n463 | 400 
Z_neg_g100 | 400 
3079 | 400 
490 | 400 
2014 | 400 
1820 | 400 
792 | 400 
ZN_neg_g057 | 400 
491 | 400 
Z_neg_g358 | 400 
Z_neg_g353 | 400 
n469 | 400 
805 | 400 
Z_neg_g093 | 400 
1448 | 400 
Z_neg_g355 | 400 
1969 | 400 
494 | 400 
n514 | 400 
420 | 400 
Z_neg_g092 | 400 
1819 | 400 
1818 | 400 
3809 | 400 
1817 | 400 
2644 | 400 
ZN_neg_g035 | 400 
ZN_neg_g225 | 400 
Z_neg_g271 | 400 
1821 | 400 
n518 | 400 
398 | 400 
2496 | 400 
1726 | 400 
2387 | 400 
2016 | 400 
2643 | 400 
ZN_neg_g096 | 400 
799 | 400 
2010 | 400 
2970 | 400 
n457 | 400 
Z_neg_g357 | 400 
488 | 400 
ZN_neg_g230 | 400 
n515 | 400 
2012 | 400 
493 | 400 
Z_neg_g362 | 400 
492 | 400 
1277 | 400 
3804 | 400 
400 | 400 
3038 | 400 
Z_neg_g365 | 400 
458 | 400 
457 | 400 
Z_neg_g361 | 400 
n452 | 400 
1970 | 400 
2925 | 400 
1029 | 400 
Z_neg_g363 | 400 
ZN_neg_g047 | 400 
456 | 400 
n516 | 400 
n517 | 400 
Z_neg_g235 | 400 
ZN_neg_g016 | 400 
n505 | 400 
2971 | 400 
1816 | 400 
Z_neg_g354 | 400 
2891 | 400 
2022 | 400 
1971 | 400 
419 | 400 
Z_neg_g359 | 400 
ZN_neg_g010 | 400 
n501 | 400 
ZN_neg_g090 | 400 
n502 | 400 
Z_neg_g364 | 400 
3851 | 400 
3882 | 400 
489 | 400 
Z_neg_g356 | 400 
2389 | 400 
ZN_neg_g352 | 400 
487 | 400 
ZN_neg_g079 | 400 
2020 | 400 
ZN_neg_g030 | 400 
3671 | 400 
401 | 400 
3881 | 400 
2388 | 400 
ZN_neg_g084 | 400 
1026 | 400 
n503 | 400 
n603 | 400 
n447 | 400 
1269 | 400 
3803 | 400 
n512 | 400 
n415 | 394 
n417 | 381 
n418 | 381 
n715 | 333 
n451 | 326 
n397 | 317 
n424 | 316 
net_000_g147 | 315 
n462 | 315 
net_000_g140 | 314 
n419 | 313 
n632 | 313 
n631 | 313 
n441 | 313 
n633 | 313 
n433 | 312 
ZN_neg_g098 | 312 
n471 | 312 
n429 | 311 
n604 | 311 
n602 | 310 
n499 | 309 
n401 | 309 
n407 | 308 
net_000_g129 | 307 
net_000_g155 | 306 
n482 | 303 
net_000_g142 | 302 
net_000_g130 | 301 
net_000_g143 | 300 
n456 | 300 
net_000_g144 | 300 
n459 | 299 
net_000_g145 | 298 
n477 | 298 
ZN_neg_g104 | 298 
n628 | 294 
n652 | 294 
n629 | 294 
n446 | 294 
net_000_g132 | 294 
n423 | 292 
net_000_g141 | 288 
net_0_g065 | 282 
net_000_g128 | 281 
ZN_neg_g350 | 265 
n723 | 265 
n405 | 260 
n449 | 259 
n450 | 259 
n402 | 258 
ZN_neg_g037 | 258 
n410 | 258 
net_000_g258 | 258 
n525 | 257 
n400 | 256 
n455 | 256 
n412 | 255 
n676 | 255 
ZN_neg_g039 | 255 
net_000_g259 | 254 
n404 | 252 
ZN_neg_g038 | 252 
n411 | 252 
n406 | 252 
n398 | 251 
n714 | 251 
net_0_g061 | 251 
n432 | 249 
n409 | 247 
n510 | 247 
n431 | 247 
n675 | 247 
n522 | 247 
n396 | 247 
ZN_neg_g036 | 247 
n523 | 246 
n713 | 245 
n428 | 245 
n454 | 244 
ZN_neg_g049 | 243 
n422 | 243 
n508 | 240 
n414 | 240 
ZN_neg_g300 | 240 
n673 | 240 
n440 | 239 
n416 | 239 
n526 | 238 
n461 | 237 
n708 | 234 
n601 | 234 
ZN_neg_g338 | 233 
n711 | 233 
n600 | 232 
n427 | 232 
n439 | 232 
n460 | 230 
n507 | 230 
n511 | 229 
net_000_g260 | 228 
n666 | 226 
n476 | 225 
ZN_neg_g285 | 221 
n658 | 221 
net_0_g109 | 220 
n672 | 220 
n643 | 216 
n472 | 216 
n642 | 216 
x1_g365 | 215 
x1_g271 | 215 
n521 | 213 
n570 | 213 
ZN_neg_g197 | 213 
net_1_g280 | 212 
n674 | 210 
ZN_neg_g301 | 210 
n509 | 208 
net_1_g061 | 208 
net_0_g098 | 207 
n506 | 205 
ZN_neg_g245 | 204 
n618 | 204 
net_2_g074 | 204 
n545 | 203 
ZN_neg_g172 | 203 
x1_g092 | 202 
x1_g362 | 202 
net_1_g127 | 202 
net_1_g257 | 199 
n483 | 199 
n394 | 198 
net_0_g111 | 196 
ZN_neg_g204 | 196 
n577 | 196 
n615 | 195 
n611 | 195 
net_0_g301 | 195 
n610 | 195 
n609 | 195 
n562 | 195 
net_0_g300 | 195 
n651 | 195 
n627 | 195 
ZN_neg_g189 | 195 
ZN_neg_g242 | 195 
n524 | 194 
ZN_neg_g291 | 194 
n664 | 194 
n399 | 193 
n670 | 193 
n485 | 192 
n486 | 192 
n491 | 192 
n498 | 192 
n488 | 192 
n489 | 192 
n487 | 192 
n519 | 191 
n392 | 191 
n710 | 190 
x1_g093 | 188 
x1_g363 | 188 
net_1_g347 | 188 
n635 | 187 
n464 | 187 
n605 | 185 
n393 | 185 
n606 | 185 
n607 | 185 
n470 | 184 
n637 | 184 
net_0_g297 | 184 
ZN_neg_g048 | 182 
n421 | 182 
n474 | 181 
x1_g235 | 179 
n659 | 178 
n391 | 178 
net_0_g008 | 177 
n475 | 176 
n634 | 176 
n569 | 176 
net_1_g098 | 175 
n504 | 175 
n657 | 175 
n638 | 173 
n660 | 169 
net_000_g287 | 169 
net_000_g270 | 168 
net_3_g364 | 167 
n707 | 167 
net_3_g100 | 167 
ZN_neg_g339 | 166 
n584 | 166 
n478 | 166 
n712 | 166 
n719 | 162 
ZN_neg_g346 | 162 
n544 | 161 
net_0_g013 | 160 
net_0_g095 | 157 
n665 | 156 
n663 | 154 
net_000_g290 | 154 
ZN_neg_g288 | 154 
n661 | 154 
net_000_g115 | 154 
n662 | 154 
net_0_g009 | 153 
net_0_g139 | 153 
net_003_g287 | 152 
n639 | 151 
n636 | 151 
ZN_neg_g106 | 150 
n479 | 150 
n709 | 150 
n467 | 149 
net_000_g298 | 149 
n671 | 149 
n561 | 149 
n717 | 148 
net_0_g040 | 148 
net_000_g238 | 148 
n716 | 148 
n718 | 148 
n614 | 147 
net_003_g290 | 147 
net_000_g345 | 147 
net_000_g116 | 146 
net_003_g345 | 144 
net_0_g030 | 144 
net_0_g012 | 144 
net_000_g236 | 143 
net_000_g113 | 143 
net_0_g154 | 143 
net_003_g298 | 143 
n706 | 143 
net_000_g262 | 141 
net_000_g118 | 140 
n656 | 139 
net_000_g234 | 139 
net_0_g337 | 138 
net_000_g264 | 138 
n568 | 137 
net_1_g109 | 137 
x1_g100 | 137 
x1_g364 | 137 
net_000_g112 | 136 
net_000_g232 | 135 
n567 | 134 
n583 | 133 
net_000_g114 | 133 
net_003_g140 | 132 
n613 | 129 
net_0_g350 | 128 
net_000_g261 | 128 
n625 | 128 
net_000_g265 | 127 
n493 | 127 
n620 | 127 
n543 | 124 
n582 | 124 
n649 | 122 
net_002_g147 | 122 
n646 | 121 
n623 | 121 
n650 | 120 
n648 | 120 
n641 | 119 
net_000_g233 | 119 
net_3_g235 | 119 
n542 | 118 
n689 | 118 
n626 | 116 
n560 | 116 
net_001_g142 | 115 
n612 | 115 
net_0_g365 | 115 
net_0_g336 | 115 
net_0_g271 | 115 
net_0_g077 | 114 
n703 | 114 
net_2_g092 | 114 
n701 | 114 
net_2_g362 | 114 
n702 | 114 
net_0_g126 | 114 
net_0_g010 | 113 
n640 | 113 
net_1_g093 | 112 
net_1_g363 | 112 
net_0_g279 | 112 
net_0_g011 | 112 
n621 | 111 
n496 | 111 
net_1_g337 | 111 
net_0_g032 | 110 
n494 | 110 
n687 | 110 
net_001_g145 | 110 
net_003_g143 | 110 
net_003_g155 | 110 
net_0_g225 | 109 
n492 | 109 
net_1_g342 | 109 
n693 | 109 
net_0_g226 | 109 
n619 | 109 
net_002_g144 | 108 
net_0_g076 | 108 
net_001_g155 | 108 
n647 | 107 
net_002_g128 | 106 
ZN_neg_g014 | 106 
net_0_g049 | 106 
n559 | 106 
n387 | 106 
n497 | 105 
net_0_g025 | 105 
n490 | 105 
net_0_g058 | 105 
net_002_g129 | 105 
net_003_g130 | 105 
net_2_g363 | 104 
net_2_g093 | 104 
net_0_g081 | 103 
net_0_g269 | 103 
net_0_g036 | 103 
net_0_g038 | 103 
net_1_g235 | 102 
net_1_g092 | 102 
net_0_g284 | 102 
net_1_g362 | 102 
net_002_g258 | 101 
net_0_g043 | 101 
net_3_g271 | 101 
n699 | 101 
n698 | 101 
net_3_g365 | 101 
net_0_g150 | 101 
net_0_g037 | 101 
n700 | 101 
net_001_g129 | 101 
net_0_g153 | 101 
net_003_g129 | 101 
net_3_g363 | 100 
n616 | 100 
net_001_g132 | 100 
net_0_g031 | 100 
net_3_g093 | 100 
net_2_g271 | 100 
net_003_g147 | 100 
net_2_g365 | 100 
net_0_g084 | 100 
ZN_neg_g062 | 99 
net_003_g145 | 99 
net_0_g059 | 99 
net_1_g336 | 99 
net_0_g027 | 99 
n435 | 99 
net_0_g023 | 99 
net_0_g054 | 99 
net_0_g067 | 99 
net_002_g130 | 98 
ZN_neg_g015 | 98 
net_001_g130 | 98 
n388 | 98 
net_0_g088 | 98 
net_002_g143 | 98 
net_003_g258 | 98 
net_0_g228 | 98 
net_002_g132 | 97 
net_0_g021 | 97 
net_001_g141 | 97 
n705 | 97 
net_1_g030 | 97 
net_0_g082 | 97 
net_0_g019 | 97 
net_003_g132 | 97 
net_0_g256 | 96 
net_002_g141 | 96 
net_000_g110 | 96 
net_3_g092 | 96 
net_003_g144 | 96 
net_003_g110 | 96 
net_1_g111 | 96 
net_0_g235 | 96 
net_1_g297 | 96 
net_001_g144 | 96 
net_1_g100 | 96 
net_3_g362 | 96 
net_1_g364 | 96 
net_0_g055 | 95 
n624 | 95 
net_0_g152 | 95 
net_1_g139 | 95 
net_003_g142 | 95 
net_0_g149 | 95 
net_003_g141 | 95 
net_0_g041 | 95 
net_1_g301 | 94 
net_1_g040 | 94 
net_1_g154 | 93 
net_0_g328 | 93 
net_001_g147 | 93 
n691 | 93 
net_002_g140 | 93 
net_0_g066 | 93 
net_0_g087 | 93 
net_0_g138 | 92 
net_0_g135 | 92 
net_002_g142 | 92 
net_0_g035 | 92 
net_001_g143 | 92 
net_000_g237 | 91 
net_003_g237 | 91 
net_0_g230 | 90 
net_0_g227 | 90 
net_0_g137 | 90 
net_003_g128 | 90 
net_0_g134 | 90 
net_001_g140 | 89 
n690 | 89 
net_0_g338 | 89 
net_0_g057 | 89 
net_002_g145 | 89 
ZN_neg_g317 | 89 
net_003_g259 | 89 
net_0_g092 | 88 
net_2_g364 | 88 
net_2_g100 | 88 
net_000_g248 | 88 
net_0_g096 | 88 
Z_neg_g323 | 88 
n645 | 88 
net_002_g155 | 88 
n696 | 88 
net_0_g362 | 88 
net_0_g047 | 87 
net_0_g069 | 87 
net_0_g045 | 86 
net_002_g259 | 86 
n694 | 86 
n695 | 86 
net_000_g318 | 86 
n622 | 86 
n686 | 85 
net_0_g090 | 85 
net_001_g128 | 85 
net_0_g363 | 84 
net_1_g365 | 84 
net_0_g063 | 84 
n617 | 84 
net_1_g350 | 84 
net_0_g093 | 84 
n495 | 84 
net_0_g052 | 84 
net_1_g271 | 84 
net_0_g325 | 83 
n481 | 83 
net_003_g260 | 83 
net_000_g274 | 83 
net_2_g235 | 83 
net_1_g060 | 82 
n445 | 82 
net_000_g322 | 82 
net_0_g125 | 81 
net_1_g056 | 81 
net_0_g022 | 81 
net_1_g078 | 80 
net_001_g233 | 80 
net_0_g102 | 80 
net_001_g259 | 79 
n532 | 79 
net_000_g246 | 79 
net_0_g329 | 79 
net_2_g109 | 78 
net_001_g322 | 77 
net_1_g068 | 77 
net_002_g260 | 77 
net_0_g283 | 76 
net_001_g318 | 76 
