Nome do arquivo avaliado: c499 
Quantidade de vetores testados: 400 - 1.8189894035458565e-10 
Node | #Vectors 
ZN_neg_g155 | 400 
net_000_g104 | 400 
ZN_neg_g093 | 400 
741 | 400 
n168 | 400 
net_000_g096 | 400 
752 | 400 
net_000_g106 | 400 
ZN_neg_g123 | 400 
ZN_neg_g095 | 400 
n187 | 400 
ZN_neg_g112 | 400 
ZN_neg_g107 | 400 
n214 | 400 
ZN_neg_g159 | 400 
net_000_g094 | 400 
ZN_neg_g152 | 400 
n234 | 400 
n230 | 400 
742 | 400 
ZN_neg_g170 | 400 
n166 | 400 
n228 | 400 
734 | 400 
ZN_neg_g121 | 400 
ZN_neg_g157 | 400 
724 | 400 
ZN_neg_g127 | 400 
726 | 400 
n189 | 400 
ZN_neg_g141 | 400 
ZN_neg_g164 | 400 
net_000_g165 | 400 
733 | 400 
730 | 400 
n198 | 400 
747 | 400 
739 | 400 
ZN_neg_g143 | 400 
728 | 400 
net_000_g128 | 400 
net_000_g108 | 400 
727 | 400 
net_000_g171 | 400 
n243 | 400 
ZN_neg_g118 | 400 
n180 | 400 
n176 | 400 
n223 | 400 
n196 | 400 
n191 | 400 
ZN_neg_g139 | 400 
ZN_neg_g168 | 400 
net_000_g151 | 400 
n200 | 400 
n232 | 400 
750 | 400 
ZN_neg_g161 | 400 
ZN_neg_g103 | 400 
754 | 400 
725 | 400 
n210 | 400 
ZN_neg_g091 | 400 
735 | 400 
ZN_neg_g150 | 400 
n241 | 400 
n239 | 400 
n237 | 400 
net_000_g115 | 400 
n216 | 400 
755 | 400 
738 | 400 
ZN_neg_g114 | 400 
ZN_neg_g105 | 400 
n170 | 400 
ZN_neg_g125 | 400 
ZN_neg_g101 | 400 
net_000_g140 | 400 
n212 | 400 
ZN_neg_g137 | 400 
745 | 400 
737 | 400 
net_000_g169 | 400 
ZN_neg_g148 | 400 
729 | 400 
753 | 400 
744 | 400 
ZN_neg_g146 | 400 
746 | 400 
751 | 400 
ZN_neg_g097 | 400 
n178 | 400 
net_000_g122 | 400 
748 | 400 
n219 | 400 
n164 | 400 
743 | 400 
731 | 400 
740 | 400 
736 | 400 
n221 | 400 
ZN_neg_g116 | 400 
n225 | 400 
net_000_g092 | 400 
n174 | 400 
n194 | 400 
ZN_neg_g166 | 400 
