Nome do arquivo avaliado: c6288 
Quantidade de vetores testados: 400 - 9.313225746154785e-08 
Node | #Vectors 
ZN_neg_g1831 | 400 
n150 | 400 
n115 | 400 
n312 | 400 
n1309 | 400 
n1791 | 400 
n1910 | 400 
n1759 | 400 
n1706 | 400 
n1844 | 400 
n746 | 400 
n601 | 400 
n2168 | 400 
n1494 | 400 
ZN_neg_g0570 | 400 
n873 | 400 
n1776 | 400 
n1356 | 400 
ZN_neg_g1111 | 400 
ZN_neg_g0183 | 400 
ZN_neg_g0145 | 400 
n266 | 400 
n1530 | 400 
n1220 | 400 
n1797 | 400 
n1205 | 400 
n1032 | 400 
n1219 | 400 
n2068 | 400 
n1510 | 400 
ZN_neg_g1259 | 400 
n1705 | 400 
n2020 | 400 
n1679 | 400 
ZN_neg_g0542 | 400 
n1869 | 400 
ZN_neg_g1020 | 400 
n2052 | 400 
n2148 | 400 
n1271 | 400 
n175 | 400 
n1218 | 400 
n1726 | 400 
n2174 | 400 
n1963 | 400 
n449 | 400 
ZN_neg_g0648 | 400 
n1161 | 400 
n933 | 400 
n1419 | 400 
n1551 | 400 
n2090 | 400 
n306 | 400 
n162 | 400 
n1785 | 400 
n463 | 400 
n1083 | 400 
n105 | 400 
ZN_neg_g0485 | 400 
ZN_neg_g1486 | 400 
ZN_neg_g1917 | 400 
n1809 | 400 
n413 | 400 
n609 | 400 
n307 | 400 
n729 | 400 
n1762 | 400 
n985 | 400 
n1742 | 400 
n138 | 400 
n319 | 400 
n465 | 400 
ZN_neg_g0066 | 400 
n128 | 400 
n1359 | 400 
n2036 | 400 
n1851 | 400 
n1743 | 400 
n135 | 400 
n2109 | 400 
n325 | 400 
n1349 | 400 
n1322 | 400 
ZN_neg_g2071 | 400 
n1030 | 400 
ZN_neg_g0038 | 400 
ZN_neg_g0472 | 400 
n502 | 400 
ZN_neg_g1798 | 400 
n1010 | 400 
n745 | 400 
n599 | 400 
n1044 | 400 
n2024 | 400 
n1866 | 400 
n269 | 400 
ZN_neg_g2099 | 400 
n161 | 400 
n1979 | 400 
n2170 | 400 
ZN_neg_g1246 | 400 
n1811 | 400 
n1194 | 400 
n101 | 400 
n194 | 400 
n1878 | 400 
n2091 | 400 
n1828 | 400 
n782 | 400 
n491 | 400 
6288 | 400 
n1015 | 400 
n712 | 400 
n1838 | 400 
ZN_neg_g1538 | 400 
ZN_neg_g2032 | 400 
n935 | 400 
n1930 | 400 
n68 | 400 
n875 | 400 
n1962 | 400 
n1862 | 400 
ZN_neg_g1735 | 400 
n367 | 400 
n2076 | 400 
ZN_neg_g0720 | 400 
n451 | 400 
n769 | 400 
n1731 | 400 
n181 | 400 
n1550 | 400 
n174 | 400 
n1017 | 400 
n870 | 400 
n1744 | 400 
ZN_neg_g0333 | 400 
n390 | 400 
n1928 | 400 
n575 | 400 
n292 | 400 
n1527 | 400 
n835 | 400 
n1758 | 400 
n1641 | 400 
n1730 | 400 
n2019 | 400 
n711 | 400 
n622 | 400 
ZN_neg_g1085 | 400 
n1311 | 400 
n1183 | 400 
n1815 | 400 
n2150 | 400 
n326 | 400 
n1108 | 400 
n1522 | 400 
n1981 | 400 
n848 | 400 
ZN_neg_g1822 | 400 
n133 | 400 
n1890 | 400 
n2088 | 400 
ZN_neg_g2115 | 400 
ZN_neg_g0053 | 400 
n947 | 400 
ZN_neg_g1729 | 400 
n894 | 400 
ZN_neg_g1854 | 400 
n909 | 400 
n1889 | 400 
n2042 | 400 
n2065 | 400 
ZN_neg_g1465 | 400 
n1861 | 400 
n317 | 400 
n1719 | 400 
ZN_neg_g0263 | 400 
n2008 | 400 
n562 | 400 
n87 | 400 
n687 | 400 
n1935 | 400 
n2089 | 400 
n589 | 400 
n1755 | 400 
n395 | 400 
ZN_neg_g1774 | 400 
n1443 | 400 
n2154 | 400 
n1184 | 400 
n1013 | 400 
n1940 | 400 
n1404 | 400 
ZN_neg_g0935 | 400 
n1843 | 400 
ZN_neg_g1769 | 400 
n1045 | 400 
n1964 | 400 
n1323 | 400 
ZN_neg_g1129 | 400 
n1724 | 400 
6270 | 400 
n1147 | 400 
n866 | 400 
