Nome do arquivo avaliado: c3540 
Quantidade de vetores testados: 400 - 3.552713678800501e-13 
Node | #Vectors 
n105 | 400 
n694 | 400 
n678 | 400 
n102 | 400 
n104 | 400 
n684 | 400 
n103 | 400 
4815 | 400 
3833 | 400 
4145 | 400 
n677 | 400 
4667 | 400 
n113 | 400 
3195 | 400 
1713 | 400 
5045 | 400 
5002 | 400 
5120 | 400 
1947 | 400 
n646 | 400 
4589 | 400 
5231 | 400 
n679 | 400 
n111 | 400 
5121 | 400 
n112 | 400 
5102 | 400 
5360 | 400 
n691 | 400 
n76 | 400 
5047 | 400 
4944 | 400 
n693 | 400 
n511 | 400 
5192 | 400 
n109 | 400 
n683 | 400 
ZN_neg_g601 | 400 
n108 | 400 
5078 | 400 
4028 | 400 
n110 | 400 
3987 | 400 
n669 | 400 
n106 | 400 
ZN_neg_g597 | 400 
5361 | 400 
n101 | 400 
n510 | 394 
n556 | 393 
n668 | 389 
n597 | 386 
n342 | 381 
n333 | 371 
n94 | 370 
n332 | 361 
n115 | 358 
n79 | 357 
n687 | 346 
n241 | 346 
n322 | 344 
n681 | 343 
ZN_neg_g609 | 343 
n347 | 341 
ZN_neg_g275 | 341 
n409 | 339 
n468 | 338 
n680 | 337 
n73 | 335 
n365 | 329 
net_000_g612 | 328 
n368 | 326 
net_000_g623 | 326 
net_000_g621 | 326 
net_000_g620 | 324 
net_000_g622 | 324 
n221 | 320 
n212 | 319 
net_000_g607 | 318 
n278 | 316 
n338 | 315 
n339 | 315 
n80 | 315 
net_000_g267 | 313 
net_000_g029 | 312 
net_000_g040 | 311 
n214 | 310 
n361 | 309 
ZN_neg_g289 | 309 
net_000_g036 | 308 
n244 | 308 
net_000_g035 | 307 
net_000_g605 | 307 
n239 | 307 
n362 | 307 
net_000_g039 | 307 
net_000_g032 | 306 
ZN_neg_g616 | 305 
n688 | 305 
n93 | 305 
n509 | 304 
ZN_neg_g125 | 304 
n197 | 304 
n240 | 304 
ZN_neg_g222 | 302 
n294 | 302 
net_000_g038 | 300 
ZN_neg_g269 | 300 
n341 | 300 
n446 | 299 
n147 | 299 
n447 | 299 
net_000_g031 | 299 
n358 | 299 
n596 | 296 
net_000_g041 | 295 
n645 | 295 
n443 | 295 
n442 | 295 
net_000_g037 | 295 
n366 | 295 
n337 | 294 
net_000_g030 | 292 
n345 | 291 
n439 | 291 
n346 | 291 
n344 | 291 
net_000_g033 | 291 
n414 | 290 
n415 | 290 
n508 | 290 
net_000_g343 | 289 
net_000_g375 | 288 
n410 | 288 
net_2_g028 | 287 
net_000_g034 | 287 
n180 | 286 
n689 | 285 
n535 | 284 
ZN_neg_g463 | 284 
net_000_g042 | 283 
n412 | 282 
n155 | 281 
n599 | 280 
n453 | 278 
n667 | 277 
n193 | 277 
n555 | 277 
n150 | 275 
n471 | 272 
n196 | 272 
n472 | 272 
net_000_g400 | 270 
n534 | 270 
net_000_g615 | 269 
n327 | 269 
net_000_g606 | 269 
n475 | 267 
n474 | 267 
net_000_g403 | 266 
n464 | 265 
n462 | 265 
n444 | 265 
n451 | 265 
n463 | 265 
net_000_g392 | 263 
ZN_neg_g613 | 262 
n78 | 262 
n685 | 262 
ZN_neg_g006 | 262 
n74 | 261 
n229 | 260 
n411 | 259 
n595 | 258 
n461 | 257 
n146 | 257 
n88 | 256 
n318 | 255 
n144 | 255 
n482 | 254 
ZN_neg_g278 | 254 
ZN_neg_g284 | 254 
ZN_neg_g495 | 254 
n484 | 254 
n416 | 254 
n486 | 254 
n141 | 254 
n483 | 254 
n350 | 254 
n568 | 254 
ZN_neg_g412 | 254 
n567 | 254 
n356 | 254 
n558 | 254 
n485 | 254 
n367 | 254 
ZN_neg_g105 | 253 
n177 | 253 
n175 | 251 
ZN_neg_g103 | 251 
net_1_g270 | 251 
n271 | 251 
n143 | 251 
n481 | 249 
n479 | 249 
net_0_g168 | 249 
n480 | 249 
n473 | 249 
ZN_neg_g401 | 249 
n644 | 248 
n326 | 248 
ZN_neg_g221 | 248 
n293 | 248 
n438 | 248 
n149 | 247 
n243 | 247 
n612 | 247 
n200 | 246 
n489 | 246 
ZN_neg_g128 | 246 
net_000_g391 | 245 
n666 | 245 
n116 | 245 
n82 | 244 
n615 | 242 
n478 | 239 
net_3_g397 | 237 
n311 | 236 
ZN_neg_g253 | 235 
n325 | 235 
net_002_g392 | 235 
n336 | 235 
ZN_neg_g541 | 233 
n459 | 233 
n613 | 233 
n417 | 233 
n651 | 233 
n650 | 233 
n329 | 232 
ZN_neg_g257 | 232 
n672 | 231 
net_0_g269 | 231 
ZN_neg_g285 | 231 
n357 | 231 
n456 | 230 
n460 | 229 
net_000_g413 | 228 
net_000_g410 | 228 
n458 | 228 
n124 | 228 
n690 | 226 
n290 | 225 
n457 | 224 
n186 | 223 
n75 | 222 
net_000_g409 | 221 
n563 | 220 
net_000_g344 | 219 
net_0_g604 | 217 
net_000_g414 | 216 
ZN_neg_g045 | 214 
n117 | 214 
n194 | 214 
n277 | 212 
net_000_g408 | 212 
n220 | 212 
net_000_g345 | 211 
n81 | 211 
n120 | 209 
net_0_g616 | 208 
n282 | 208 
n455 | 207 
n514 | 207 
net_0_g484 | 207 
n182 | 204 
n649 | 202 
ZN_neg_g577 | 202 
n162 | 201 
n571 | 200 
n156 | 199 
net_3_g464 | 197 
net_000_g295 | 196 
n205 | 194 
ZN_neg_g380 | 194 
n452 | 194 
n228 | 194 
net_1_g524 | 193 
net_0_g340 | 193 
n470 | 192 
n476 | 191 
n179 | 190 
n324 | 190 
n154 | 189 
n610 | 189 
net_1_g604 | 188 
n185 | 182 
net_0_g609 | 181 
net_0_g608 | 181 
n130 | 179 
net_1_g573 | 178 
n445 | 177 
net_1_g616 | 177 
n223 | 176 
n559 | 176 
n281 | 174 
net_2_g406 | 173 
net_0_g367 | 173 
net_0_g485 | 172 
n161 | 172 
net_003_g267 | 170 
net_0_g380 | 170 
n360 | 169 
n359 | 169 
net_0_g462 | 168 
net_2_g574 | 168 
n83 | 167 
net_2_g483 | 167 
n566 | 165 
n364 | 164 
net_002_g622 | 164 
net_0_g278 | 164 
net_1_g417 | 163 
net_0_g293 | 163 
n204 | 162 
net_001_g391 | 161 
