Vector | #Nodes count 
11110100111011011101111011010011110001011100000111111001110000010011100111010001000110101011111101100010000100001010111001000000101001001110010010111001110101010110101100111111000001001010100110110110111111000001011101110100110001110 | 435 
11000010110001010001011011110101110100000110101101111110101111101111110100100101100111011001101111101101011011010110000001111101001000100000101000000010110100111011100011110111011101111001000011001010100101000011111100010001111010001 | 426 
10011100111001000011101111010000111111100100001010111001110000110100101111011011010001110000011101100101111010001000010001010110111100110010000101101110001010010000001011010101110000010101010100111011011111101101001001010011000101001 | 419 
01111010010111110011000010100110101001100001001001111111101111000001101111001010100101001011011011010101111101011101010001111011001101000001011101011101101010101111001110110111000101111001110110000110010100111011001011011111011010000 | 418 
00100111010101000010110001000110111000101100011010001110011000011000101110110011010111111110101111101110011100110110111001110100011000110110011010010001000010001110110101011101001011001110110110111011111111110100001111011110100000100 | 416 
01111111100101100110011010110100111100110110100000100001000110010100001011110011100111111000011001000000010111011100110001011000101010001100101000000100110000110000011011000110101000001000111011011010111011101010000011101011001000100 | 416 
01001010111101001110110000100000110110110101000100101110000110000010110000111101011100010111010001000101110001011111110110100101000111100111001111100001010000011001001000101000010011101001110101001101011111100100110111001100010100101 | 411 
01001011110100011011111101000000010001010001110101010001011011110000011110101000100000001110001010101001110011011011110010011110011010100011110100100000111010001111011000110101110011111000111001000000101000111001100111011000001010101 | 409 
11011010010010111011011100010001100110000011000010000011001111101110011001100101100000110110000101101010011001100111011100100111111001010100101011101100100010111010010111011110001011000001101111101111111100110011000001100011111111001 | 405 
10001011000001011101010000000011000011000100011000111111111110011111110011010001010000001000010000110011100001011101000110001011000101010000001110101111111000010111011011000001111101111100101111101110101110000110000101111101011111110 | 404 
00110001011011000101011111100001011000101001000011010011001000101011011011010100011100011001100100011001011011111011000110110000010111110101010101000001011001111110001010100101001000001001100101011110000001101100111100010110010000001 | 403 
00010100110000000111011000100011111001101001010110111100111110101011100100111011000011110011101110100010111100001011110000101011110010010110010010101010110011010100100000101100101000111010100001100111010100100111000110100101010100100 | 399 
11100101111011111011000100110010010110000011010010000010011101001110011010001100101011111000101001100100000001101100101100010111011100111001001010111010101111100011000110100110100011100001010111111100101110010011011011000000010010011 | 399 
00001001101010111011100001110010001011101000101000001011100101100100110010111011011011110011110000101001000010011010010101000011001010010000100101100110110111111011110101010110111101101011011111010010101000000100110010100110000100110 | 398 
00011101110000111000100010110101011011100111100111010110010011101111110001101011000011011100010001111010000001101111011101010011110001100011111001101111101000101111100100010000000110010111110010110010111101111111001011101100111101000 | 398 
00011100110010011111001110000010001110001011001011001001000111010000111001011110110101111110010100111000000011001111100001100100000010111111111101000111011010010010010110101100111010010001011001100101100010010101011110101101001110001 | 396 
11100100001010110111010011100001111001000001110110100000111011100011001011011111001010100111010110000100001011111111011000110110000110101111111001101111101010000100110101110011000010001110100001101000001101101101000111011001000101111 | 395 
11111001001011000001111110000000001000000000011100111011000011100101011100011111110011000011111011101100111101011100110101010111111000000010111011100100000110011001001101001000101001000101111011100010110001111000011100110101110100000 | 394 
