Vector | #Nodes count
100010110011110111000001000101000111 | 112 
011111001011110110110110000110011010 | 105 
110101101001011000110110111110011101 | 103 
011111000011101110101010000010111111 | 99 
011110000010001000000011110100011010 | 99 
100000101110011100110001010101001101 | 94 
011010010001011001111000100110000000 | 94 
101110111011011101110000001010010100 | 91 
110000001011000101100110111000100101 | 90 
111000000110000111111110010011110000 | 86 
011100100001000110000110111011001110 | 85 
000100111111011101001001001000101110 | 85 
101010011001110111101011100110000101 | 83 
000101010011101101110000011011001111 | 81 
001111001111110100011000100011011000 | 81 
101000001000001111010110011000110110 | 81 
110001110011111011001000001110100110 | 80 
110010000111010111010100011111001011 | 80 
010111100110100100100000100101010010 | 77 
010010001011101001101000101000010011 | 77 
000111011011110010111001010000011111 | 77 
100000011111101010101110110010010001 | 77 
100010011001010100100101110101111100 | 75 
001110100111101100110100110011011101 | 73 
000110011001010011100010001000101010 | 73 
110110010110001100010001011001001111 | 73 
000100111000011011011011101001111000 | 72 
100111101010100001000001001010000001 | 71 
111111010010000100001001011001001101 | 71 
011001100001111000001110100001010100 | 71 
011110110111101011110001111111101001 | 71 
000000011000001001111101110001010111 | 70 
011000110001011001100000101110001001 | 70 
010011111010011010111000001110110101 | 70 
010010110001011000101001001001110001 | 70 
011100001110101100100010101010110111 | 70 
010110000011000000101010111001011010 | 69 
110111110110010111100011001001010100 | 69 
001100011100111101110001011011010110 | 68 
001100011010101000110100000010010000 | 68 
111010110101110011010111111111101000 | 68 
001100100001101001000101111101001000 | 67 
100100001011011001010110011001110000 | 67 
011100001001100100001111101111001010 | 66 
011011100000011000110000010001000110 | 66 
011010110011010101101101101001100110 | 66 
011001001011110001010100000100111000 | 65 
011111111000101100010000110101010010 | 65 
011100010011111101111000001011000000 | 65 
101111011110100001001110110000010011 | 65 
010000000111101011100011000001001001 | 65 
110001110011001111111100001000101011 | 65 
000110000110110010000011111001010111 | 65 
000001111001110011010000000110101000 | 64 
100001110001000000101100101010100000 | 64 
011110010000100110000100101011110100 | 64 
000101100110001000110001000100110100 | 63 
001001001011101010011100010000001010 | 63 
011110110100110011111111110101011100 | 62 
001111101000011010101110101001010100 | 62 
110000011010010110101110010110001101 | 61 
010001111110011001101110100001111111 | 61 
001001001011000111101110011000110010 | 60 
000110001100110011100100000111111100 | 59 
001010110000011100011110011110001111 | 59 
100011011100000000011100000111111010 | 58 
010000001011000011011011010111110001 | 58 
111011100010000000110001000101000010 | 57 
010000111111011000111101101010011110 | 57 
100011100101101000110010101100001010 | 56 
001101000100100000100010111011011100 | 55 
110110101001110000000001101000010110 | 55 
011110000101110100000101100000011111 | 54 
011001110101001010010111010100011110 | 54 
100111110100001100001100010111101000 | 53 
110110100100111110000010001100011011 | 51 
111011011111101000101000000111001011 | 51 
010101000011111011000111001010010100 | 51 
001100000110110001011010101110000011 | 50 
001001100000110101101010011010110100 | 50 
011011011011111100001100010111010010 | 50 
000110100100011100011011111111010011 | 49 
111001010010101000110001000010111110 | 48 
110101001100000101011011111110010011 | 48 
110001011001001111000100101111000011 | 48 
111100101101000011101011110100101111 | 47 
000011000001100111101101110101110000 | 46 
100001001100101010001101100110010100 | 45 
110001001100101100111010111010011101 | 44 
100011000100100101100010000001100111 | 43 
100101010000101011010001111100101100 | 43 
000011100110011110000001011000111000 | 41 
111111001110010010000101010001000010 | 40 
110111010100000010010001010111010011 | 39 
001100100100001011010001100000101011 | 35 
100010101010010101111100010101100110 | 34 
000011101100001111100100001110010001 | 34 
110110100100011001000010110010100101 | 29 
101011000001000100101110010001111111 | 27 
000001010111101010001101000001110011 | 22 
