Vector | #Nodes count 
00111111101000001111001001000001101010110001100010 | 470 
10110000101110000000101100110111011011101110101100 | 466 
01100101011011011000011010110101001010110011111000 | 465 
00111001100000001011100001011000010000010110111001 | 464 
01100011101110001001100110001000011000101011110001 | 462 
01010111100101000110011110001000010000001110001101 | 461 
00110110011111100000011000011000110101111111011010 | 457 
11010110001110111110101100101101111101000000001000 | 454 
00101110100010000000001010101101000011001101010101 | 453 
01011011101100000011011110100101100010100001110001 | 450 
01100100110111110010111010110110010000010110100100 | 450 
11000101110111110010110010010010000011110100001111 | 450 
01100110011100000100110001001011111010100100010111 | 449 
00011110101100000000011101001001111011101011011100 | 447 
00101110001010010111111010010001010011100000010111 | 445 
01001110110001011110010110111111111010100111111101 | 445 
10110101101000000110100001001110011001011100101101 | 444 
00110010101001011101010100010111001111011111001000 | 443 
01101100101100000101011010011000101101001001000101 | 442 
01000100001110010011010100010100100001100000001110 | 442 
00111101100100011100001000010101110111101011010000 | 438 
11000101111010110010010010111010000011111110110111 | 438 
01101111101010001011001010110110000011101110111010 | 436 
01111001001111001111010010010100001011010100010000 | 435 
10110101010011010110010101110010110111111101001011 | 435 
00110011010111100010110111011011010001101000001100 | 434 
00011111101001101100011001000010001011111110001000 | 433 
01000000101011111111000000010111101111100101001101 | 431 
01111111011111011001100001010011011100011011110000 | 431 
11001111000001110111110100000000110110110100011101 | 431 
01011110100111001101110001111101101001101010000101 | 430 
00110100001101101000001100110101111001001000010010 | 430 
01110010101000111010011101111110100100000111111101 | 429 
00101110111010001001101000010101110110100100100001 | 428 
01010001101000100101010011101101010000000001111010 | 425 
11001110101111110111100001001101000000011000100111 | 423 
01111110110101100010010101011100010101011101110011 | 422 
01111110110101111010101101001011110111110100101101 | 422 
11011100110000000001110011010010011011110100101011 | 421 
01101111001100000010101110010111100010110000111010 | 420 
01010001110111110010100000111110111011111101110001 | 419 
01111010010001111000010111000100001001110101100011 | 418 
10001111000100010010011001000001110110100100010111 | 417 
00101000110011111110110100011010110111101000110000 | 416 
10100001110010101010110010000101001110100000010100 | 416 
01001001101111001110000000110110000111001010010011 | 414 
01101110011010000010001110100001010100000111000111 | 411 
01111010010011110001100111100010111011010110001001 | 410 
00001011000000010001100011000111110010010011001110 | 408 
00101111000110100001000000010000011100101000000011 | 407 
00001111110011011110101110111001011111010011111110 | 402 
11010100111101101001111101010011010010100001110000 | 401 
00111101010000000110110101010101111101001101110001 | 400 
00011101110111110101100111110110110111001001110100 | 399 
01100011111110011111101111010000011000001001010010 | 399 
01100100001111001100100111110010100110111101000011 | 396 
11011110010011011011110011111111000000010110010110 | 396 
00111111001010110000000011110101111110110110011001 | 395 
00000011111100101110110101111101110111010100000100 | 392 
11100100101101111100011010010001100011100111100010 | 389 
10000100010110111000011001001000011001010111101111 | 386 
01000011101110111001000111011000000110100100000101 | 385 
10100100000001110011110011101101110110010110101001 | 382 
01001110111100000111000000111011110010101101000111 | 380 
01100000000010110010001100001100100011001010111111 | 378 
11101110000001111010111001100100001110100101100000 | 372 
11010000110110101001010101011101110010010110101010 | 366 
10101001001100101110101001100011111100101010011010 | 366 
11001001000001111011000001011110110101110101100000 | 358 
10001100101110110110000100010100011011010010001011 | 350 
11111011110011010100101010110000111110101011101111 | 349 
10000101000011000100110101011010111000011100111100 | 349 
10001111111010011101110101111100111111110100000100 | 347 
11011000101000001111001011010010111011011001101110 | 342 
11010011100110110111110010101001000110010011111110 | 337 
10101110110100111001111101101001100101010100011110 | 330 
10101010011110110101111010010101000000001011100010 | 328 
10101010011000100101001101101010111100101111111011 | 325 
11100101100111011110100011000100001000101111001011 | 317 
10111000111010000000110011010000101000011101001010 | 314 
11000011011100010000100111101001000011001000111001 | 310 
10101101100001001001011000010010011100011011011011 | 308 
11001001000000011000000000101100011100111100000110 | 308 
10101011110110011001000001011110001000101000000101 | 306 
11101010101111011111000011100000010011001011111001 | 302 
11100011101010000101110011101101101101111010111000 | 296 
10001010011110011011001100101000101111011010100111 | 294 
11111110111101000110101111110011101110110000110010 | 286 
11110111001001010111110001011001001000100110100111 | 279 
11100100101010101000100010010111010011010001101001 | 258 
11101001111100100101110100010010001000110101000110 | 257 
10010010010101011001110101100101100011000001110001 | 242 
11111110110000111111110010001101000110011000111100 | 240 
10111111100100100110010111111001000101100111010111 | 240 
10011010001100011000011100111011110010011001010111 | 231 
11100111010110111100000101100100001110111001010010 | 230 
10011011110011010111000100101001111011010001100001 | 229 
11101011100110001101110100001000010000000000100100 | 217 
10011101000111001110101111101100110000101000010111 | 210 
10111011101111101111010111001000111100100111011111 | 207 
