Vector | #Nodes count 
110011111100110101110111010010101111100110000101101000010110 | 252 
100110011111100110000111111111010011100000000110001000101101 | 238 
011100001011111100000111110011011001001110000100001011001110 | 237 
001100110011011110101011010011110010011100001110001010100001 | 236 
111100100001110100110001100001111010001110001001101010100110 | 233 
000100001000111001011001001001011001000000011000001000001010 | 229 
110110110011101011001001010100011100101000110111001001010000 | 226 
001101000001010011000110000100100100000010010011011010100010 | 226 
101101100110100101000101010101010000001101111111001011101011 | 226 
100001001001101010101100011001111010101100001011101000101101 | 223 
001000011100011011101101110000100100000011010000101001101101 | 223 
011001001101000111110111010101001011010100001010001011010111 | 219 
101010110001101110000100000010001101000011111101000010100001 | 219 
000000000111010011111100100100000001100100000010101100001100 | 217 
010001101001100101001111101000001001011111110110111000011100 | 216 
101111011011010000100111010111100000110100100100101100101100 | 215 
111010011000000111101011001110001111010011110110001010011110 | 209 
101100110110001100001111010100110001010101101001001011111110 | 209 
111001111001111111001110111100010010001010100000000111100101 | 209 
001011010011111111100011101100100011100110100100000011010101 | 208 
101001001001110011110000001111001011110100100110001110000100 | 208 
000001010111111000001011100100100011000110010000001101110100 | 207 
011110101001111010011000110111111100001110110000100100011100 | 207 
100101000100101011110110001001101001001100011111111011101001 | 206 
101100100011111000001111010010111100110011110001000100100001 | 204 
010101010100010101111011110010111101011100100001101111001010 | 203 
010010000101101011111011011010011100111111010101000100101100 | 203 
110110110001011100111000001111010100111110000100101001101010 | 202 
011010110011011100110100110001011001011110011101111001001110 | 200 
101111100111010010001110100010010101011010001111110011001101 | 199 
101001001000101011011100000010110000101011000100101100101101 | 197 
101101010010111000111011000111010000110011100001100101001101 | 197 
011010011110100000101100010000001011011110010100010001001010 | 197 
110000110101100111111110110000000010100010110001011110011111 | 196 
100110011100011001010110100011111000111010101001000110010010 | 196 
001110010000010111011100000011000111011011100110000001100110 | 196 
110010110011100111001111011100010011010111111111110001100111 | 195 
010010011010110100100011110111110100000010100001101101110001 | 195 
101011110000010011110011011010101010110011011011101101100011 | 194 
111101000001001110001010010001101010111101011100111100101001 | 194 
110100110000100100100101110110111111001111001010100001101001 | 193 
110101100010000001100010100111111001000110100111001110100110 | 193 
100001100010010110011100011001101101101111110100100001011001 | 191 
000000000000101011101010010010101000001111111101110101100110 | 191 
101100010010001110000010110000100000111100110000100011100101 | 189 
100101011111101101010100001111011111001001111101011100011010 | 189 
001000011101010110100100101000000010101110100011100011111101 | 188 
100111110100000000010100101100111001111110011010011000111011 | 186 
100110000111111001111111110100001110100011100110001111011110 | 186 
101010111011010001101100011110100100111110010101100001010010 | 186 
110111001100010111100110101111000000001111100001111000101111 | 185 
001100010101010110110111001111111011101100100110101111100010 | 185 
010011100010101001000111101111010100000100001010100011101011 | 182 
101110001101111101010000100111100011010110000010111100111011 | 182 
011111011000001010111011010011000001000011101000000000001000 | 180 
010010111011010011000010001000110111000011101111001001001101 | 179 
010110011001010000001010111010110101001111000100000110001010 | 177 
010011101010110110101100101110111010011011101000010100001011 | 176 
111111010101010000011110111011110011000000000011100111111010 | 175 
011011010001001110110001010010111100001100001011010101011101 | 174 
100100001010101100001001001000111111101001000001111010111001 | 174 
111000101000111010010111111000111100110010110111001100001000 | 174 
011000011011001010100110000110100011000000010101100001101110 | 174 
000010000100100010010010000010001101110000001001010010001011 | 173 
100111111100100100011111111000010010110111100110011000000001 | 173 
110011111110110011101111111110010000000000111000100111101101 | 173 
000111110011000110010110100001001011110100100100100001011010 | 172 
000111000010100110110110011001011101011010010101001111100000 | 171 
001110111111100000001101111010010011011110010101111000101111 | 171 
100100000110000101000000010100100110101110101100000110110110 | 171 
001011110001001110101010011001111110111101001011100111000101 | 170 
100011100011001001110101011100111010100010010110111100100011 | 170 
001010001101001000101110001100000100110011011000111010101101 | 168 
111001010010111010101000011101110100010110010011111111101010 | 168 
011001010111010010110100111011101110000110110000010011000101 | 165 
101010110110011000101101100011101111111000110000110110100011 | 162 
100100101011000001100110100011001100110110001001010110111010 | 162 
000010110010101001000110110111010001011011111010100111011101 | 159 
010011000111000001001011010001001011101111010010011100110111 | 157 
000011011111111110000100111000110001001010111000010100101100 | 156 
110111110011101011100100110011000111111110101110110000010001 | 156 
000100001111100000011010010000011001011011001100011111101101 | 155 
101000011111110110111100100010111101110111110110011101100111 | 153 
011110100101001100100111010001000000111111011111011100011101 | 153 
011111000000110100111011011110011000011011101010110111100110 | 152 
110001001011010011011001010000110001100110011010000000001100 | 151 
010011110111011101110010110111101010101100001001111001011011 | 149 
010110011010110001101101010001110011110000111111101101101010 | 147 
110001101101011010010010101111011010011000010111010110001001 | 144 
100101000101010111010010001100000100111101100111010101110111 | 142 
011000110000111100010001010111110011111001011101010111100101 | 139 
111110101100111001110000111110000001010011110011010100000111 | 138 
101010110001100100100011101100011101010111111001111111100111 | 138 
010101111000010011000110000001100100110001110111100110011011 | 135 
101111110010111010100000110111110011100000111010000000011101 | 134 
010110001011001100111010000000010011110110111111111101101101 | 134 
011110000101110110000001111100000111001000010111011100111110 | 131 
110101011010101000011101011110100111001010111000011001001001 | 116 
100000111100010000111000011101111101100111111110011101101101 | 105 
011101111100010101110011011100100111011010111100111110101110 | 98 
