Vector | #Nodes count 
0011001001101011011011000101010001001001110000101000000111110111010111001001110101110001011011010010010011101001111001011010011101111110010110010100110011001111011111100101100100 | 977 
1010001010111101111010100000011101011100010011001000001100100001110111110001111000011010110010110011101010000111001110010011011111010001100100100010010001010111000000010100011100 | 945 
0110101000111010000001001101001000101100010001001010000001100011000110101101111010001000010010010101110000100111000010001001010100110010110101111111010011101100001101000111011101 | 942 
1101000000011111000010111001101111000110011110111100010001010101100001110110001001000101001110000011010101101000011011111100001101110011000101001001000100100000101000010010110100 | 931 
0101100001101011110011101001000001100100000001011001000111101101100111010000101010011010110101001110000000010011100001100001011001010001111010110001100100101000101100010011101100 | 929 
0101110101110111110110000000000111111101110110000111010010010101100110010011100111100110001001011000011100010111101111101100011100100100010001011100011000001011101000011000001100 | 926 
0111010100101100010011101111100000100000100011110100111111110011010100100011110010110000110000000101001001001101110111011011001101000110010101100100000010111110101010001100011101 | 925 
0101111101110001100101001111000110111100100100001001101001000001011010011011011111110001000001011101111100011111011101100001000111101011111011011000001101101010110000001000011101 | 923 
0000110101011010100000010100010100001000001101000110100111111101111100101011100010001111101100010010011101000101011100101010110000111100111111011011110111101010011100001101011100 | 922 
1111100011110010000000000111010110010101101010100110011011001001111100110100110111101001011011011000001111110110111101110000001001111111011000000110001101111011011001011101000101 | 915 
0101111010010001011010100001000000010001100011111100100010010011000010111010100001110000000010011110110011010111101001100011010110001101001010010111001010011011111000100111111100 | 913 
0100111000111100010110100001101100101110100111001100001000100011100111110101101000001001000010001111111000101101000101011001100110110001110010111100001000100101110110001001101100 | 913 
0101101100001000100100001111000100110010101010000110010000110001100001100100010001001110010001000101000101111001001100011010001000000110110010110001111011001011010010001100011100 | 910 
1111011110100000000111110101111000110110000111111100000000001011001101001111000111100110101011011101000011011010110000001100001111110010000011110001101111101011000001010011010101 | 903 
1111000101111000110001010011010011010000001011100001101101011111001111110100011000001111010111011011010111001010100011110011010110111001101110110110111111100001010011011001100100 | 900 
1011101111110011000110010001001011110010101100001101100011011101101111101000001011000100110011001100111100101011001011011111100011010100101010010010100100101000101001100110110101 | 895 
1111001111001100001110011100101100111000000001010001011011010101100100110110000110101100111011000101001111101101101000011111010011011101110001111001001111000001110001001110110101 | 890 
1011011010000000001111011100011000111110001000101110000000000111110010101001011011101110100111100101011001101101001100010000011101010011111110110100011000001111001011000101001101 | 879 
1001001011101001101011100101001101010001011000001100101100101111011100111100000011100011010011100010100001110010010011001100010011010110001111001000101011100001010011101100110101 | 871 
1111110100000101111111110001101011100000010001100010011001010111111101111011110110110100101111100000110111100111110100101101111001011110100101011011010011011110000100001101010101 | 865 
1011101111110011100111100111101011010111011110011001111110011101100100101110111000011000100101011110110011100100000111110010101111001010001111001010011011111000000000110010010100 | 861 
1001001110110101100100000000110000010001010101010111011101000001010101100100000100000001101100010001000001001100000100101110010001100100001101110010101010110010100000000101000000 | 853 
1011011110011000001100110101100101001011111010110000110011101000111000000110001110101100110100110101001101110000100101001111100001110000000001000100010111001010100011110011010101 | 851 
0011000000111100000011001010011110000110110101101111100111111101011000011100010010110100000000000010100010110001010010111111101110110010001110110011111100000000101100010010001001 | 844 
0011110111010010100000001100000100010001001001101011000001011001001100010100100101111010011000010000000001110101000110010010010110100111010010001110000001110111101010101010011001 | 836 
1111011110111100011101000011100010101100100011011110011000100100110011110101010111111111010010110001001000100010000001110010000011100011110000001101100001111100111001010101000101 | 829 
1111011100000101010011010011011100110000111000100010100110101100010101101110100001011111001100110100000000000010001010101000100011001001011010011101001000011011011101001000111100 | 828 
0001001110010101100000101100011101111001011011000001110011101010001101100010111001101000001011100000010010001010101111000111101000001001101000100000011011010000111111011100111100 | 828 
0010000001010010011001100000101001001011101000000011001000101011000001100011011011111100101100011001010001101001110100100000011110001100110001111110011101100111001001100000101001 | 827 
1110101001100011110011011011010110100100111001101011010010000001101100111110111100000100011011110101110000011011110110101101010001101110101010101110111011111101011001110111100000 | 825 
1101010110111100111101000011111101100001111101110011111011100101010110010010000010000110101101011001111010110110111101001011010111011001000100110010000100111111010111111011110001 | 816 
1010001111110100100011110010000010011111100101001111100000010110110111000101100001111010101111011100000000011000110101111110000010000111111011101011010101111110101110010011101000 | 812 
1010111111000111000010000010001000010110010000000100100000111101011111100110010010000010110101110100101010010000010011011001010100000011001101000111111001111111011110001110001001 | 807 
1000001101100001100100100001100000011100001000110111000111111100000101001100010000110000101111011011100101001100010011011110000010111101110110101101100001101100000011110111011101 | 796 
1001111111000010100000100010010011100001100110000011110110011000111010111011110010111110000000100000111110001100001001010110100010110110110000111001110101100100111000101101100100 | 794 
0101010011011000010110100010010110111100010001100011011111111010100101101101111111001101100011101111011000000001100011010100111110101110000111101001010011000101001100110010011101 | 791 
0011000000001111000100001100110000010110010011110111000011110010011000011010101010111111010011000100011100001111110100011101110111000011100010011111111101111111111100010101111000 | 791 
0101001101101011110001111101000011111011001011001111101101100101111101110101000010000111001100010001010001111010011110111011010100001011110110101011110111011010010100101011111000 | 790 
1111011000110111001010010111111000011100010101101111110101101000000110010101101110000100001110011011100101111000101111001111111001101110011010011011010010101100100110011100010101 | 783 
