Vector | #Nodes count 
11110010011101111011000010101110111101100 | 401 
10010010101110110010011001110111101001001 | 393 
01010001100011111111011100110101011111100 | 384 
11110110111110101101000111100011101000110 | 381 
10111001100101001001111011001011011001111 | 369 
00011100101110010111111000100011110011100 | 368 
00101110011110110010110001111101111111110 | 367 
11101010001010100101000010011000000111100 | 362 
01000000100000110100100010101011011000010 | 361 
10000001110110000010011100010101101011110 | 361 
10011101001000011001000010100010011100111 | 357 
01001111010100001011011101010101100011001 | 272 
10100001001100110110011011000010010000101 | 269 
10100010011100111100100110010110100111111 | 268 
10011011001010100001111010000010010000000 | 268 
01111001111110111110001101010010110101110 | 266 
00000001111101001101001001010011110100000 | 261 
01101110100110111011100000101000001110000 | 259 
10111010011101011010011000101011100011000 | 246 
10111111001001101001000010100100011100001 | 243 
11000011000000100001010100011000101001010 | 234 
00010100010001110001011101100010001011011 | 234 
11011001001011110110011010011010000110001 | 233 
01101011100011011101111011101000010001100 | 232 
11111110000011001001101100000110101101110 | 232 
00001010100111000101011001010011001111001 | 229 
10000001111000000100000111000011110011110 | 228 
00001110010111011001010111001100111110010 | 224 
10001000001100111110110111110010011100111 | 222 
11000011111101101000010011000011001101000 | 222 
00110110111011101001110000010010001101011 | 222 
11011000000011101010010100110100001010001 | 221 
11010001011010110110010111001001101100111 | 220 
10100110101100010000100111000101001011011 | 219 
00100000111101011010001111100100100011001 | 218 
11100010001001000011000010000100100000011 | 216 
00001101000000101001110010110100001111100 | 215 
00100100110110010000000011000010110100001 | 214 
00011100010111010011000001110011010100111 | 214 
10111101011000101011001101011000111001011 | 213 
10110111011111101010010101011010111111011 | 213 
00110100100011001110010001001011000001100 | 212 
10010011001101011000000011011110010111010 | 211 
10010101100101100011100011101110000110000 | 211 
10111111010111010110000111111101101011011 | 211 
11110100111000110000000010111110100010111 | 211 
00101001101110101111011001110010001111011 | 209 
00101111111101100100000001100000001001010 | 209 
00101111100011001000110100100000000110011 | 208 
10101011111001010010011100100110001011001 | 208 
11111010010101011100000100011001010001111 | 208 
00100000010101111110110111001110110011110 | 208 
01111110000001101101101010100110101100011 | 207 
00010010101010000010111011111101000000001 | 207 
11101010001111111000111010011101010001100 | 207 
01001011111100000100011010001110101101110 | 206 
11000001110101011101011100001001100001011 | 205 
01011011101011101100001101010111010100010 | 205 
11111010010111101010110001101100111011110 | 205 
00101001011110011001011111111100011011100 | 204 
01111101000010001100001101011000101010000 | 203 
11110000111010010010011100010110111110010 | 202 
01011000101011101011000101101111001011100 | 202 
11010011111010011011000011000100100010010 | 202 
11010011000100110101111001110111110010001 | 202 
11101011100101111010100110101000111001101 | 200 
00111111100110111100101001001001101101101 | 199 
01100000100111110001110000000100000100111 | 199 
00110000000100110101101011011000000101110 | 198 
00110010101010000111010111100010000101111 | 198 
11001010111100101101010110110011110011000 | 198 
00111000100110100110010000101111000000111 | 198 
10110000001000010000000001110111111011010 | 196 
00100000011100011111101100011010001001010 | 196 
00111010000100000011111011100011001101010 | 194 
00010001010000100111000001100101110101100 | 192 
11101001101011001100100100101101011001000 | 190 
01101011001110011100000000001101001011001 | 190 
10100110000101010001010010101110111111100 | 186 
00111100011100001001011110001110000101011 | 184 
11100001000101110100111111111111001100001 | 184 
01111111111110000001111101000101111110111 | 184 
00010001111011111110100011000100001010110 | 184 
11101001001011001111110101111110010101010 | 180 
01100110111011000000010000010011111001111 | 180 
11010111011000100110001000101010110011011 | 180 
00000001010000101100011101000010101101110 | 180 
11111101110010101011101101111100001000011 | 176 
10011111010110111111100001001111101110101 | 176 
01000101111010100011101110111100010111011 | 176 
10100100110100001011100000001111110000110 | 176 
10111010111111100001111111101100010010000 | 176 
10101000000010101010100101100010101011110 | 176 
00110000100011010100010000111110001111010 | 176 
01101100000110001010110111001011101111000 | 176 
11000000110011110001010000010100000000111 | 176 
01000111110100101100110000001100011010110 | 168 
10111001101001110010011010111100100010100 | 168 
00101001000111011000000101111011110011010 | 168 
00111011000001001001000000000010101001111 | 160 
