Vector | #Nodes count 
011011100001011110110110101010010 | 330 
000001110101101110101110111000110 | 328 
110100000100100100100101010000010 | 326 
000110010010010100001100001111010 | 322 
010101001001001010101010110110111 | 304 
010000011110010000001111000000100 | 297 
011001001001101101010110000011110 | 293 
011010111100000101011001101000110 | 282 
110001000101000100001000011011010 | 282 
100011100010110011001101000101010 | 281 
110001110001010001100111001101010 | 281 
100101110011110001111001000100010 | 281 
101000100010101100001000011110010 | 280 
111101010110000111110101101000110 | 280 
000111110101001010111010100010000 | 280 
110110010111111010000011010110111 | 279 
100000010111011011001000111001110 | 278 
100110010110010101110000011110110 | 276 
100111110110011110111100111110110 | 275 
101001010000010010001110011010100 | 275 
001110000111100001011010111000000 | 274 
100101001101011001110111001101110 | 272 
010111111000110000100000111010000 | 270 
000110001101001000111110000110110 | 269 
111101100011001100100001001110110 | 268 
010011010010011100001100111011000 | 267 
011111011010101110011101000111110 | 266 
110000101001110110100001001011100 | 265 
110001000111101111010111100110000 | 265 
100001110100001000100110000010100 | 264 
110011011101000011110111000111000 | 264 
111110101110001010000111100100000 | 263 
011000001000101000110101001011110 | 263 
111000111110100111000110001001111 | 262 
111101110000100011110110111011111 | 262 
111001100011101000011010010001100 | 261 
010101000011101010111000100001000 | 260 
001110000110001101100111000010000 | 259 
101010111001010111111001111001100 | 259 
100100011000011000101010000001000 | 258 
100101010101101001011000111011100 | 258 
010101010001001110001101000100011 | 258 
000101110010101010010001100101000 | 258 
100100010010000111010000111100000 | 258 
001010010111011001010100000100100 | 258 
111100010000110110001000111101100 | 258 
010101001001110010100001011111000 | 257 
100100111101110010001001000111100 | 257 
111001001101100001101011100011111 | 257 
110110000110110111100000110000000 | 257 
110011011001010011101000100111100 | 256 
010101010001010100001000011011100 | 256 
010101111101010001100101110110011 | 256 
101110011011101011110001010101000 | 256 
110000000010101101011111000101000 | 256 
100011001111001111001110100010111 | 255 
111000100010110101000110111011011 | 255 
111011001110011011001111111001111 | 255 
101010110110111111010011111011011 | 253 
100010101110111111011111011101000 | 251 
001001110001110001110001001011111 | 251 
010000010001101101010111000100000 | 250 
001110101001000111010010100100000 | 250 
001110000110100101011111011000000 | 249 
011001101011110001100100000010111 | 249 
101110101110101000111101101001100 | 249 
111100000101011101100111101010000 | 248 
110110101101010111111101101111011 | 248 
001010101011011000001001000000011 | 248 
000001011101110000010101000011100 | 246 
000010001101100011100111111100011 | 246 
101111011111011100010110101011011 | 246 
000001001100000101010100001011011 | 246 
011010110000001000011101100000011 | 245 
110111011010010110010101110110100 | 245 
100101010000100001100100000000100 | 245 
100000110101011100110000100011011 | 243 
000101111001110110000000100000011 | 242 
011101001001101100010011011110011 | 241 
101111001100111000001110001110011 | 241 
001001111011110010011100001010011 | 239 
111110010100100101001010101110011 | 235 
111001111101011000100010110010101 | 158 
010111100100110010101100010000101 | 150 
100110010001000000101101111000101 | 139 
111110110100010001010011110111001 | 138 
010111100111011010011100011011001 | 138 
001100100001110101101100111011101 | 137 
011101101100011101011110010111001 | 137 
101100000111010001100101101010101 | 135 
000001101001110010111011011101001 | 131 
010010101111100000101000010011101 | 128 
010010101110010010000011011010001 | 116 
101110001000001010011110001010101 | 113 
011000101001011001011010001100101 | 104 
100111011110111100100000101100101 | 104 
100000000100011111110100010100001 | 99 
011000111010010100110011111000001 | 98 
111101011100101111011101000000101 | 93 
001110001110111100110111100000101 | 91 
