Nome do arquivo avaliado: c499 
Quantidade de vetores testados: 400 - 1.8189894035458565e-10 
total_evaluated_nodes: 849 
vector | sensitive_node | total_reverse_biased | not_mask_reverse_biased | runtime 
01010100010100101000001001110000001101001 | ['net_000_g022', 'net_000_g039', 'net_000_g040', 'net_000_g046', 'net_000_g060', 'net_000_g073', 'net_000_g074', 'net_000_g082', 'net_000_g092', 'net_000_g096', 'net_000_g102', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g113', 'net_000_g117', 'net_000_g122', 'net_000_g124', 'net_000_g128', 'net_000_g140', 'net_000_g142', 'net_000_g144', 'net_000_g147', 'net_000_g149', 'net_000_g153', 'net_000_g156', 'net_000_g165', 'net_000_g167', 'net_000_g169', 'net_000_g171'] | 235 | 30 | 3.5843291
00010100100001001011011011011111100000101 | ['net_000_g011', 'net_000_g012', 'net_000_g039', 'net_000_g044', 'net_000_g074', 'net_000_g082', 'net_000_g092', 'net_000_g094', 'net_000_g096', 'net_000_g099', 'net_000_g102', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g115', 'net_000_g117', 'net_000_g119', 'net_000_g122', 'net_000_g126', 'net_000_g128', 'net_000_g140', 'net_000_g147', 'net_000_g153', 'net_000_g160'] | 233 | 24 | 3.5651452
10101000101000001111000011000011111011011 | ['net_000_g012', 'net_000_g060', 'net_000_g081', 'net_000_g094', 'net_000_g098', 'net_000_g104', 'net_000_g106', 'net_000_g108', 'net_000_g115', 'net_000_g119', 'net_000_g122', 'net_000_g124', 'net_000_g126', 'net_000_g128', 'net_000_g147', 'net_000_g149', 'net_000_g151', 'net_000_g153', 'net_000_g160', 'net_000_g162', 'net_000_g165', 'net_000_g167'] | 228 | 22 | 3.6163118
10011000101110010011111111011001000011001 | ['net_000_g032', 'net_000_g039', 'net_000_g044', 'net_000_g046', 'net_000_g060', 'net_000_g073', 'net_000_g081', 'net_000_g088', 'net_000_g094', 'net_000_g096', 'net_000_g104', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g115', 'net_000_g124', 'net_000_g126', 'net_000_g138', 'net_000_g140', 'net_000_g160', 'net_000_g167', 'net_000_g169'] | 236 | 22 | 3.3853325000000005
00010100100110101000001101010011100001101 | ['net_000_g011', 'net_000_g032', 'net_000_g040', 'net_000_g046', 'net_000_g074', 'net_000_g082', 'net_000_g088', 'net_000_g092', 'net_000_g094', 'net_000_g096', 'net_000_g102', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g115', 'net_000_g117', 'net_000_g124', 'net_000_g128', 'net_000_g140', 'net_000_g142', 'net_000_g144', 'net_000_g147', 'net_000_g149', 'net_000_g156', 'net_000_g160', 'net_000_g165', 'net_000_g167'] | 236 | 27 | 3.388864100000001
11110101110010000001100100100011010110011 | ['net_000_g011', 'net_000_g012', 'net_000_g039', 'net_000_g040', 'net_000_g046', 'net_000_g073', 'net_000_g082', 'net_000_g102', 'net_000_g106', 'net_000_g109', 'net_000_g117', 'net_000_g119', 'net_000_g124', 'net_000_g126', 'net_000_g128', 'net_000_g138', 'net_000_g140', 'net_000_g142', 'net_000_g149', 'net_000_g151', 'net_000_g156', 'net_000_g158', 'net_000_g162', 'net_000_g165', 'net_000_g167'] | 236 | 25 | 3.7485543999999997
01010000010101010011110010001101101010010 | ['net_000_g032', 'net_000_g040', 'net_000_g044', 'net_000_g092', 'net_000_g096', 'net_000_g099', 'net_000_g102', 'net_000_g104', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g113', 'net_000_g117', 'net_000_g122', 'net_000_g126', 'net_000_g138', 'net_000_g140', 'net_000_g151', 'net_000_g153', 'net_000_g158', 'net_000_g160', 'net_000_g162', 'net_000_g169'] | 232 | 23 | 3.5314273000000007
10010110101000100111000101111010010011010 | ['net_000_g039', 'net_000_g040', 'net_000_g044', 'net_000_g046', 'net_000_g073', 'net_000_g082', 'net_000_g094', 'net_000_g096', 'net_000_g099', 'net_000_g102', 'net_000_g108', 'net_000_g109', 'net_000_g115', 'net_000_g119', 'net_000_g122', 'net_000_g124', 'net_000_g128', 'net_000_g138', 'net_000_g147', 'net_000_g149', 'net_000_g151', 'net_000_g156', 'net_000_g167', 'net_000_g171'] | 237 | 24 | 3.0871092000000004
10011100101000011111001011011101000010100 | ['net_000_g011', 'net_000_g012', 'net_000_g032', 'net_000_g040', 'net_000_g046', 'net_000_g073', 'net_000_g074', 'net_000_g082', 'net_000_g094', 'net_000_g096', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g115', 'net_000_g119', 'net_000_g122', 'net_000_g124', 'net_000_g126', 'net_000_g147', 'net_000_g149', 'net_000_g153', 'net_000_g160', 'net_000_g169'] | 237 | 23 | 3.2530569000000007
00000111010101001100000000101100010010101 | ['net_000_g032', 'net_000_g039', 'net_000_g040', 'net_000_g046', 'net_000_g060', 'net_000_g073', 'net_000_g092', 'net_000_g094', 'net_000_g096', 'net_000_g098', 'net_000_g099', 'net_000_g102', 'net_000_g113', 'net_000_g117', 'net_000_g122', 'net_000_g126', 'net_000_g128', 'net_000_g142', 'net_000_g144', 'net_000_g147', 'net_000_g149', 'net_000_g151', 'net_000_g153', 'net_000_g156', 'net_000_g158', 'net_000_g162', 'net_000_g169', 'net_000_g171'] | 233 | 28 | 3.5302182
11100111111011001100000011001111011000010 | ['net_000_g012', 'net_000_g044', 'net_000_g046', 'net_000_g073', 'net_000_g074', 'net_000_g082', 'net_000_g098', 'net_000_g099', 'net_000_g102', 'net_000_g109', 'net_000_g119', 'net_000_g126', 'net_000_g128', 'net_000_g142', 'net_000_g144', 'net_000_g147', 'net_000_g149', 'net_000_g151', 'net_000_g153', 'net_000_g160', 'net_000_g162'] | 236 | 21 | 3.4520022000000026
11101111011101011011010110110001110100100 | ['net_000_g011', 'net_000_g044', 'net_000_g046', 'net_000_g060', 'net_000_g073', 'net_000_g074', 'net_000_g098', 'net_000_g113', 'net_000_g122', 'net_000_g126', 'net_000_g140', 'net_000_g147', 'net_000_g151', 'net_000_g158', 'net_000_g165', 'net_000_g167', 'net_000_g169'] | 232 | 17 | 4.549568999999998
00111101100111101011010000100110001100001 | ['net_000_g012', 'net_000_g039', 'net_000_g044', 'net_000_g060', 'net_000_g073', 'net_000_g082', 'net_000_g092', 'net_000_g094', 'net_000_g099', 'net_000_g106', 'net_000_g109', 'net_000_g115', 'net_000_g117', 'net_000_g128', 'net_000_g140', 'net_000_g147', 'net_000_g151', 'net_000_g153', 'net_000_g156', 'net_000_g158', 'net_000_g162', 'net_000_g165', 'net_000_g171'] | 235 | 23 | 3.314994800000001
01010111101011000010111110010001010110111 | ['net_000_g011', 'net_000_g022', 'net_000_g032', 'net_000_g039', 'net_000_g040', 'net_000_g060', 'net_000_g074', 'net_000_g082', 'net_000_g092', 'net_000_g096', 'net_000_g102', 'net_000_g115', 'net_000_g119', 'net_000_g126', 'net_000_g128', 'net_000_g138', 'net_000_g140', 'net_000_g144', 'net_000_g158', 'net_000_g160', 'net_000_g165', 'net_000_g167', 'net_000_g169'] | 236 | 23 | 3.4130678000000003
10110000111101110101001000011110011100001 | ['net_000_g011', 'net_000_g032', 'net_000_g044', 'net_000_g046', 'net_000_g060', 'net_000_g073', 'net_000_g081', 'net_000_g088', 'net_000_g094', 'net_000_g102', 'net_000_g104', 'net_000_g106', 'net_000_g108', 'net_000_g109', 'net_000_g122', 'net_000_g138', 'net_000_g142', 'net_000_g147', 'net_000_g149', 'net_000_g153', 'net_000_g156', 'net_000_g158', 'net_000_g160', 'net_000_g171'] | 235 | 24 | 3.5582341
