Nome do arquivo avaliado: b01 
Quantidade de vetores testados: 64 - 1.0 
total_evaluated_nodes: 55 
vector | sensitive_node | total_reverse_biased | not_mask_reverse_biased | runtime 
000000 | ['n14', 'n15', 'n16', 'net_0_g04', 'n17', 'n19', 'n21', 'net_0_g08', 'n25', 'ZN_neg_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 28 | 23 | 0.006939199999999993
000001 | ['n14', 'n15', 'n16', 'net_0_g04', 'n17', 'n19', 'n21', 'net_0_g08', 'n25', 'ZN_neg_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 28 | 23 | 0.006291900000000003
000010 | ['n13', 'n14', 'net_0_g01', 'net_1_g01', 'n15', 'n16', 'n17', 'n19', 'net_1_g09', 'net_0_g09', 'n23', 'net_1_g10', 'net_0_g11', 'n25', 'ZN_neg_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 31 | 28 | 0.007158799999999993
000011 | ['n13', 'n14', 'net_0_g01', 'net_1_g01', 'n15', 'n16', 'n17', 'n19', 'net_1_g09', 'net_0_g09', 'n23', 'net_1_g10', 'net_0_g11', 'n25', 'ZN_neg_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 31 | 28 | 0.007654099999999997
000100 | ['n15', 'n16', 'n17', 'n19', 'net_0_g09', 'n23', 'n25', 'net_0_g12', 'ZN_neg_g13', 'n27', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 26 | 21 | 0.0055616
000101 | ['n15', 'n16', 'n17', 'n19', 'net_0_g09', 'n23', 'n25', 'net_0_g12', 'ZN_neg_g13', 'n27', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 26 | 21 | 0.005749900000000002
000110 | ['n13', 'n14', 'net_0_g01', 'n15', 'n16', 'n17', 'n19', 'n21', 'net_3_g09', 'ZN_neg_g13', 'net_0_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 28 | 24 | 0.006483700000000009
000111 | ['n13', 'n14', 'net_0_g01', 'n15', 'n16', 'n17', 'n19', 'n21', 'net_3_g09', 'ZN_neg_g13', 'net_0_g13', 'n27', 'net_1_g14', 'net_000_g15', 'net_003_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 28 | 24 | 0.006451299999999993
001000 | ['n13', 'n14', 'n15', 'net_0_g04', 'n17', 'n19', 'n20', 'net_0_g07', 'n21', 'n23', 'net_1_g10', 'n25', 'net_1_g12', 'net_0_g12', 'ZN_neg_g13', 'net_0_g14', 'n27', 'net_000_g15', 'net_002_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 29 | 28 | 0.006514600000000009
001001 | ['n13', 'n14', 'n15', 'net_0_g04', 'n17', 'n19', 'n20', 'net_0_g07', 'n21', 'n23', 'net_1_g10', 'n25', 'net_1_g12', 'net_0_g12', 'ZN_neg_g13', 'net_0_g14', 'n27', 'net_000_g15', 'net_002_g15', 'Z_neg_g16', 'Z_neg_g17', 'OUTP', 'OVERFLW', 'STATO_REG_2__SCAN_OUT', 'STATO_REG_1__SCAN_OUT', 'STATO_REG_0__SCAN_OUT', 'OUTP_REG_SCAN_OUT', 'OVERFLW_REG_SCAN_OUT'] | 29 | 28 | 0.006434999999999996
