Nome do arquivo avaliado: c1355 
Quantidade de vetores testados: 100 - 4.547473508864641e-11 
Node | #Vectors 
net_000_g165 | 100 
ZN_neg_g127 | 100 
n237 | 100 
net_000_g144 | 100 
1346 | 100 
1347 | 100 
1337 | 100 
n243 | 100 
ZN_neg_g101 | 100 
n232 | 100 
n234 | 100 
1348 | 100 
n219 | 100 
n216 | 100 
ZN_neg_g097 | 100 
n212 | 100 
1341 | 100 
1339 | 100 
net_000_g102 | 100 
ZN_neg_g105 | 100 
ZN_neg_g146 | 100 
n241 | 100 
n200 | 100 
ZN_neg_g150 | 100 
n214 | 100 
n223 | 100 
net_000_g160 | 100 
n230 | 100 
n170 | 100 
ZN_neg_g118 | 100 
n189 | 100 
n221 | 100 
net_000_g140 | 100 
ZN_neg_g112 | 100 
net_000_g106 | 100 
ZN_neg_g093 | 100 
1355 | 100 
n168 | 100 
net_000_g098 | 100 
ZN_neg_g123 | 100 
net_000_g113 | 100 
net_000_g171 | 100 
net_000_g108 | 100 
ZN_neg_g141 | 100 
1336 | 100 
net_000_g169 | 100 
ZN_neg_g148 | 100 
net_000_g092 | 100 
1327 | 100 
1349 | 100 
1331 | 100 
1324 | 100 
net_000_g124 | 100 
ZN_neg_g159 | 100 
ZN_neg_g107 | 100 
net_000_g153 | 100 
1338 | 100 
1350 | 100 
1328 | 100 
1351 | 100 
n191 | 100 
n239 | 100 
ZN_neg_g170 | 100 
ZN_neg_g103 | 100 
n196 | 100 
1345 | 100 
net_000_g115 | 100 
n176 | 100 
n178 | 100 
ZN_neg_g155 | 100 
n198 | 100 
ZN_neg_g116 | 100 
net_000_g151 | 100 
ZN_neg_g121 | 100 
1344 | 100 
ZN_neg_g137 | 100 
ZN_neg_g161 | 100 
ZN_neg_g114 | 100 
net_000_g138 | 100 
ZN_neg_g091 | 100 
1333 | 100 
net_000_g158 | 100 
net_000_g162 | 100 
net_000_g156 | 100 
1354 | 100 
1353 | 100 
ZN_neg_g152 | 100 
n174 | 100 
n225 | 100 
ZN_neg_g143 | 100 
1343 | 100 
1325 | 100 
n194 | 100 
ZN_neg_g157 | 100 
1326 | 100 
1334 | 100 
ZN_neg_g166 | 100 
net_000_g104 | 100 
net_000_g142 | 100 
n187 | 100 
ZN_neg_g095 | 100 
ZN_neg_g164 | 100 
ZN_neg_g139 | 100 
1340 | 100 
n164 | 100 
net_000_g147 | 100 
ZN_neg_g125 | 100 
1352 | 100 
n185 | 100 
net_000_g094 | 100 
n210 | 100 
1342 | 100 
n180 | 100 
net_000_g122 | 100 
1330 | 100 
1335 | 100 
1332 | 100 
1329 | 100 
n228 | 100 
net_000_g126 | 100 
ZN_neg_g168 | 100 
n166 | 100 
net_000_g096 | 100 
net_000_g119 | 99 
net_000_g149 | 99 
net_000_g128 | 99 
net_000_g167 | 99 
net_000_g117 | 99 
net_002_g092 | 60 
net_001_g138 | 60 
net_002_g171 | 59 
net_001_g096 | 59 
net_001_g162 | 58 
net_001_g140 | 56 
net_002_g160 | 56 
net_001_g108 | 55 
net_001_g106 | 55 
net_001_g102 | 55 
