Nome do arquivo avaliado: c2670 
Quantidade de vetores testados: 100 - 7.24454326306137e-69 
Node | #Vectors 
2643 | 100 
3803 | 100 
n603 | 100 
n457 | 100 
n518 | 100 
3546 | 100 
401 | 100 
2010 | 100 
Z_neg_g271 | 100 
1026 | 100 
ZN_neg_g225 | 100 
Z_neg_g361 | 100 
792 | 100 
400 | 100 
n520 | 100 
2970 | 100 
419 | 100 
492 | 100 
Z_neg_g353 | 100 
2016 | 100 
Z_neg_g355 | 100 
ZN_neg_g084 | 100 
Z_neg_g354 | 100 
1970 | 100 
3079 | 100 
491 | 100 
2971 | 100 
ZN_neg_g030 | 100 
n515 | 100 
3882 | 100 
n514 | 100 
n452 | 100 
ZN_neg_g096 | 100 
2388 | 100 
3881 | 100 
Z_neg_g092 | 100 
ZN_neg_g035 | 100 
493 | 100 
ZN_neg_g352 | 100 
2020 | 100 
n503 | 100 
420 | 100 
494 | 100 
n469 | 100 
ZN_neg_g010 | 100 
1817 | 100 
Z_neg_g356 | 100 
398 | 100 
1821 | 100 
457 | 100 
ZN_neg_g079 | 100 
1818 | 100 
2014 | 100 
487 | 100 
2018 | 100 
1969 | 100 
2496 | 100 
799 | 100 
1820 | 100 
3851 | 100 
Z_neg_g359 | 100 
2012 | 100 
2022 | 100 
Z_neg_g093 | 100 
Z_neg_g235 | 100 
489 | 100 
2389 | 100 
490 | 100 
Z_neg_g100 | 100 
ZN_neg_g047 | 100 
2925 | 100 
n516 | 100 
1029 | 100 
3809 | 100 
3038 | 100 
n501 | 100 
2891 | 100 
Z_neg_g360 | 100 
1269 | 100 
Z_neg_g365 | 100 
488 | 100 
ZN_neg_g090 | 100 
Z_neg_g358 | 100 
Z_neg_g364 | 100 
458 | 100 
1971 | 100 
2390 | 100 
1726 | 100 
n502 | 100 
2644 | 100 
n527 | 100 
2387 | 100 
1819 | 100 
ZN_neg_g057 | 100 
n512 | 100 
n447 | 100 
n517 | 100 
ZN_neg_g230 | 100 
1277 | 100 
Z_neg_g363 | 100 
1816 | 100 
3804 | 100 
n463 | 100 
3671 | 100 
1028 | 100 
Z_neg_g362 | 100 
Z_neg_g357 | 100 
805 | 100 
n505 | 100 
456 | 100 
ZN_neg_g016 | 100 
1448 | 100 
n415 | 97 
n418 | 95 
n417 | 94 
n715 | 92 
ZN_neg_g098 | 85 
n471 | 85 
n429 | 83 
n652 | 82 
n401 | 81 
net_000_g132 | 80 
n462 | 80 
net_000_g129 | 79 
net_000_g144 | 79 
n446 | 79 
n482 | 79 
net_000_g130 | 78 
n632 | 78 
n633 | 78 
n602 | 78 
n451 | 78 
n631 | 78 
net_000_g142 | 78 
n424 | 77 
ZN_neg_g104 | 77 
n433 | 77 
n407 | 77 
n477 | 77 
net_000_g128 | 76 
n499 | 76 
n423 | 76 
n419 | 76 
net_000_g141 | 75 
net_000_g155 | 75 
n522 | 75 
n629 | 74 
net_000_g140 | 74 
n604 | 73 
n456 | 73 
n441 | 72 
net_000_g147 | 71 
n397 | 71 
n412 | 71 
ZN_neg_g039 | 71 
n628 | 71 
net_000_g143 | 71 
n454 | 71 
n714 | 69 
ZN_neg_g049 | 68 
n422 | 68 
net_0_g061 | 67 
n508 | 66 
n460 | 66 
n427 | 66 
n431 | 66 
n511 | 65 
n428 | 65 
n713 | 65 
n459 | 65 
n449 | 65 
n439 | 64 
net_0_g065 | 64 
net_000_g145 | 64 
n600 | 63 
n432 | 63 
n476 | 63 
ZN_neg_g338 | 62 
n711 | 62 
ZN_neg_g037 | 62 
n410 | 62 
net_000_g259 | 62 
n414 | 62 
n526 | 62 
n570 | 61 
n405 | 61 
ZN_neg_g197 | 61 
ZN_neg_g036 | 61 
n708 | 61 
n409 | 61 
n455 | 60 
n510 | 60 
net_000_g258 | 60 
n523 | 60 
net_0_g109 | 60 
n525 | 59 
n519 | 59 
n723 | 59 
ZN_neg_g038 | 59 
ZN_neg_g350 | 59 
n545 | 59 
n411 | 59 
ZN_neg_g172 | 59 
n404 | 58 
ZN_neg_g204 | 58 
n577 | 58 
n461 | 58 
n605 | 57 
n627 | 57 
ZN_neg_g242 | 57 
ZN_neg_g245 | 57 
n606 | 57 
n406 | 57 
n651 | 57 
n615 | 57 
n610 | 57 
net_0_g111 | 57 
n607 | 57 
ZN_neg_g189 | 57 
n611 | 57 
net_0_g098 | 57 
n450 | 57 
n609 | 57 
n618 | 57 
n562 | 57 
net_000_g260 | 57 
net_1_g127 | 56 
n675 | 56 
n402 | 56 
n676 | 56 
n507 | 56 
n398 | 56 
n673 | 56 
ZN_neg_g300 | 56 
x1_g271 | 55 
n472 | 55 
n642 | 55 
n601 | 55 
n643 | 55 
n394 | 55 
x1_g365 | 55 
n521 | 54 
n666 | 54 
n672 | 54 
n416 | 54 
net_1_g061 | 54 
net_1_g280 | 53 
n400 | 53 
x1_g235 | 53 
ZN_neg_g301 | 52 
n509 | 52 
n396 | 52 
n674 | 52 
n659 | 51 
n393 | 51 
n658 | 51 
ZN_neg_g285 | 51 
n634 | 50 
n440 | 50 
x1_g362 | 49 
n670 | 49 
n710 | 49 
x1_g092 | 49 
net_0_g301 | 49 
n635 | 49 
n399 | 48 
n392 | 48 
net_1_g347 | 48 
net_0_g300 | 48 
n664 | 47 
net_0_g030 | 47 
n584 | 47 
net_1_g257 | 47 
n638 | 47 
ZN_neg_g291 | 47 
n464 | 47 
net_000_g236 | 46 
n637 | 46 
n665 | 46 
n483 | 46 
n660 | 46 
n661 | 46 
n719 | 46 
ZN_neg_g346 | 46 
net_0_g297 | 46 
ZN_neg_g288 | 46 
net_000_g290 | 46 
n663 | 46 
n662 | 46 
net_000_g287 | 46 
n569 | 45 
n707 | 45 
net_0_g008 | 45 
x1_g093 | 45 
n716 | 45 
n717 | 45 
n544 | 45 
n470 | 45 
n391 | 45 
x1_g363 | 45 
net_000_g345 | 45 
net_000_g270 | 45 
n636 | 45 
n718 | 45 
n506 | 44 
n485 | 44 
n498 | 44 
net_003_g290 | 44 
net_003_g345 | 44 
net_000_g298 | 44 
n475 | 44 
n671 | 44 
n488 | 44 
n486 | 44 
n504 | 44 
n487 | 44 
net_003_g298 | 44 
n489 | 44 
n491 | 44 
net_003_g287 | 44 
net_2_g074 | 44 
n421 | 43 
ZN_neg_g339 | 43 
n524 | 43 
n712 | 43 
ZN_neg_g048 | 43 
net_1_g098 | 43 
n709 | 42 
n478 | 42 
n583 | 42 
net_0_g040 | 41 
x1_g100 | 41 
net_0_g154 | 41 
n467 | 41 
x1_g364 | 41 
net_000_g262 | 41 
net_000_g238 | 41 
net_000_g232 | 40 
net_0_g139 | 40 
net_000_g233 | 40 
n657 | 39 
net_1_g109 | 39 
net_3_g364 | 39 
net_3_g100 | 39 
n706 | 39 
n561 | 39 
n542 | 38 
n474 | 38 
n543 | 38 
n646 | 38 
net_0_g012 | 38 
net_000_g261 | 38 
n614 | 38 
net_000_g234 | 37 
n568 | 37 
net_000_g118 | 37 
n582 | 37 
n648 | 36 
net_0_g009 | 36 
n567 | 35 
net_000_g264 | 35 
n649 | 35 
net_0_g054 | 35 
net_000_g112 | 35 
n620 | 35 
n641 | 35 
net_000_g265 | 35 
n639 | 35 
net_000_g116 | 34 
n479 | 34 
n623 | 34 
net_000_g113 | 34 
n625 | 34 
net_1_g342 | 34 
n702 | 34 
net_0_g337 | 34 
n703 | 34 
n701 | 34 
ZN_neg_g106 | 34 
net_003_g144 | 34 
net_0_g013 | 33 
n559 | 33 
net_0_g271 | 33 
net_1_g154 | 33 
n387 | 33 
n613 | 33 
net_0_g365 | 33 
n640 | 33 
ZN_neg_g014 | 33 
n612 | 32 
n650 | 32 
net_000_g114 | 32 
n626 | 32 
net_1_g362 | 31 
net_000_g115 | 31 
net_001_g132 | 31 
net_001_g141 | 31 
net_0_g058 | 31 
net_1_g092 | 31 
net_0_g095 | 31 
n560 | 31 
n647 | 31 
net_001_g129 | 31 
net_003_g110 | 30 
net_1_g111 | 30 
n699 | 30 
net_002_g129 | 30 
n689 | 30 
n619 | 30 
n445 | 30 
n621 | 30 
net_2_g235 | 30 
n700 | 30 
net_000_g110 | 30 
net_1_g030 | 30 
net_1_g040 | 30 
net_0_g284 | 30 
n698 | 30 
net_0_g336 | 29 
ZN_neg_g317 | 29 
net_0_g044 | 29 
n687 | 29 
n656 | 29 
net_002_g130 | 29 
n696 | 29 
net_1_g363 | 29 
n624 | 29 
net_002_g147 | 29 
Z_neg_g323 | 29 
n690 | 29 
net_001_g128 | 29 
net_1_g093 | 29 
net_0_g328 | 28 
net_0_g087 | 28 
net_001_g233 | 28 
net_1_g337 | 28 
n616 | 28 
n691 | 28 
n693 | 28 
net_001_g143 | 28 
net_001_g130 | 28 
net_0_g149 | 28 
net_0_g069 | 28 
net_003_g132 | 28 
net_0_g010 | 28 
net_0_g152 | 28 
net_001_g140 | 27 
net_0_g226 | 27 
net_0_g036 | 27 
n617 | 27 
net_0_g049 | 27 
net_0_g081 | 27 
net_002_g142 | 27 
net_001_g142 | 27 
net_0_g038 | 27 
net_0_g084 | 27 
net_0_g032 | 27 
net_002_g155 | 27 
net_1_g235 | 27 
n622 | 27 
net_0_g225 | 27 
net_0_g063 | 27 
net_3_g363 | 26 
net_0_g135 | 26 
net_003_g141 | 26 
n497 | 26 
net_2_g093 | 26 
net_1_g336 | 26 
net_0_g279 | 26 
net_2_g363 | 26 
net_003_g237 | 26 
net_0_g138 | 26 
net_0_g076 | 26 
net_000_g318 | 26 
net_000_g237 | 26 
net_000_g274 | 26 
n645 | 26 
net_0_g041 | 26 
net_3_g093 | 26 
ZN_neg_g015 | 25 
n493 | 25 
net_0_g325 | 25 
net_0_g227 | 25 
net_0_g362 | 25 
net_0_g092 | 25 
net_2_g364 | 25 
net_0_g019 | 25 
net_0_g067 | 25 
net_2_g100 | 25 
net_001_g155 | 25 
n686 | 25 
net_0_g350 | 25 
net_000_g251 | 25 
n694 | 25 
net_0_g082 | 25 
net_0_g126 | 25 
net_003_g140 | 25 
n388 | 25 
net_2_g362 | 24 
net_0_g204 | 24 
net_001_g318 | 24 
net_003_g142 | 24 
net_0_g150 | 24 
net_000_g243 | 24 
n490 | 24 
n495 | 24 
ZN_neg_g062 | 24 
net_0_g077 | 24 
net_0_g047 | 24 
net_0_g153 | 24 
net_2_g092 | 24 
net_0_g021 | 24 
net_0_g088 | 24 
net_003_g145 | 24 
net_1_g297 | 24 
net_003_g128 | 24 
n435 | 24 
net_003_g258 | 24 
net_0_g037 | 24 
net_0_g329 | 24 
n494 | 24 
net_000_g322 | 23 
net_003_g155 | 23 
net_1_g271 | 23 
net_0_g235 | 23 
net_0_g096 | 23 
net_0_g134 | 23 
net_002_g145 | 23 
net_0_g254 | 23 
n496 | 23 
net_001_g144 | 23 
net_0_g052 | 23 
net_1_g139 | 23 
net_002_g128 | 23 
net_1_g365 | 23 
net_000_g248 | 23 
net_1_g301 | 23 
net_0_g228 | 23 
n695 | 23 
net_0_g035 | 23 
net_0_g137 | 23 
net_0_g269 | 22 
net_0_g079 | 22 
net_0_g055 | 22 
net_0_g230 | 22 
net_3_g365 | 22 
net_0_g326 | 22 
n668 | 22 
net_2_g365 | 22 
net_002_g144 | 22 
net_2_g271 | 22 
net_003_g143 | 22 
net_0_g011 | 22 
net_001_g322 | 22 
net_2_g109 | 22 
net_003_g147 | 22 
net_002_g140 | 22 
net_0_g059 | 22 
net_1_g073 | 22 
net_001_g259 | 22 
net_003_g260 | 22 
net_0_g278 | 22 
net_3_g271 | 22 
net_0_g125 | 21 
net_0_g031 | 21 
net_003_g236 | 21 
n481 | 21 
net_000_g249 | 21 
net_002_g143 | 21 
net_002_g132 | 21 
net_0_g101 | 21 
net_003_g259 | 21 
net_1_g054 | 21 
net_003_g130 | 21 
net_1_g069 | 21 
net_0_g025 | 21 
net_001_g260 | 21 
net_1_g060 | 20 
n705 | 20 
net_2_g040 | 20 
net_002_g258 | 20 
net_1_g100 | 20 
net_0_g338 | 20 
net_3_g362 | 20 
net_000_g244 | 20 
net_1_g364 | 20 
net_3_g235 | 20 
net_000_g246 | 20 
net_0_g022 | 20 
n492 | 20 
net_0_g043 | 20 
net_001_g147 | 20 
net_0_g090 | 20 
net_000_g272 | 20 
net_1_g350 | 20 
net_1_g078 | 20 
net_1_g008 | 20 
net_3_g092 | 20 
net_1_g046 | 19 
net_1_g056 | 19 
net_002_g261 | 19 
net_0_g242 | 19 
net_1_g084 | 19 
n532 | 19 
net_002_g259 | 19 
net_0_g093 | 19 
net_0_g363 | 19 
net_0_g209 | 19 
net_001_g270 | 19 
net_1_g089 | 18 
net_0_g028 | 18 
net_0_g341 | 18 
net_1_g269 | 18 
net_0_g027 | 18 
net_1_g051 | 18 
net_002_g141 | 18 
net_0_g263 | 18 
net_003_g129 | 18 
net_2_g046 | 18 
net_0_g105 | 18 
net_0_g023 | 18 
net_0_g066 | 18 
net_0_g268 | 18 
net_0_g189 | 18 
ZN_neg_g107 | 17 
net_1_g341 | 17 
net_001_g145 | 17 
net_002_g265 | 17 
x1_g323 | 17 
net_1_g229 | 17 
n480 | 17 
net_0_g057 | 17 
net_1_g038 | 17 
net_1_g204 | 17 
net_1_g034 | 17 
n684 | 17 
net_2_g103 | 17 
net_2_g030 | 17 
net_1_g058 | 17 
net_2_g139 | 16 
n704 | 16 
net_0_g083 | 16 
net_0_g280 | 16 
net_0_g364 | 16 
net_001_g258 | 16 
net_0_g273 | 16 
net_1_g256 | 16 
net_002_g232 | 16 
net_0_g194 | 16 
net_2_g229 | 16 
net_0_g170 | 16 
net_0_g277 | 16 
net_001_g238 | 16 
net_1_g083 | 16 
net_2_g056 | 16 
net_0_g256 | 16 
n685 | 16 
net_0_g197 | 16 
net_1_g047 | 16 
net_0_g100 | 16 
net_2_g089 | 16 
net_1_g087 | 16 
net_2_g078 | 15 
net_0_g169 | 15 
net_002_g118 | 15 
net_001_g236 | 15 
net_1_g125 | 15 
net_2_g034 | 15 
net_1_g211 | 15 
net_1_g079 | 15 
net_0_g342 | 15 
net_1_g050 | 15 
net_1_g065 | 15 
net_1_g230 | 15 
net_003_g262 | 15 
net_0_g029 | 15 
net_1_g049 | 15 
net_1_g254 | 15 
net_1_g227 | 15 
net_0_g210 | 15 
net_1_g076 | 15 
net_002_g238 | 15 
net_001_g234 | 15 
net_1_g138 | 15 
net_0_g060 | 14 
n697 | 14 
net_1_g068 | 14 
net_001_g265 | 14 
net_0_g056 | 14 
net_003_g270 | 14 
net_003_g232 | 14 
net_001_g262 | 14 
net_1_g268 | 14 
net_2_g297 | 14 
net_0_g073 | 14 
net_0_g172 | 14 
net_1_g340 | 14 
net_1_g090 | 14 
net_002_g260 | 14 
net_2_g068 | 14 
net_2_g060 | 14 
net_1_g323 | 14 
net_0_g187 | 14 
net_003_g112 | 14 
net_002_g116 | 14 
net_003_g115 | 14 
net_1_g278 | 14 
net_1_g149 | 14 
net_1_g152 | 14 
net_0_g104 | 14 
net_1_g041 | 14 
n669 | 14 
net_0_g316 | 14 
net_0_g239 | 13 
net_0_g045 | 13 
net_2_g342 | 13 
net_1_g096 | 13 
net_1_g134 | 13 
net_1_g279 | 13 
net_0_g102 | 13 
net_0_g253 | 13 
net_003_g114 | 13 
net_0_g250 | 13 
net_0_g267 | 13 
net_2_g323 | 13 
net_1_g012 | 13 
net_001_g249 | 13 
net_001_g113 | 13 
net_0_g266 | 13 
net_2_g083 | 13 
net_0_g252 | 13 
net_0_g247 | 13 
net_002_g264 | 13 
net_003_g118 | 13 
net_0_g033 | 12 
n722 | 12 
n437 | 12 
net_0_g039 | 12 
net_003_g113 | 12 
net_0_g275 | 12 
net_2_g051 | 12 
net_1_g241 | 12 
net_1_g326 | 12 
net_1_g095 | 12 
net_0_g051 | 12 
net_003_g234 | 12 
net_1_g150 | 12 
net_003_g243 | 12 
net_1_g037 | 12 
net_001_g264 | 12 
net_0_g074 | 12 
net_0_g339 | 12 
net_0_g046 | 12 
net_0_g276 | 12 
net_1_g325 | 12 
net_0_g283 | 12 
net_003_g116 | 12 
net_0_g089 | 12 
net_002_g262 | 12 
net_0_g195 | 12 
net_1_g153 | 12 
net_0_g014 | 12 
net_002_g270 | 12 
net_0_g317 | 11 
net_002_g112 | 11 
net_001_g114 | 11 
net_1_g329 | 11 
net_1_g027 | 11 
net_1_g196 | 11 
net_1_g135 | 11 
net_0_g034 | 11 
net_0_g257 | 11 
net_1_g273 | 11 
net_1_g126 | 11 
net_0_g078 | 11 
net_2_g196 | 11 
net_1_g101 | 11 
net_1_g081 | 11 
net_0_g245 | 11 
net_003_g261 | 11 
net_1_g009 | 11 
net_1_g103 | 11 
net_0_g048 | 11 
net_1_g032 | 10 
net_1_g031 | 10 
net_001_g115 | 10 
net_1_g035 | 10 
net_1_g036 | 10 
net_001_g112 | 10 
net_001_g232 | 10 
net_0_g229 | 10 
Z_neg_g304 | 10 
net_0_g240 | 10 
net_2_g154 | 10 
net_003_g264 | 10 
net_003_g251 | 10 
n677 | 10 
net_0_g015 | 10 
net_1_g209 | 10 
net_1_g189 | 10 
net_1_g137 | 10 
net_0_g321 | 10 
net_0_g103 | 10 
net_003_g274 | 10 
net_001_g274 | 10 
net_002_g234 | 10 
net_002_g236 | 10 
net_1_g328 | 10 
net_0_g123 | 10 
net_003_g238 | 10 
net_0_g120 | 10 
net_1_g013 | 10 
net_003_g248 | 9 
net_1_g102 | 9 
net_1_g088 | 9 
net_2_g241 | 9 
net_0_g186 | 9 
net_0_g196 | 9 
net_0_g320 | 9 
net_1_g242 | 9 
net_001_g118 | 9 
net_003_g272 | 9 
net_002_g248 | 9 
