Nome do arquivo avaliado: c1908 
Quantidade de vetores testados: 100 - 1.1641532182693481e-08 
Node | #Vectors 
2784 | 100 
n66 | 100 
n193 | 100 
2780 | 100 
2785 | 100 
n211 | 100 
n282 | 100 
n157 | 100 
2786 | 100 
n171 | 100 
2887 | 100 
n168 | 100 
n184 | 100 
2889 | 100 
2811 | 100 
n190 | 100 
net_000_g160 | 100 
net_000_g158 | 100 
ZN_neg_g126 | 100 
n284 | 100 
n60 | 100 
2756 | 100 
n288 | 100 
n204 | 100 
2787 | 100 
net_000_g111 | 100 
n280 | 100 
2899 | 100 
2753 | 100 
2888 | 100 
2755 | 100 
n98 | 100 
net_000_g120 | 100 
n208 | 100 
n177 | 100 
n223 | 100 
2768 | 100 
n281 | 100 
net_000_g166 | 100 
2762 | 100 
2754 | 100 
n144 | 100 
n198 | 100 
n215 | 100 
n221 | 100 
n217 | 100 
n132 | 100 
2779 | 100 
n81 | 100 
ZN_neg_g230 | 100 
2886 | 100 
2767 | 100 
n290 | 100 
net_000_g151 | 100 
net_000_g223 | 100 
ZN_neg_g221 | 100 
2892 | 100 
n289 | 100 
n58 | 100 
n200 | 100 
2891 | 100 
2782 | 100 
2783 | 100 
n279 | 100 
2890 | 100 
2781 | 100 
net_000_g127 | 99 
net_000_g147 | 99 
net_000_g143 | 99 
n100 | 95 
n82 | 91 
n106 | 91 
n107 | 91 
n104 | 91 
n105 | 91 
n83 | 91 
n103 | 91 
n86 | 88 
n84 | 88 
n88 | 88 
n61 | 88 
n87 | 88 
n85 | 88 
n228 | 83 
n136 | 82 
n80 | 82 
n139 | 82 
n64 | 82 
n262 | 82 
n266 | 82 
n273 | 82 
n117 | 82 
n269 | 82 
n267 | 82 
n274 | 82 
ZN_neg_g057 | 82 
net_000_g216 | 82 
n271 | 82 
n99 | 82 
n71 | 82 
n292 | 82 
n102 | 82 
n133 | 82 
n89 | 82 
n62 | 82 
n137 | 82 
n135 | 82 
n69 | 82 
ZN_neg_g043 | 82 
n65 | 82 
n101 | 82 
n118 | 82 
n263 | 82 
n114 | 82 
n115 | 82 
n70 | 82 
n63 | 82 
n277 | 82 
n151 | 82 
n138 | 82 
