Nome do arquivo avaliado: c3540 
Quantidade de vetores testados: 100 - 8.881784197001252e-14 
Node | #Vectors 
n511 | 100 
5121 | 100 
n646 | 100 
5361 | 100 
ZN_neg_g597 | 100 
5047 | 100 
n102 | 100 
n112 | 100 
n678 | 100 
5078 | 100 
n103 | 100 
3195 | 100 
n694 | 100 
1947 | 100 
4944 | 100 
5002 | 100 
n113 | 100 
4028 | 100 
n104 | 100 
n105 | 100 
5231 | 100 
n679 | 100 
5045 | 100 
n76 | 100 
n677 | 100 
n109 | 100 
4667 | 100 
5102 | 100 
n683 | 100 
n101 | 100 
n110 | 100 
n108 | 100 
n669 | 100 
5360 | 100 
n111 | 100 
4589 | 100 
n106 | 100 
5192 | 100 
5120 | 100 
n691 | 100 
n684 | 100 
4815 | 100 
1713 | 100 
ZN_neg_g601 | 100 
n693 | 100 
3987 | 100 
4145 | 100 
3833 | 100 
n597 | 99 
n668 | 99 
n510 | 98 
n556 | 98 
n333 | 96 
n342 | 95 
n332 | 94 
n680 | 93 
n322 | 92 
ZN_neg_g275 | 91 
n468 | 91 
n347 | 91 
net_000_g620 | 90 
n79 | 90 
net_000_g623 | 89 
n241 | 88 
n212 | 87 
n214 | 87 
n687 | 87 
ZN_neg_g609 | 86 
n681 | 86 
n73 | 86 
net_000_g622 | 85 
net_000_g621 | 85 
n94 | 84 
ZN_neg_g616 | 84 
ZN_neg_g289 | 84 
n688 | 84 
n361 | 84 
n409 | 83 
n197 | 82 
net_000_g031 | 82 
ZN_neg_g125 | 82 
n278 | 81 
n115 | 81 
net_000_g605 | 81 
n244 | 81 
n439 | 81 
n240 | 81 
n368 | 81 
n362 | 81 
net_000_g612 | 81 
n645 | 80 
ZN_neg_g269 | 80 
n294 | 80 
ZN_neg_g222 | 80 
n341 | 80 
net_000_g034 | 79 
net_000_g267 | 79 
n338 | 79 
n339 | 79 
n221 | 79 
n365 | 79 
net_000_g030 | 78 
n345 | 78 
n358 | 78 
net_000_g039 | 78 
n346 | 78 
n344 | 78 
n80 | 77 
n196 | 77 
net_000_g038 | 76 
net_000_g041 | 76 
net_000_g037 | 76 
n193 | 76 
n239 | 76 
net_000_g029 | 76 
n596 | 76 
n447 | 75 
n446 | 75 
n415 | 74 
n443 | 74 
net_000_g375 | 74 
n412 | 74 
n337 | 74 
n414 | 74 
n442 | 74 
net_000_g607 | 73 
n93 | 73 
net_000_g036 | 73 
net_000_g042 | 73 
n366 | 73 
n599 | 73 
net_000_g343 | 73 
n667 | 72 
n509 | 72 
net_000_g032 | 72 
net_1_g270 | 72 
n180 | 72 
net_2_g028 | 71 
net_000_g033 | 71 
n555 | 71 
n155 | 70 
n508 | 70 
n143 | 70 
net_000_g040 | 70 
ZN_neg_g463 | 69 
n141 | 69 
n535 | 69 
n410 | 69 
n146 | 69 
n411 | 68 
net_000_g400 | 68 
ZN_neg_g105 | 68 
n471 | 68 
n472 | 68 
n200 | 68 
n177 | 68 
ZN_neg_g128 | 68 
n438 | 68 
n689 | 67 
n82 | 67 
n327 | 67 
n150 | 67 
n534 | 66 
n453 | 66 
n475 | 66 
n149 | 66 
net_000_g403 | 66 
net_0_g269 | 66 
n474 | 66 
ZN_neg_g613 | 65 
n326 | 65 
n293 | 65 
net_000_g615 | 65 
net_000_g606 | 65 
ZN_neg_g103 | 65 
n461 | 65 
n685 | 65 
n243 | 65 
n175 | 65 
ZN_neg_g221 | 65 
n644 | 65 
n271 | 65 
n147 | 64 
n595 | 64 
n444 | 64 
net_000_g035 | 64 
net_0_g168 | 63 
n463 | 63 
n464 | 63 
n451 | 63 
n462 | 63 
net_000_g392 | 63 
n318 | 62 
ZN_neg_g278 | 62 
n567 | 62 
n483 | 62 
n558 | 62 
n482 | 62 
n484 | 62 
n568 | 62 
n416 | 62 
net_000_g391 | 62 
ZN_neg_g495 | 62 
n485 | 62 
n311 | 62 
n356 | 62 
ZN_neg_g412 | 62 
n350 | 62 
n367 | 62 
n486 | 62 
ZN_neg_g284 | 62 
n290 | 61 
net_002_g392 | 61 
net_3_g397 | 61 
n612 | 61 
n329 | 61 
n88 | 61 
ZN_neg_g257 | 61 
n74 | 61 
n480 | 60 
ZN_neg_g253 | 60 
n459 | 60 
ZN_neg_g401 | 60 
n473 | 60 
n325 | 60 
n481 | 60 
n479 | 60 
n124 | 60 
n458 | 59 
n489 | 59 
n460 | 59 
n666 | 59 
n615 | 58 
n478 | 58 
n690 | 58 
net_0_g604 | 58 
n651 | 57 
ZN_neg_g541 | 57 
n613 | 57 
net_000_g410 | 57 
n456 | 57 
n229 | 57 
n650 | 57 
n417 | 57 
n336 | 57 
net_000_g413 | 56 
net_0_g608 | 56 
n324 | 56 
net_000_g408 | 56 
n672 | 56 
net_0_g609 | 56 
net_000_g344 | 56 
n116 | 55 
n649 | 55 
ZN_neg_g577 | 55 
n144 | 55 
net_0_g484 | 55 
ZN_neg_g285 | 54 
n357 | 54 
n457 | 54 
n186 | 54 
n277 | 54 
n156 | 53 
ZN_neg_g006 | 53 
n182 | 53 
n78 | 53 
net_0_g616 | 52 
net_0_g340 | 51 
n154 | 51 
net_0_g270 | 51 
n179 | 51 
n282 | 51 
n563 | 51 
n470 | 51 
n194 | 50 
net_0_g367 | 50 
n476 | 50 
net_1_g604 | 50 
net_000_g414 | 50 
n130 | 50 
net_000_g409 | 50 
n75 | 49 
n220 | 49 
net_1_g616 | 48 
n571 | 48 
net_000_g345 | 48 
n445 | 48 
net_000_g295 | 48 
net_002_g607 | 48 
net_003_g267 | 48 
net_0_g278 | 47 
n205 | 47 
n514 | 46 
ZN_neg_g045 | 46 
n364 | 46 
net_1_g339 | 46 
n117 | 46 
n360 | 46 
n359 | 46 
n120 | 46 
n455 | 46 
n228 | 46 
net_002_g623 | 46 
net_3_g464 | 45 
net_002_g622 | 45 
net_2_g406 | 45 
net_1_g573 | 45 
n162 | 45 
n199 | 45 
net_001_g621 | 45 
net_1_g524 | 44 
ZN_neg_g380 | 44 
n611 | 44 
n610 | 44 
n686 | 44 
n223 | 44 
n559 | 44 
n452 | 44 
net_0_g526 | 43 
n185 | 43 
net_002_g620 | 43 
net_2_g483 | 43 
n566 | 42 
ZN_neg_g100 | 42 
n172 | 42 
net_0_g462 | 42 
n198 | 41 
n343 | 41 
net_0_g611 | 41 
n608 | 41 
net_1_g595 | 41 
net_0_g286 | 41 
n204 | 41 
n81 | 41 
net_0_g142 | 41 
net_0_g396 | 40 
net_0_g337 | 40 
net_2_g616 | 40 
net_001_g391 | 40 
n161 | 40 
net_0_g380 | 40 
net_0_g140 | 40 
