Nome do arquivo avaliado: c5315 
Quantidade de vetores testados: 100 - 2.6101217871994098e-52 
Node | #Vectors 
7365 | 100 
7519 | 100 
7469 | 100 
n710 | 100 
7700 | 100 
7517 | 100 
n487 | 100 
7474 | 100 
Z_neg_g180 | 100 
7603 | 100 
7432 | 100 
ZN_neg_g508 | 100 
n683 | 100 
Z_neg_g182 | 100 
n489 | 100 
8123 | 100 
ZN_neg_g012 | 100 
n561 | 100 
2584 | 100 
n460 | 100 
n494 | 100 
1155 | 100 
Z_neg_g810 | 100 
ZN_neg_g518 | 100 
7520 | 100 
ZN_neg_g003 | 100 
3358 | 100 
Z_neg_g186 | 100 
Z_neg_g161 | 100 
n518 | 100 
7449 | 100 
7755 | 100 
7473 | 100 
ZN_neg_g460 | 100 
7738 | 100 
7739 | 100 
6643 | 100 
8128 | 100 
n686 | 100 
n522 | 100 
4740 | 100 
7607 | 100 
ZN_neg_g574 | 100 
n524 | 100 
n516 | 100 
7521 | 100 
7735 | 100 
1972 | 100 
7518 | 100 
7471 | 100 
ZN_neg_g204 | 100 
4737 | 100 
6925 | 100 
n506 | 100 
ZN_neg_g489 | 100 
6641 | 100 
7741 | 100 
Z_neg_g809 | 100 
Z_neg_g815 | 100 
Z_neg_g190 | 100 
ZN_neg_g492 | 100 
n481 | 100 
3357 | 100 
1143 | 100 
3359 | 100 
Z_neg_g812 | 100 
6924 | 100 
ZN_neg_g503 | 100 
7516 | 100 
1153 | 100 
7015 | 100 
ZN_neg_g580 | 100 
8076 | 100 
7707 | 100 
ZN_neg_g588 | 100 
8124 | 100 
n825 | 100 
n681 | 100 
4272 | 100 
6877 | 100 
Z_neg_g814 | 100 
7476 | 100 
n458 | 100 
709 | 100 
1147 | 100 
7522 | 100 
ZN_neg_g495 | 100 
2142 | 100 
816 | 100 
6716 | 100 
ZN_neg_g498 | 100 
7600 | 100 
1144 | 100 
n699 | 100 
n508 | 100 
n688 | 100 
Z_neg_g159 | 100 
1141 | 100 
Z_neg_g169 | 100 
7504 | 100 
ZN_neg_g603 | 100 
7736 | 100 
Z_neg_g803 | 100 
1142 | 100 
Z_neg_g166 | 100 
2061 | 100 
n475 | 100 
n470 | 100 
Z_neg_g184 | 100 
ZN_neg_g513 | 100 
2309 | 100 
Z_neg_g816 | 100 
Z_neg_g164 | 100 
Z_neg_g193 | 100 
2623 | 100 
n498 | 100 
7742 | 100 
Z_neg_g174 | 100 
Z_neg_g397 | 100 
n703 | 100 
ZN_neg_g391 | 100 
7626 | 100 
n532 | 100 
7705 | 100 
1145 | 100 
n507 | 100 
n521 | 100 
n696 | 100 
2527 | 100 
8127 | 100 
ZN_neg_g583 | 100 
7470 | 100 
1154 | 100 
4738 | 100 
7465 | 100 
4278 | 100 
n684 | 100 
n467 | 100 
ZN_neg_g598 | 100 
1152 | 100 
1138 | 100 
7506 | 100 
1137 | 100 
7758 | 100 
7511 | 100 
1139 | 100 
Z_neg_g813 | 100 
5388 | 100 
Z_neg_g157 | 100 
ZN_neg_g577 | 100 
2054 | 100 
n698 | 100 
7754 | 100 
7757 | 100 
n455 | 100 
n694 | 100 
ZN_neg_g470 | 100 
4739 | 100 
7467 | 100 
Z_neg_g171 | 100 
7363 | 100 
Z_neg_g807 | 100 
4279 | 100 
n483 | 100 
Z_neg_g806 | 100 
n462 | 100 
7704 | 100 
ZN_neg_g177 | 100 
2590 | 100 
