Nome do arquivo avaliado: c880 
Quantidade de vetores testados: 100 - 8.673617379884035e-17 
Node | #Vectors 
420 | 100 
n116 | 100 
450 | 100 
ZN_neg_g001 | 100 
447 | 100 
423 | 100 
449 | 100 
n119 | 100 
863 | 100 
ZN_neg_g007 | 100 
421 | 100 
850 | 100 
879 | 100 
864 | 100 
866 | 100 
ZN_neg_g004 | 100 
389 | 100 
418 | 100 
n114 | 100 
n110 | 100 
n111 | 100 
446 | 100 
n91 | 100 
ZN_neg_g000 | 100 
768 | 100 
n112 | 100 
391 | 100 
767 | 100 
ZN_neg_g014 | 100 
422 | 100 
n117 | 100 
n115 | 100 
n108 | 100 
ZN_neg_g005 | 100 
n118 | 100 
880 | 100 
ZN_neg_g018 | 100 
n106 | 100 
ZN_neg_g017 | 100 
ZN_neg_g012 | 100 
874 | 100 
390 | 100 
n107 | 100 
ZN_neg_g016 | 100 
ZN_neg_g002 | 100 
448 | 100 
388 | 100 
n120 | 100 
n105 | 100 
n109 | 100 
ZN_neg_g003 | 100 
419 | 100 
n121 | 100 
878 | 100 
865 | 100 
n92 | 87 
n218 | 86 
ZN_neg_g011 | 83 
n97 | 83 
net_000_g034 | 82 
n138 | 81 
ZN_neg_g052 | 81 
net_000_g030 | 80 
n135 | 80 
n221 | 79 
n222 | 78 
net_000_g021 | 78 
net_000_g031 | 78 
net_000_g032 | 78 
n219 | 77 
net_000_g024 | 76 
n189 | 76 
net_000_g035 | 76 
net_000_g022 | 76 
net_000_g033 | 76 
net_000_g020 | 74 
n228 | 74 
net_000_g028 | 74 
n217 | 74 
net_000_g026 | 74 
n244 | 73 
net_000_g027 | 73 
net_000_g019 | 73 
net_000_g025 | 73 
net_000_g036 | 72 
net_000_g023 | 72 
n227 | 71 
net_000_g029 | 71 
ZN_neg_g045 | 70 
n131 | 70 
n247 | 69 
n137 | 68 
n201 | 68 
n152 | 68 
n216 | 67 
ZN_neg_g130 | 67 
n210 | 67 
n238 | 66 
n237 | 65 
n220 | 65 
n233 | 64 
n242 | 64 
n157 | 64 
net_0_g049 | 63 
n226 | 63 
n156 | 62 
n232 | 62 
n280 | 61 
n229 | 59 
n214 | 59 
n290 | 58 
n246 | 58 
n279 | 57 
n188 | 57 
n259 | 57 
n160 | 57 
n174 | 56 
n243 | 55 
n245 | 54 
n212 | 52 
n267 | 52 
n241 | 51 
n209 | 51 
n236 | 50 
n278 | 50 
n231 | 50 
n258 | 50 
n266 | 49 
n270 | 49 
ZN_neg_g184 | 49 
n264 | 48 
net_0_g017 | 48 
net_0_g067 | 48 
n200 | 48 
n128 | 47 
n289 | 47 
n185 | 47 
ZN_neg_g196 | 47 
n282 | 47 
ZN_neg_g099 | 47 
n208 | 47 
n187 | 47 
net_0_g005 | 46 
n257 | 46 
n283 | 45 
net_0_g004 | 45 
n251 | 45 
net_0_g125 | 44 
n175 | 44 
net_0_g002 | 44 
net_0_g130 | 43 
net_000_g165 | 42 
n158 | 42 
n250 | 42 
n199 | 42 
n151 | 41 
n269 | 41 
n261 | 41 
n256 | 41 
n140 | 41 
n165 | 41 
net_1_g163 | 41 
net_0_g116 | 41 
n271 | 41 
n162 | 40 
net_000_g072 | 40 
net_0_g008 | 40 
net_0_g009 | 40 
net_0_g174 | 39 
net_0_g104 | 39 
net_0_g001 | 39 
net_000_g175 | 38 
n186 | 38 
net_0_g182 | 38 
n192 | 37 
net_0_g205 | 37 
n177 | 37 
net_0_g000 | 36 
n167 | 36 
net_000_g106 | 35 
n139 | 35 
n265 | 35 
net_0_g018 | 35 
n149 | 35 
net_0_g010 | 35 
net_0_g014 | 35 
ZN_neg_g041 | 34 
n127 | 34 
n150 | 34 
net_002_g020 | 34 
net_003_g028 | 34 
net_0_g051 | 33 
n101 | 33 
n172 | 33 
ZN_neg_g015 | 33 
net_003_g031 | 33 
net_0_g012 | 33 
net_0_g157 | 32 
net_003_g022 | 32 
net_2_g124 | 32 
net_001_g032 | 32 
net_003_g030 | 32 
n155 | 32 
net_001_g021 | 32 
n178 | 31 
n275 | 31 
n274 | 31 
n123 | 31 
ZN_neg_g189 | 31 
net_001_g034 | 31 
net_002_g028 | 31 
n159 | 31 
n125 | 30 
n204 | 30 
ZN_neg_g093 | 30 
n179 | 30 
net_0_g195 | 30 
n169 | 30 
n253 | 29 
net_001_g024 | 29 
net_000_g118 | 29 
net_0_g003 | 29 
net_2_g115 | 28 
n254 | 28 
net_1_g017 | 28 
ZN_neg_g168 | 28 
net_002_g025 | 28 
net_002_g035 | 28 
net_0_g184 | 28 
net_001_g036 | 28 
n144 | 28 
n285 | 28 
net_002_g026 | 27 
net_003_g033 | 27 
net_001_g019 | 27 
n286 | 27 
net_003_g034 | 27 
net_003_g019 | 27 
n141 | 27 
net_2_g066 | 27 
net_002_g023 | 27 
net_001_g035 | 27 
ZN_neg_g200 | 27 
net_002_g027 | 27 
n287 | 27 
net_001_g027 | 26 
net_003_g032 | 26 
net_002_g030 | 25 
net_003_g024 | 25 
n273 | 25 
net_001_g026 | 25 
net_001_g033 | 25 
net_001_g072 | 25 
net_002_g029 | 24 
net_0_g041 | 24 
net_002_g036 | 24 
net_001_g029 | 24 
n207 | 24 
net_001_g023 | 24 
n180 | 24 
net_003_g021 | 24 
net_002_g033 | 24 
net_2_g103 | 24 
net_002_g034 | 24 
net_0_g123 | 24 
net_001_g025 | 24 
n255 | 24 
net_000_g197 | 24 
net_002_g165 | 24 
n147 | 24 
n224 | 24 
net_001_g031 | 23 
net_001_g030 | 23 
net_002_g022 | 23 
net_003_g029 | 23 
n183 | 23 
net_002_g031 | 22 
n213 | 22 
net_002_g024 | 22 
net_003_g026 | 22 
net_002_g021 | 22 
net_000_g055 | 21 
n164 | 21 
n154 | 21 
net_001_g175 | 21 
net_003_g025 | 21 
net_001_g022 | 21 
n276 | 21 
n198 | 21 
net_003_g035 | 21 
net_003_g023 | 21 
n191 | 21 
net_0_g065 | 21 
n205 | 20 
net_003_g036 | 20 
net_0_g086 | 20 
n262 | 20 
net_002_g032 | 20 
n170 | 20 
net_003_g027 | 20 
net_001_g020 | 20 
net_0_g083 | 20 
ZN_neg_g176 | 20 
net_003_g020 | 20 
n146 | 20 
n182 | 20 
net_002_g019 | 19 
net_1_g005 | 19 
n263 | 19 
net_0_g011 | 19 
n171 | 19 
n225 | 19 
net_1_g143 | 18 
net_0_g180 | 18 
net_0_g074 | 18 
net_1_g000 | 18 
n240 | 18 
net_002_g106 | 18 
net_1_g181 | 18 
net_1_g004 | 18 
net_1_g049 | 18 
n203 | 18 
n143 | 18 
net_0_g103 | 18 
net_0_g143 | 18 
net_0_g141 | 17 
n248 | 17 
n206 | 17 
net_1_g002 | 17 
net_0_g088 | 17 
net_3_g205 | 16 
n142 | 16 
net_1_g010 | 16 
net_003_g197 | 16 
net_2_g102 | 16 
net_0_g204 | 16 
net_1_g070 | 16 
net_0_g015 | 16 
n195 | 16 
net_1_g051 | 16 
net_3_g193 | 15 
net_001_g165 | 15 
net_002_g072 | 15 
net_2_g172 | 15 
net_1_g152 | 15 
n193 | 15 
net_0_g151 | 15 
net_1_g104 | 15 
net_0_g114 | 15 
net_0_g152 | 15 
net_2_g017 | 15 
net_2_g204 | 15 
net_0_g131 | 15 
net_0_g133 | 15 
net_1_g079 | 14 
n239 | 14 
net_0_g042 | 14 
net_0_g201 | 14 
net_002_g118 | 14 
net_1_g180 | 14 
net_1_g071 | 14 
net_001_g106 | 14 
n129 | 14 
net_1_g042 | 14 
net_1_g008 | 14 
net_002_g175 | 14 
net_001_g118 | 13 
n234 | 13 
net_2_g180 | 13 
net_0_g147 | 13 
net_2_g203 | 13 
net_1_g157 | 13 
net_1_g173 | 13 
net_1_g174 | 13 
net_3_g180 | 13 
net_1_g162 | 13 
net_1_g147 | 13 
net_0_g162 | 13 
net_2_g114 | 13 
n194 | 13 
n168 | 12 
net_0_g085 | 12 
net_1_g054 | 12 
net_0_g070 | 12 
net_0_g054 | 12 
net_1_g014 | 12 
net_0_g113 | 12 
net_2_g123 | 11 
net_1_g009 | 11 
n184 | 11 
net_002_g055 | 11 
n223 | 11 
ZN_neg_g137 | 11 
net_1_g194 | 11 
net_0_g115 | 11 
net_0_g193 | 11 
net_0_g056 | 11 
net_3_g182 | 11 
net_1_g205 | 11 
net_3_g174 | 11 
net_0_g097 | 11 
net_1_g195 | 11 
net_2_g182 | 10 
net_0_g199 | 10 
net_1_g074 | 10 
net_1_g161 | 10 
net_2_g205 | 10 
net_0_g146 | 10 
net_3_g195 | 10 
net_0_g120 | 10 
net_0_g045 | 10 
net_1_g203 | 10 
net_0_g102 | 10 
net_0_g119 | 10 
net_001_g055 | 9 
net_0_g169 | 9 
net_0_g122 | 9 
n272 | 9 
net_0_g109 | 9 
net_0_g142 | 9 
net_1_g142 | 9 
n197 | 9 
net_2_g122 | 9 
net_001_g028 | 9 
net_1_g113 | 9 
