Nome do arquivo avaliado: c7552 
Quantidade de vetores testados: 400 - 1.9446922743316068e-60 
Node | #Vectors 
x1_g0247 | 400 
n575 | 400 
n669 | 400 
ZN_neg_g0321 | 400 
n615 | 400 
10729 | 400 
Z_neg_g1005 | 400 
n925 | 400 
n837 | 400 
net_000_g0994 | 400 
Z_neg_g0824 | 400 
n1129 | 400 
ZN_neg_g0019 | 400 
n531 | 400 
n1053 | 400 
n343 | 400 
x1_g0546 | 400 
n752 | 400 
n479 | 400 
n879 | 400 
x1_g0762 | 400 
net_000_g0371 | 400 
x1_g0667 | 400 
n596 | 400 
n878 | 400 
x1_g0117 | 400 
x1_g0344 | 400 
net_000_g0671 | 400 
net_000_g0950 | 400 
n563 | 400 
n554 | 400 
n507 | 400 
n1257 | 400 
ZN_neg_g0362 | 400 
n416 | 400 
n1090 | 400 
net_000_g0367 | 400 
1110 | 400 
n549 | 400 
Z_neg_g0326 | 400 
n919 | 400 
n337 | 400 
net_000_g0278 | 400 
n736 | 400 
n1286 | 400 
n610 | 400 
n515 | 400 
n608 | 400 
n496 | 400 
n852 | 400 
11340 | 400 
n471 | 400 
Z_neg_g0264 | 400 
net_000_g0871 | 400 
1781 | 400 
n690 | 400 
ZN_neg_g0918 | 400 
n367 | 400 
net_000_g0078 | 400 
1113 | 400 
net_000_g0350 | 400 
ZN_neg_g0963 | 400 
n384 | 400 
n1116 | 400 
n1218 | 400 
n924 | 400 
net_000_g0084 | 400 
547 | 400 
ZN_neg_g0641 | 400 
n1007 | 400 
Z_neg_g1016 | 400 
net_000_g0984 | 400 
Z_neg_g1022 | 400 
Z_neg_g0368 | 400 
n1253 | 400 
n482 | 400 
n938 | 400 
ZN_neg_g0804 | 400 
ZN_neg_g0473 | 400 
net_000_g0630 | 400 
1112 | 400 
net_000_g0517 | 400 
x1_g0343 | 400 
net_000_g0653 | 400 
n1135 | 400 
n1249 | 400 
537 | 400 
n719 | 400 
net_000_g0138 | 400 
n1158 | 400 
n695 | 400 
net_000_g0759 | 400 
10905 | 400 
net_000_g0037 | 400 
n526 | 400 
net_000_g0678 | 400 
n1034 | 400 
n664 | 400 
n388 | 400 
net_000_g0284 | 400 
n461 | 400 
n432 | 400 
x1_g0109 | 400 
n1147 | 400 
x1_g0391 | 400 
n1219 | 400 
Z_neg_g1004 | 400 
x1_g0250 | 400 
n430 | 400 
n1094 | 400 
n1209 | 400 
ZN_neg_g0363 | 400 
Z_neg_g1026 | 400 
n445 | 400 
net_000_g0237 | 400 
n1298 | 400 
net_000_g0586 | 400 
net_000_g0595 | 400 
x1_g0388 | 400 
Z_neg_g0482 | 400 
x1_g0368 | 400 
net_000_g0938 | 400 
n679 | 400 
n794 | 400 
n1016 | 400 
n707 | 400 
n423 | 400 
net_000_g0070 | 400 
n648 | 400 
net_000_g0544 | 400 
net_000_g0337 | 400 
ZN_neg_g0503 | 400 
n528 | 400 
ZN_neg_g0220 | 400 
ZN_neg_g0126 | 400 
Z_neg_g1028 | 400 
net_000_g0533 | 400 
Z_neg_g0344 | 400 
n703 | 400 
n356 | 400 
n1028 | 400 
net_000_g0885 | 400 
net_000_g0863 | 400 
Z_neg_g1010 | 400 
net_000_g0145 | 400 
n600 | 400 
n918 | 400 
n962 | 400 
n997 | 400 
n1061 | 400 
n594 | 400 
n641 | 400 
388 | 400 
n633 | 400 
net_000_g0803 | 400 
n1301 | 400 
882 | 400 
n737 | 400 
n519 | 400 
net_000_g0342 | 400 
n611 | 400 
net_000_g0515 | 400 
Z_neg_g0490 | 400 
n634 | 400 
n525 | 400 
Z_neg_g1040 | 400 
551 | 400 
net_000_g0495 | 400 
net_000_g0527 | 400 
n1284 | 400 
n881 | 400 
n467 | 400 
net_000_g0269 | 400 
Z_neg_g0373 | 400 
n371 | 400 
n657 | 400 
Z_neg_g0784 | 400 
net_000_g0986 | 400 
net_000_g0512 | 400 
n1214 | 400 
net_000_g0354 | 400 
n504 | 400 
1111 | 400 
net_000_g0982 | 400 
n406 | 400 
n1106 | 400 
x1_g0241 | 400 
net_000_g0509 | 400 
n1292 | 400 
net_000_g0752 | 400 
net_000_g0603 | 400 
n883 | 400 
n332 | 400 
n1171 | 400 
n354 | 400 
n750 | 400 
n1259 | 400 
n1045 | 400 
net_000_g0682 | 400 
n1148 | 400 
ZN_neg_g0165 | 400 
x1_g0073 | 400 
n987 | 400 
n1250 | 400 
10714 | 400 
n911 | 400 
n900 | 400 
10704 | 400 
n1120 | 400 
n864 | 400 
n410 | 400 
n602 | 400 
x1_g0271 | 400 
n665 | 400 
n514 | 400 
n868 | 400 
n400 | 400 
n437 | 400 
n696 | 400 
n901 | 400 
Z_neg_g0103 | 400 
n468 | 400 
ZN_neg_g0418 | 400 
net_000_g0837 | 400 
n1031 | 400 
11333 | 400 
net_000_g0600 | 400 
883 | 400 
n622 | 400 
net_000_g0875 | 400 
ZN_neg_g0182 | 400 
n533 | 400 
n968 | 400 
net_000_g0584 | 400 
n1014 | 400 
543 | 400 
n996 | 400 
ZN_neg_g0637 | 400 
n1002 | 400 
net_000_g0865 | 400 
10025 | 400 
Z_neg_g0259 | 400 
n1035 | 400 
Z_neg_g0513 | 400 
n732 | 400 
n523 | 400 
Z_neg_g0374 | 400 
n463 | 400 
ZN_neg_g0690 | 400 
n485 | 400 
n792 | 400 
n1044 | 400 
n726 | 400 
n564 | 400 
ZN_neg_g0721 | 400 
n796 | 400 
813 | 400 
511 | 400 
x1_g0353 | 400 
n843 | 400 
n950 | 400 
Z_neg_g0397 | 400 
n404 | 400 
n637 | 400 
n1104 | 400 
n804 | 400 
n1261 | 400 
n1026 | 400 
x1_g0775 | 400 
n700 | 400 
n1210 | 400 
n414 | 400 
n692 | 400 
Z_neg_g1006 | 400 
n1288 | 400 
n560 | 400 
n1123 | 400 
n643 | 400 
n872 | 400 
Z_neg_g0347 | 400 
x1_g0582 | 400 
n415 | 400 
Z_neg_g0494 | 400 
net_000_g0046 | 400 
n1297 | 400 
x1_g0069 | 400 
n1000 | 400 
Z_neg_g0613 | 400 
n364 | 400 
n1340 | 400 
n893 | 400 
n1142 | 400 
n621 | 400 
net_000_g0910 | 400 
n1224 | 400 
n650 | 400 
ZN_neg_g0228 | 400 
Z_neg_g0775 | 400 
n1207 | 400 
ZN_neg_g0209 | 400 
n888 | 400 
n595 | 400 
n405 | 400 
n871 | 400 
x1_g0383 | 400 
net_000_g0956 | 400 
n590 | 400 
n1282 | 400 
Z_neg_g1014 | 400 
n499 | 400 
net_000_g0681 | 400 
net_000_g0948 | 400 
n977 | 400 
n346 | 400 
net_000_g0870 | 400 
net_000_g0107 | 400 
net_000_g0577 | 400 
ZN_neg_g0644 | 400 
n1083 | 400 
Z_neg_g1008 | 400 
n964 | 400 
n331 | 400 
n902 | 400 
n693 | 400 
n613 | 400 
n684 | 400 
n1066 | 400 
x1_g0253 | 400 
ZN_neg_g0358 | 400 
n806 | 400 
n1039 | 400 
n666 | 400 
n975 | 400 
n387 | 400 
ZN_neg_g0819 | 400 
n397 | 400 
net_000_g0670 | 400 
ZN_neg_g0553 | 400 
Z_neg_g0618 | 400 
net_000_g0639 | 400 
n981 | 400 
492 | 400 
n1331 | 400 
net_000_g0993 | 400 
net_000_g0836 | 400 
n1092 | 400 
n636 | 400 
n588 | 400 
n1008 | 400 
n1004 | 400 
n867 | 400 
net_000_g0649 | 400 
10760 | 400 
n646 | 400 
n639 | 400 
n764 | 400 
n721 | 400 
x1_g0329 | 400 
Z_neg_g0396 | 400 
n336 | 400 
n1287 | 400 
n585 | 400 
net_000_g0961 | 400 
ZN_neg_g0798 | 400 
Z_neg_g0387 | 400 
net_000_g0693 | 400 
n710 | 400 
net_000_g0949 | 400 
net_000_g0093 | 400 
Z_neg_g0348 | 400 
n969 | 400 
n1136 | 400 
net_000_g0995 | 400 
ZN_neg_g0017 | 400 
n1337 | 400 
n642 | 400 
net_000_g0545 | 400 
net_000_g0249 | 400 
x1_g0089 | 400 
n592 | 400 
n916 | 400 
n720 | 400 
n873 | 400 
10713 | 400 
n858 | 400 
n1208 | 400 
n1175 | 400 
n807 | 400 
n422 | 400 
n725 | 400 
x1_g0286 | 400 
n522 | 400 
569 | 400 
n1302 | 400 
ZN_neg_g0101 | 400 
n715 | 400 
n329 | 400 
n1041 | 400 
n1046 | 400 
net_000_g0526 | 400 
535 | 400 
n353 | 400 
n682 | 400 
n730 | 400 
n1280 | 400 
n1017 | 400 
n908 | 400 
10839 | 400 
n605 | 400 
x1_g0099 | 400 
n450 | 400 
n1203 | 400 
net_000_g0596 | 400 
net_000_g0842 | 400 
n747 | 400 
net_000_g0531 | 400 
net_000_g0655 | 400 
n1019 | 400 
n740 | 400 
n540 | 400 
Z_neg_g0144 | 400 
n851 | 400 
ZN_neg_g0184 | 400 
net_000_g0786 | 400 
