Nome do arquivo avaliado: c432 
Quantidade de vetores testados: 400 - 5.820766091346741e-09 
Node | #Vectors 
n136 | 400 
n143 | 400 
329 | 400 
n174 | 400 
n140 | 400 
n145 | 400 
n181 | 400 
n164 | 400 
n171 | 400 
n88 | 400 
n144 | 400 
n159 | 400 
n56 | 400 
n137 | 400 
n178 | 400 
n190 | 400 
n119 | 400 
n77 | 400 
n177 | 400 
n163 | 400 
n108 | 400 
net_000_g028 | 400 
n148 | 400 
n157 | 400 
n73 | 400 
223 | 400 
ZN_neg_g061 | 400 
430 | 400 
n95 | 400 
n146 | 400 
n57 | 400 
n45 | 400 
n180 | 400 
n130 | 400 
net_000_g089 | 400 
n182 | 400 
n153 | 400 
n64 | 400 
n47 | 400 
n84 | 400 
ZN_neg_g039 | 400 
n90 | 400 
n162 | 400 
n151 | 400 
n69 | 400 
n53 | 400 
n49 | 400 
n68 | 400 
n60 | 400 
ZN_neg_g035 | 400 
n183 | 400 
n65 | 400 
n89 | 400 
n117 | 400 
n48 | 400 
net_000_g033 | 400 
n168 | 400 
n102 | 400 
n134 | 400 
n186 | 400 
421 | 400 
n161 | 400 
n55 | 400 
n72 | 400 
net_000_g082 | 400 
net_000_g075 | 400 
n111 | 400 
n76 | 400 
n107 | 400 
n116 | 400 
n70 | 400 
n129 | 400 
net_000_g024 | 400 
n126 | 400 
n172 | 400 
n96 | 400 
net_000_g037 | 400 
n184 | 400 
n43 | 400 
432 | 400 
n75 | 400 
n94 | 400 
n150 | 400 
n131 | 400 
n127 | 400 
n54 | 400 
n156 | 400 
n79 | 400 
n63 | 400 
net_000_g059 | 400 
n99 | 400 
n139 | 400 
n80 | 400 
ZN_neg_g017 | 400 
n123 | 400 
n59 | 400 
n173 | 400 
n191 | 400 
n165 | 400 
net_000_g068 | 400 
n152 | 400 
n158 | 400 
n51 | 400 
n141 | 400 
ZN_neg_g093 | 400 
n52 | 400 
n62 | 400 
ZN_neg_g066 | 400 
n155 | 400 
n122 | 400 
n125 | 400 
n175 | 400 
n154 | 400 
431 | 400 
n44 | 400 
n100 | 400 
n138 | 400 
n179 | 400 
n74 | 400 
n67 | 400 
n166 | 400 
n118 | 400 
n170 | 400 
n82 | 400 
ZN_neg_g020 | 400 
n78 | 400 
n169 | 400 
n97 | 400 
n147 | 400 
n187 | 400 
n83 | 400 
n189 | 400 
n105 | 400 
n66 | 400 
n46 | 400 
n50 | 400 
n124 | 400 
n160 | 400 
n71 | 400 
n132 | 400 
n58 | 400 
n133 | 400 
n106 | 400 
n81 | 400 
n167 | 400 
370 | 400 
n103 | 400 
n101 | 400 
net_000_g072 | 367 
n128 | 367 
n135 | 365 
net_000_g079 | 365 
net_000_g086 | 361 
n142 | 361 
n121 | 339 
net_000_g065 | 339 
n120 | 339 
net_0_g134 | 305 
net_003_g033 | 287 
net_1_g049 | 281 
net_003_g059 | 272 
net_003_g037 | 268 
net_1_g054 | 263 
net_1_g134 | 256 
net_002_g082 | 254 
net_0_g057 | 250 
net_0_g020 | 243 
net_0_g016 | 243 
net_002_g089 | 241 
net_1_g105 | 230 
net_1_g103 | 225 
net_0_g133 | 225 
net_1_g115 | 224 
net_1_g112 | 222 
net_0_g128 | 222 
net_0_g135 | 222 
net_002_g086 | 221 
net_002_g079 | 216 
net_0_g125 | 216 
net_1_g099 | 216 
net_2_g118 | 215 
net_1_g110 | 211 
net_0_g126 | 211 
net_1_g057 | 208 
net_0_g123 | 205 
net_1_g097 | 205 
net_0_g109 | 198 
net_0_g114 | 196 
net_2_g134 | 187 
net_0_g121 | 180 
net_0_g093 | 180 
net_0_g102 | 179 
net_0_g129 | 170 
net_0_g106 | 164 
net_0_g111 | 163 
net_1_g020 | 153 
net_1_g016 | 153 
net_2_g095 | 151 
net_0_g120 | 150 
net_0_g119 | 148 
net_0_g098 | 143 
net_1_g021 | 141 
net_0_g104 | 138 
net_0_g132 | 137 
net_0_g096 | 133 
net_0_g056 | 131 
net_0_g094 | 129 
net_1_g121 | 129 
net_1_g093 | 129 
net_0_g063 | 116 
net_1_g101 | 115 
net_1_g108 | 114 
net_0_g001 | 111 
net_0_g023 | 110 
net_1_g113 | 109 
net_0_g048 | 108 
net_0_g038 | 107 
net_1_g092 | 107 
net_1_g078 | 106 
net_002_g037 | 104 
net_2_g057 | 104 
net_1_g117 | 104 
net_0_g108 | 104 
net_0_g053 | 104 
net_003_g024 | 104 
net_0_g073 | 104 
net_2_g021 | 103 
net_0_g029 | 102 
net_0_g012 | 101 
net_0_g032 | 101 
net_002_g059 | 100 
net_0_g117 | 100 
net_0_g101 | 100 
net_003_g028 | 100 
net_1_g129 | 99 
net_0_g025 | 98 
net_001_g068 | 98 
net_0_g113 | 98 
net_001_g075 | 98 
net_0_g010 | 96 
net_0_g034 | 95 
net_1_g119 | 95 
net_0_g060 | 95 
net_1_g106 | 94 
net_0_g087 | 94 
net_1_g085 | 92 
net_001_g072 | 91 
net_0_g027 | 89 
net_0_g031 | 89 
net_0_g062 | 89 
net_0_g036 | 89 
net_1_g056 | 88 
net_0_g021 | 87 
net_0_g066 | 85 
net_002_g033 | 85 
net_0_g015 | 84 
net_1_g132 | 83 
net_001_g065 | 82 
net_0_g077 | 78 
net_0_g091 | 77 
net_0_g055 | 76 
net_0_g042 | 76 
net_2_g008 | 76 
net_0_g070 | 75 
net_0_g081 | 75 
net_1_g008 | 74 
net_2_g015 | 73 
net_0_g136 | 73 
net_0_g022 | 73 
net_1_g004 | 72 
net_0_g004 | 70 
net_0_g045 | 70 
net_0_g050 | 68 
net_1_g015 | 67 
net_2_g004 | 65 
net_003_g079 | 63 
net_0_g061 | 62 
net_2_g081 | 62 
net_003_g089 | 61 
net_0_g084 | 61 
net_0_g008 | 61 
net_0_g088 | 61 
net_0_g071 | 60 
net_2_g020 | 60 
net_2_g016 | 60 
net_2_g042 | 59 
net_2_g093 | 58 
net_2_g121 | 58 
net_0_g005 | 57 
net_2_g091 | 57 
net_2_g055 | 54 
net_003_g065 | 54 
net_1_g102 | 53 
net_003_g068 | 53 
