Nome do arquivo avaliado: c499 
Quantidade de vetores testados: 400 - 1.8189894035458565e-10 
Node | #Vectors 
n128 | 400 
n78 | 400 
n91 | 400 
net_000_g030 | 400 
net_000_g096 | 400 
n126 | 400 
n96 | 400 
n142 | 400 
net_000_g028 | 400 
net_000_g058 | 400 
net_000_g169 | 400 
net_000_g094 | 400 
net_000_g055 | 400 
739 | 400 
748 | 400 
ZN_neg_g155 | 400 
n182 | 400 
n185 | 400 
net_000_g081 | 400 
n206 | 400 
net_000_g070 | 400 
net_000_g087 | 400 
net_000_g147 | 400 
ZN_neg_g143 | 400 
n112 | 400 
ZN_neg_g103 | 400 
n189 | 400 
n121 | 400 
n170 | 400 
ZN_neg_g168 | 400 
net_000_g142 | 400 
net_000_g021 | 400 
n129 | 400 
n153 | 400 
n239 | 400 
n124 | 400 
net_000_g004 | 400 
n209 | 400 
n89 | 400 
n138 | 400 
net_000_g059 | 400 
net_000_g046 | 400 
744 | 400 
net_000_g056 | 400 
n73 | 400 
net_000_g104 | 400 
net_000_g040 | 400 
n146 | 400 
ZN_neg_g125 | 400 
net_000_g026 | 400 
net_000_g162 | 400 
net_000_g031 | 400 
net_000_g051 | 400 
net_000_g020 | 400 
725 | 400 
ZN_neg_g105 | 400 
754 | 400 
n202 | 400 
net_000_g167 | 400 
net_000_g080 | 400 
net_000_g083 | 400 
n225 | 400 
net_000_g119 | 400 
net_000_g035 | 400 
net_000_g009 | 400 
n117 | 400 
net_000_g158 | 400 
net_000_g098 | 400 
n198 | 400 
n94 | 400 
n161 | 400 
ZN_neg_g114 | 400 
n223 | 400 
net_000_g019 | 400 
n193 | 400 
ZN_neg_g164 | 400 
net_000_g015 | 400 
n85 | 400 
724 | 400 
751 | 400 
n145 | 400 
n74 | 400 
net_000_g165 | 400 
net_000_g010 | 400 
n95 | 400 
n92 | 400 
net_000_g006 | 400 
net_000_g002 | 400 
n75 | 400 
n77 | 400 
n101 | 400 
net_000_g024 | 400 
net_000_g013 | 400 
net_000_g066 | 400 
n82 | 400 
742 | 400 
n200 | 400 
n212 | 400 
net_000_g128 | 400 
n149 | 400 
net_000_g099 | 400 
n184 | 400 
n136 | 400 
net_000_g011 | 400 
n154 | 400 
752 | 400 
net_000_g115 | 400 
ZN_neg_g166 | 400 
n194 | 400 
n150 | 400 
net_000_g044 | 400 
745 | 400 
n108 | 400 
n113 | 400 
net_000_g077 | 400 
n164 | 400 
net_000_g034 | 400 
753 | 400 
net_000_g108 | 400 
net_000_g078 | 400 
net_000_g126 | 400 
net_000_g072 | 400 
n207 | 400 
n178 | 400 
net_000_g109 | 400 
n172 | 400 
net_000_g064 | 400 
net_000_g039 | 400 
n125 | 400 
net_000_g022 | 400 
net_000_g149 | 400 
n203 | 400 
n216 | 400 
n132 | 400 
727 | 400 
n106 | 400 
n228 | 400 
n218 | 400 
730 | 400 
net_000_g014 | 400 
net_000_g032 | 400 
net_000_g160 | 400 
n122 | 400 
net_000_g131 | 400 
n196 | 400 
n115 | 400 
726 | 400 
n111 | 400 
net_000_g062 | 400 
ZN_neg_g150 | 400 
net_000_g069 | 400 
n159 | 400 
net_000_g110 | 400 
n76 | 400 
net_000_g088 | 400 
n176 | 400 
741 | 400 
n131 | 400 
net_000_g085 | 400 
ZN_neg_g116 | 400 
n204 | 400 
n81 | 400 
net_000_g089 | 400 
737 | 400 
n80 | 400 
ZN_neg_g093 | 400 
736 | 400 
n208 | 400 
n232 | 400 
net_000_g138 | 400 
n237 | 400 
net_000_g001 | 400 
n87 | 400 
n162 | 400 
net_000_g153 | 400 
net_000_g057 | 400 
net_000_g084 | 400 
n141 | 400 
ZN_neg_g107 | 400 
net_000_g171 | 400 
net_000_g067 | 400 
net_000_g071 | 400 
ZN_neg_g121 | 400 
n241 | 400 
n103 | 400 
n134 | 400 
n160 | 400 
n173 | 400 
746 | 400 
n102 | 400 
n130 | 400 
ZN_neg_g152 | 400 
n152 | 400 
n166 | 400 
n151 | 400 
735 | 400 
n110 | 400 
net_000_g053 | 400 
n180 | 400 
n139 | 400 
n133 | 400 
ZN_neg_g159 | 400 
net_000_g082 | 400 
net_000_g140 | 400 
ZN_neg_g148 | 400 
net_000_g018 | 400 
net_000_g054 | 400 
net_000_g038 | 400 
ZN_neg_g161 | 400 
ZN_neg_g157 | 400 
net_000_g033 | 400 
n119 | 400 
740 | 400 
net_000_g008 | 400 
ZN_neg_g095 | 400 
net_000_g042 | 400 
ZN_neg_g127 | 400 
n137 | 400 
n187 | 400 
n144 | 400 
ZN_neg_g170 | 400 
net_000_g156 | 400 
net_000_g012 | 400 
net_000_g144 | 400 
n174 | 400 
n93 | 400 
n99 | 400 
net_000_g060 | 400 
net_000_g122 | 400 
net_000_g068 | 400 
ZN_neg_g141 | 400 
n205 | 400 
ZN_neg_g101 | 400 
net_000_g151 | 400 
ZN_neg_g123 | 400 
net_000_g113 | 400 
n147 | 400 
ZN_neg_g112 | 400 
755 | 400 
n148 | 400 
n234 | 400 
n219 | 400 
net_000_g102 | 400 
n79 | 400 
n127 | 400 
731 | 400 
n135 | 400 
n98 | 400 
n191 | 400 
n155 | 400 
n109 | 400 
n120 | 400 
net_000_g036 | 400 
ZN_neg_g139 | 400 
n214 | 400 
ZN_neg_g146 | 400 
n104 | 400 
n123 | 400 
n183 | 400 
n116 | 400 
728 | 400 
net_000_g061 | 400 
net_000_g074 | 400 
ZN_neg_g091 | 400 
n97 | 400 
net_000_g049 | 400 
net_000_g076 | 400 
n100 | 400 
net_000_g016 | 400 
n156 | 400 
net_000_g124 | 400 
n157 | 400 
750 | 400 
ZN_neg_g137 | 400 
net_000_g005 | 400 
n105 | 400 
729 | 400 
net_000_g023 | 400 
n168 | 400 
734 | 400 
net_000_g106 | 400 
743 | 400 
net_000_g007 | 400 
732 | 400 
n243 | 400 
n163 | 400 
net_000_g000 | 400 
n227 | 400 
n90 | 400 
n221 | 400 
net_000_g063 | 400 
net_000_g025 | 400 
n236 | 400 
733 | 400 
net_000_g092 | 400 
n143 | 400 
n88 | 400 
ZN_neg_g097 | 400 
749 | 400 
net_000_g029 | 400 
ZN_neg_g118 | 400 
net_000_g117 | 400 
n114 | 400 
n84 | 400 
n140 | 400 
n230 | 400 
net_000_g073 | 400 
n118 | 400 
n158 | 400 
747 | 400 
n210 | 400 
738 | 400 
n107 | 400 
n83 | 400 
n86 | 400 
net_000_g050 | 400 
net_002_g140 | 227 
net_002_g122 | 220 
net_001_g153 | 220 
net_002_g128 | 216 
net_001_g171 | 216 
net_002_g102 | 215 
net_001_g104 | 215 
net_002_g138 | 214 
net_002_g142 | 214 
net_001_g106 | 214 
net_001_g117 | 212 
net_002_g094 | 212 
net_001_g098 | 211 
net_001_g124 | 210 
net_001_g096 | 210 
net_001_g165 | 209 
net_002_g113 | 209 
net_002_g158 | 208 
net_001_g144 | 208 
net_001_g167 | 207 
net_001_g151 | 206 
net_001_g115 | 205 
net_002_g126 | 204 
net_002_g169 | 204 
net_0_g139 | 204 
net_001_g119 | 203 
net_0_g146 | 203 
net_0_g148 | 203 
net_002_g147 | 203 
net_0_g157 | 202 
net_001_g108 | 202 
net_0_g155 | 202 
net_0_g101 | 202 
net_0_g166 | 202 
net_001_g162 | 201 
net_002_g160 | 201 
net_0_g127 | 201 
net_0_g107 | 201 
net_0_g161 | 201 
net_001_g149 | 201 
net_0_g103 | 201 
net_0_g152 | 201 
net_0_g137 | 200 
net_0_g164 | 200 
net_0_g123 | 200 
net_002_g092 | 200 
net_0_g125 | 200 
net_0_g121 | 200 
net_002_g156 | 200 
net_001_g156 | 199 
net_0_g170 | 199 
net_0_g143 | 199 
net_002_g149 | 198 
net_002_g162 | 198 
net_001_g092 | 198 
net_001_g160 | 198 
net_002_g108 | 197 
net_0_g105 | 197 
net_001_g147 | 197 
net_001_g169 | 195 
net_002_g115 | 195 
net_002_g119 | 195 
net_001_g126 | 194 
net_002_g151 | 192 
net_002_g167 | 191 
net_001_g158 | 190 
net_0_g141 | 189 
net_001_g113 | 189 
net_0_g168 | 189 
net_0_g159 | 189 
net_002_g144 | 189 
net_002_g165 | 188 
net_002_g098 | 188 
net_002_g124 | 188 
net_0_g150 | 188 
net_002_g117 | 187 
net_002_g096 | 187 
net_001_g094 | 187 
net_001_g142 | 185 
net_001_g102 | 185 
net_002_g104 | 184 
net_001_g128 | 183 
net_001_g138 | 183 
net_002_g106 | 181 
net_002_g171 | 181 
net_0_g045 | 179 
net_002_g153 | 179 
net_0_g134 | 179 
net_001_g122 | 178 
net_0_g041 | 176 
net_0_g133 | 176 
net_0_g043 | 174 
net_0_g135 | 174 
net_0_g132 | 174 
net_001_g140 | 173 
net_0_g047 | 171 
net_002_g081 | 169 
net_002_g088 | 161 
net_0_g163 | 161 
net_003_g073 | 161 
net_002_g022 | 160 
net_003_g088 | 160 
net_003_g011 | 159 
net_002_g060 | 157 
net_002_g032 | 157 
net_0_g100 | 156 
net_003_g060 | 154 
net_003_g032 | 153 
net_003_g022 | 152 
net_002_g039 | 152 
net_0_g145 | 151 
net_003_g039 | 151 
net_0_g120 | 151 
net_002_g011 | 146 
net_003_g081 | 143 
net_002_g073 | 141 
net_003_g066 | 121 
net_003_g062 | 119 
net_001_g010 | 119 
net_002_g036 | 119 
net_003_g040 | 118 
net_002_g042 | 118 
net_001_g006 | 117 
net_002_g004 | 117 
net_003_g063 | 117 
net_002_g080 | 116 
net_001_g001 | 115 
net_003_g053 | 114 
net_001_g031 | 113 
net_002_g040 | 112 
net_002_g058 | 112 
net_002_g056 | 112 
net_001_g015 | 112 
net_003_g074 | 111 
net_002_g110 | 111 
net_002_g044 | 111 
net_003_g083 | 111 
net_002_g078 | 110 
net_001_g004 | 110 
net_002_g021 | 110 
net_003_g019 | 110 
net_002_g072 | 110 
net_003_g069 | 110 
net_002_g082 | 109 
net_003_g034 | 109 
net_001_g131 | 109 
net_001_g082 | 109 
net_002_g055 | 109 
net_002_g000 | 108 
net_003_g072 | 108 
net_002_g016 | 108 
net_001_g025 | 108 
net_001_g067 | 108 
net_002_g062 | 108 
net_002_g005 | 108 
net_002_g046 | 108 
net_001_g070 | 108 
net_002_g067 | 108 
net_003_g049 | 108 
net_003_g008 | 107 
net_001_g000 | 107 
net_002_g049 | 107 
net_003_g050 | 107 
net_0_g154 | 107 
net_003_g089 | 106 
net_002_g009 | 106 
net_003_g002 | 106 
net_002_g087 | 106 
net_001_g058 | 106 
net_003_g016 | 106 
net_003_g005 | 106 
net_002_g001 | 106 
net_002_g038 | 105 
net_003_g029 | 105 
net_0_g086 | 105 
net_002_g028 | 105 
net_002_g026 | 105 
net_002_g059 | 105 
net_002_g015 | 104 
net_003_g077 | 104 
net_0_g097 | 104 
net_0_g093 | 104 
net_003_g001 | 104 
net_002_g034 | 104 
net_001_g018 | 104 
net_003_g035 | 104 
net_001_g087 | 104 
net_002_g012 | 104 
net_002_g099 | 104 
net_0_g091 | 103 
net_002_g083 | 103 
net_002_g013 | 103 
net_001_g028 | 103 
net_003_g012 | 103 
net_001_g020 | 103 
net_001_g084 | 103 
net_0_g129 | 103 
net_003_g109 | 103 
net_002_g061 | 103 
net_003_g018 | 103 
net_003_g023 | 102 
net_003_g021 | 102 
net_001_g046 | 102 
net_001_g029 | 102 
net_001_g054 | 102 
net_0_g095 | 102 
net_003_g061 | 102 
net_003_g024 | 102 
net_003_g007 | 102 
net_001_g080 | 102 
net_002_g084 | 102 
net_001_g033 | 102 
net_001_g063 | 101 
net_002_g007 | 101 
net_001_g056 | 101 
net_001_g038 | 101 
net_002_g068 | 101 
net_002_g053 | 101 
net_003_g110 | 101 
net_002_g033 | 101 
net_003_g051 | 101 
net_003_g064 | 101 
net_003_g030 | 101 
net_001_g051 | 101 
net_003_g046 | 101 
net_003_g059 | 101 
net_001_g072 | 100 
net_002_g014 | 100 
net_002_g069 | 100 
net_003_g084 | 100 
net_001_g109 | 100 
net_002_g066 | 100 
net_001_g055 | 100 
net_002_g030 | 100 
net_001_g061 | 100 
net_003_g076 | 100 
net_003_g078 | 100 
net_0_g114 | 100 
net_002_g020 | 99 
net_002_g071 | 99 
net_002_g085 | 99 
net_003_g070 | 99 
net_003_g085 | 99 
net_002_g089 | 99 
net_001_g024 | 99 
net_001_g035 | 99 
net_0_g116 | 99 
net_003_g099 | 99 
net_001_g085 | 98 
net_003_g038 | 98 
net_0_g111 | 98 
net_0_g118 | 98 
net_003_g058 | 98 
net_003_g013 | 98 
net_001_g078 | 98 
net_0_g112 | 98 
net_001_g007 | 98 
net_001_g014 | 98 
net_003_g004 | 98 
net_003_g067 | 97 
net_001_g026 | 97 
net_002_g029 | 97 
net_001_g050 | 97 
net_003_g006 | 97 
net_002_g057 | 97 
net_002_g025 | 97 
net_0_g079 | 96 
net_003_g071 | 96 
net_001_g049 | 96 
net_002_g054 | 96 
net_003_g028 | 96 
net_0_g017 | 96 
net_003_g044 | 95 
net_002_g006 | 95 
net_002_g109 | 95 
net_002_g023 | 95 
net_002_g074 | 95 
net_001_g013 | 95 
net_002_g051 | 95 
