Nome do arquivo avaliado: c5315 
Quantidade de vetores testados: 400 - 1.0440487148797639e-51 
Node | #Vectors 
n456 | 400 
n975 | 400 
net_000_g711 | 400 
n1066 | 400 
n410 | 400 
n567 | 400 
ZN_neg_g773 | 400 
n701 | 400 
ZN_neg_g761 | 400 
n1059 | 400 
ZN_neg_g272 | 400 
7473 | 400 
n487 | 400 
n661 | 400 
n333 | 400 
n995 | 400 
net_000_g718 | 400 
x1_g166 | 400 
n683 | 400 
n697 | 400 
n754 | 400 
Z_neg_g807 | 400 
7511 | 400 
n380 | 400 
n565 | 400 
ZN_neg_g683 | 400 
1972 | 400 
n434 | 400 
n885 | 400 
n878 | 400 
7474 | 400 
n626 | 400 
n458 | 400 
n968 | 400 
net_000_g165 | 400 
n342 | 400 
7602 | 400 
n651 | 400 
7515 | 400 
net_000_g641 | 400 
1141 | 400 
n370 | 400 
7604 | 400 
n424 | 400 
net_000_g205 | 400 
n539 | 400 
n659 | 400 
ZN_neg_g598 | 400 
709 | 400 
7757 | 400 
ZN_neg_g513 | 400 
n734 | 400 
net_000_g719 | 400 
n1058 | 400 
n1028 | 400 
ZN_neg_g492 | 400 
net_000_g611 | 400 
n614 | 400 
net_000_g220 | 400 
n937 | 400 
ZN_neg_g060 | 400 
n1048 | 400 
n944 | 400 
net_000_g649 | 400 
7506 | 400 
ZN_neg_g503 | 400 
net_000_g755 | 400 
n422 | 400 
n825 | 400 
n502 | 400 
ZN_neg_g470 | 400 
net_000_g383 | 400 
n735 | 400 
n721 | 400 
n820 | 400 
n805 | 400 
x1_g053 | 400 
n417 | 400 
n584 | 400 
n402 | 400 
n368 | 400 
ZN_neg_g796 | 400 
net_000_g395 | 400 
n597 | 400 
Z_neg_g806 | 400 
n836 | 400 
7520 | 400 
7700 | 400 
Z_neg_g174 | 400 
n516 | 400 
n635 | 400 
n577 | 400 
1142 | 400 
net_000_g670 | 400 
ZN_neg_g389 | 400 
n1103 | 400 
n506 | 400 
n399 | 400 
n1095 | 400 
n489 | 400 
2060 | 400 
net_000_g231 | 400 
net_000_g743 | 400 
n346 | 400 
n959 | 400 
ZN_neg_g312 | 400 
n339 | 400 
n550 | 400 
3359 | 400 
n830 | 400 
7707 | 400 
