Nome do arquivo avaliado: c2670 
Quantidade de vetores testados: 400 - 2.897817305224548e-68 
Node | #Vectors 
492 | 400 
net_000_g330 | 400 
net_000_g308 | 400 
n579 | 400 
n705 | 400 
n546 | 400 
n714 | 400 
n631 | 400 
ZN_neg_g096 | 400 
x1_g166 | 400 
n592 | 400 
1821 | 400 
3851 | 400 
n457 | 400 
ZN_neg_g197 | 400 
n558 | 400 
x1_g157 | 400 
n588 | 400 
n609 | 400 
net_000_g262 | 400 
n618 | 400 
3803 | 400 
n511 | 400 
n638 | 400 
n542 | 400 
487 | 400 
x1_g213 | 400 
n406 | 400 
n538 | 400 
Z_neg_g205 | 400 
n656 | 400 
net_000_g248 | 400 
n416 | 400 
400 | 400 
n424 | 400 
n553 | 400 
n550 | 400 
Z_neg_g315 | 400 
net_000_g238 | 400 
398 | 400 
Z_neg_g198 | 400 
n681 | 400 
Z_neg_g355 | 400 
2390 | 400 
ZN_neg_g107 | 400 
2022 | 400 
n441 | 400 
n488 | 400 
n703 | 400 
n666 | 400 
x1_g179 | 400 
ZN_neg_g242 | 400 
n614 | 400 
n719 | 400 
n632 | 400 
Z_neg_g362 | 400 
805 | 400 
n680 | 400 
n621 | 400 
x1_g235 | 400 
n460 | 400 
Z_neg_g235 | 400 
net_000_g324 | 400 
n620 | 400 
n439 | 400 
net_000_g258 | 400 
n673 | 400 
457 | 400 
x1_g092 | 400 
n459 | 400 
n695 | 400 
ZN_neg_g204 | 400 
Z_neg_g364 | 400 
n559 | 400 
n399 | 400 
net_000_g272 | 400 
n647 | 400 
n696 | 400 
n646 | 400 
n694 | 400 
net_000_g164 | 400 
net_000_g217 | 400 
net_000_g155 | 400 
488 | 400 
1277 | 400 
n486 | 400 
n525 | 400 
n693 | 400 
net_000_g144 | 400 
n710 | 400 
n387 | 400 
n678 | 400 
Z_neg_g359 | 400 
n625 | 400 
n633 | 400 
ZN_neg_g291 | 400 
n512 | 400 
net_000_g322 | 400 
n706 | 400 
ZN_neg_g230 | 400 
n454 | 400 
Z_neg_g365 | 400 
n501 | 400 
1819 | 400 
x1_g304 | 400 
n596 | 400 
n651 | 400 
n409 | 400 
2496 | 400 
3804 | 400 
ZN_neg_g288 | 400 
ZN_neg_g049 | 400 
n561 | 400 
ZN_neg_g014 | 400 
n391 | 400 
n570 | 400 
1971 | 400 
n586 | 400 
n624 | 400 
n540 | 400 
net_000_g287 | 400 
n626 | 400 
Z_neg_g353 | 400 
n723 | 400 
n565 | 400 
n402 | 400 
1816 | 400 
2014 | 400 
