Nome do arquivo avaliado: c6288 
Quantidade de vetores testados: 400 - 9.313225746154785e-08 
Node | #Vectors 
ZN_neg_g1905 | 400 
n2063 | 400 
ZN_neg_g1334 | 400 
n1580 | 400 
n2085 | 400 
4591 | 400 
n1096 | 400 
n2056 | 400 
n444 | 400 
n1779 | 400 
n1822 | 400 
ZN_neg_g0700 | 400 
n947 | 400 
net_000_g0510 | 400 
n1816 | 400 
n1335 | 400 
n651 | 400 
n1828 | 400 
n1620 | 400 
ZN_neg_g1518 | 400 
n1153 | 400 
ZN_neg_g1544 | 400 
n1817 | 400 
n1652 | 400 
n1615 | 400 
n1613 | 400 
n530 | 400 
n1366 | 400 
n1387 | 400 
n1461 | 400 
ZN_neg_g0132 | 400 
n1248 | 400 
n2124 | 400 
n1006 | 400 
n1756 | 400 
n823 | 400 
n1614 | 400 
ZN_neg_g0248 | 400 
n1111 | 400 
n2147 | 400 
5308 | 400 
n836 | 400 
ZN_neg_g1886 | 400 
net_000_g0052 | 400 
6123 | 400 
n151 | 400 
n544 | 400 
net_000_g0856 | 400 
ZN_neg_g0677 | 400 
n382 | 400 
n674 | 400 
n2118 | 400 
n863 | 400 
n767 | 400 
net_000_g1916 | 400 
n1260 | 400 
net_000_g0923 | 400 
ZN_neg_g1673 | 400 
net_000_g1464 | 400 
n351 | 400 
n456 | 400 
n271 | 400 
net_000_g1730 | 400 
net_000_g0146 | 400 
n1127 | 400 
n1732 | 400 
ZN_neg_g0194 | 400 
n410 | 400 
n2035 | 400 
net_000_g1678 | 400 
n1758 | 400 
ZN_neg_g1246 | 400 
n1710 | 400 
n1315 | 400 
n1826 | 400 
n818 | 400 
net_000_g0719 | 400 
net_000_g1405 | 400 
n906 | 400 
n1468 | 400 
n1209 | 400 
n1059 | 400 
net_000_g1086 | 400 
n1717 | 400 
n223 | 400 
n1804 | 400 
n1642 | 400 
n1327 | 400 
n291 | 400 
n1780 | 400 
n717 | 400 
ZN_neg_g0791 | 400 
n1978 | 400 
n828 | 400 
n1106 | 400 
n2041 | 400 
net_000_g1115 | 400 
n1605 | 400 
n941 | 400 
n671 | 400 
n1075 | 400 
n1601 | 400 
net_000_g0347 | 400 
3895 | 400 
n96 | 400 
n681 | 400 
n2129 | 400 
n346 | 400 
