Nome do arquivo avaliado: c1355 
Quantidade de vetores testados: 400 - 1.8189894035458565e-10 
Node | #Vectors 
n104 | 400 
n146 | 400 
n94 | 400 
ZN_neg_g107 | 400 
n149 | 400 
net_000_g124 | 400 
n159 | 400 
net_000_g064 | 400 
n153 | 400 
n102 | 400 
net_000_g044 | 400 
n160 | 400 
net_000_g008 | 400 
1325 | 400 
net_000_g039 | 400 
net_000_g030 | 400 
n124 | 400 
n82 | 400 
n147 | 400 
net_000_g058 | 400 
1339 | 400 
n140 | 400 
n205 | 400 
net_000_g022 | 400 
ZN_neg_g141 | 400 
n151 | 400 
net_000_g144 | 400 
net_000_g070 | 400 
n142 | 400 
n137 | 400 
net_000_g108 | 400 
n75 | 400 
net_000_g015 | 400 
net_000_g007 | 400 
net_000_g077 | 400 
n203 | 400 
n76 | 400 
n157 | 400 
n221 | 400 
1338 | 400 
ZN_neg_g125 | 400 
net_000_g063 | 400 
1336 | 400 
n86 | 400 
ZN_neg_g118 | 400 
net_000_g128 | 400 
n139 | 400 
net_000_g109 | 400 
n173 | 400 
n81 | 400 
net_000_g167 | 400 
n144 | 400 
n79 | 400 
ZN_neg_g139 | 400 
net_000_g061 | 400 
net_000_g028 | 400 
net_000_g049 | 400 
n123 | 400 
net_000_g014 | 400 
n198 | 400 
n174 | 400 
n101 | 400 
net_000_g117 | 400 
n202 | 400 
1335 | 400 
net_000_g060 | 400 
1327 | 400 
ZN_neg_g159 | 400 
net_000_g138 | 400 
n73 | 400 
ZN_neg_g170 | 400 
net_000_g046 | 400 
n170 | 400 
n152 | 400 
n218 | 400 
n85 | 400 
ZN_neg_g116 | 400 
net_000_g085 | 400 
n130 | 400 
net_000_g156 | 400 
1329 | 400 
n134 | 400 
n127 | 400 
1341 | 400 
1324 | 400 
n191 | 400 
n241 | 400 
net_000_g051 | 400 
net_000_g088 | 400 
net_000_g000 | 400 
n209 | 400 
n239 | 400 
n107 | 400 
n77 | 400 
n148 | 400 
net_000_g020 | 400 
n210 | 400 
n138 | 400 
n89 | 400 
1347 | 400 
ZN_neg_g152 | 400 
1352 | 400 
n214 | 400 
n110 | 400 
net_000_g126 | 400 
n183 | 400 
ZN_neg_g150 | 400 
n154 | 400 
net_000_g005 | 400 
net_000_g006 | 400 
n232 | 400 
net_000_g076 | 400 
n223 | 400 
n161 | 400 
ZN_neg_g137 | 400 
n178 | 400 
n120 | 400 
net_000_g158 | 400 
n168 | 400 
ZN_neg_g148 | 400 
n91 | 400 
net_000_g068 | 400 
ZN_neg_g168 | 400 
n92 | 400 
n113 | 400 
n78 | 400 
ZN_neg_g112 | 400 
n84 | 400 
net_000_g119 | 400 
net_000_g031 | 400 
n135 | 400 
net_000_g149 | 400 
net_000_g004 | 400 
n164 | 400 
net_000_g013 | 400 
n108 | 400 
n106 | 400 
1340 | 400 
net_000_g035 | 400 
net_000_g099 | 400 
n180 | 400 
net_000_g029 | 400 
n103 | 400 
n114 | 400 
n189 | 400 
n227 | 400 
net_000_g036 | 400 
n143 | 400 
net_000_g069 | 400 
net_000_g113 | 400 
n150 | 400 
n88 | 400 
ZN_neg_g155 | 400 
net_000_g160 | 400 
n155 | 400 
n83 | 400 
1330 | 400 
net_000_g016 | 400 
1350 | 400 
net_000_g062 | 400 
n98 | 400 
n243 | 400 
1353 | 400 
net_000_g122 | 400 
net_000_g050 | 400 
1331 | 400 
net_000_g094 | 400 
net_000_g087 | 400 
1328 | 400 
net_000_g153 | 400 
n208 | 400 
net_000_g066 | 400 
ZN_neg_g095 | 400 
net_000_g057 | 400 
net_000_g110 | 400 
net_000_g054 | 400 
net_000_g019 | 400 
n74 | 400 
n158 | 400 
n116 | 400 
net_000_g021 | 400 
net_000_g169 | 400 
net_000_g084 | 400 
ZN_neg_g143 | 400 
net_000_g142 | 400 
n230 | 400 
n176 | 400 
net_000_g081 | 400 
1343 | 400 
1348 | 400 
ZN_neg_g127 | 400 
1337 | 400 
n225 | 400 
net_000_g080 | 400 
net_000_g067 | 400 
net_000_g023 | 400 
n136 | 400 
net_000_g072 | 400 
net_000_g034 | 400 
n99 | 400 
n185 | 400 
1351 | 400 
net_000_g032 | 400 
net_000_g096 | 400 
ZN_neg_g097 | 400 
net_000_g018 | 400 
n219 | 400 
1344 | 400 
net_000_g025 | 400 
n119 | 400 
net_000_g074 | 400 
n193 | 400 
net_000_g001 | 400 
1354 | 400 
n129 | 400 
1342 | 400 
ZN_neg_g114 | 400 
1355 | 400 
net_000_g115 | 400 
