Nome do arquivo avaliado: c1908 
Quantidade de vetores testados: 400 - 4.6566128730773926e-08 
Node | #Vectors 
n140 | 400 
net_000_g005 | 400 
net_000_g083 | 400 
n150 | 400 
ZN_neg_g020 | 400 
n234 | 400 
n230 | 400 
n79 | 400 
n164 | 400 
n276 | 400 
n245 | 400 
n109 | 400 
n96 | 400 
n145 | 400 
n226 | 400 
net_000_g231 | 400 
n85 | 400 
net_000_g213 | 400 
n84 | 400 
n123 | 400 
net_000_g164 | 400 
ZN_neg_g014 | 400 
n170 | 400 
n157 | 400 
n236 | 400 
net_000_g166 | 400 
n183 | 400 
n253 | 400 
n122 | 400 
n162 | 400 
n181 | 400 
n148 | 400 
2767 | 400 
2781 | 400 
2899 | 400 
net_000_g064 | 400 
n77 | 400 
n168 | 400 
n262 | 400 
n238 | 400 
net_000_g111 | 400 
ZN_neg_g125 | 400 
n143 | 400 
n188 | 400 
n151 | 400 
n187 | 400 
n198 | 400 
ZN_neg_g193 | 400 
ZN_neg_g126 | 400 
ZN_neg_g201 | 400 
n102 | 400 
n154 | 400 
n256 | 400 
net_000_g004 | 400 
net_000_g075 | 400 
net_000_g147 | 400 
n161 | 400 
net_000_g028 | 400 
n220 | 400 
n223 | 400 
n292 | 400 
net_000_g136 | 400 
n192 | 400 
n126 | 400 
ZN_neg_g090 | 400 
net_000_g235 | 400 
net_000_g027 | 400 
net_000_g216 | 400 
n133 | 400 
n75 | 400 
n200 | 400 
n67 | 400 
net_000_g045 | 400 
n227 | 400 
net_000_g204 | 400 
2888 | 400 
n61 | 400 
n138 | 400 
net_000_g092 | 400 
n90 | 400 
n127 | 400 
n270 | 400 
n184 | 400 
n152 | 400 
n176 | 400 
net_000_g219 | 400 
net_000_g054 | 400 
2785 | 400 
n104 | 400 
n113 | 400 
n167 | 400 
n247 | 400 
n125 | 400 
net_000_g026 | 400 
n174 | 400 
n62 | 400 
n228 | 400 
net_000_g003 | 400 
2755 | 400 
n91 | 400 
ZN_neg_g192 | 400 
n279 | 400 
n258 | 400 
net_000_g225 | 400 
n294 | 400 
net_000_g006 | 400 
2811 | 400 
n106 | 400 
net_000_g155 | 400 
n144 | 400 
n251 | 400 
net_000_g025 | 400 
n105 | 400 
n93 | 400 
n147 | 400 
n282 | 400 
ZN_neg_g112 | 400 
n254 | 400 
n68 | 400 
2786 | 400 
n76 | 400 
net_000_g076 | 400 
n117 | 400 
n66 | 400 
net_000_g154 | 400 
n180 | 400 
net_000_g120 | 400 
n221 | 400 
n237 | 400 
net_000_g044 | 400 
n103 | 400 
n211 | 400 
n210 | 400 
2783 | 400 
net_000_g223 | 400 
n121 | 400 
2886 | 400 
net_000_g077 | 400 
n196 | 400 
n89 | 400 
n255 | 400 
n135 | 400 
n189 | 400 
net_000_g060 | 400 
n118 | 400 
net_000_g141 | 400 
n74 | 400 
net_000_g032 | 400 
