Nome do arquivo avaliado: c432 
Quantidade de vetores testados: 400 - 5.820766091346741e-09 
Node | #Vectors 
223 | 400 
n108 | 400 
329 | 400 
421 | 400 
ZN_neg_g093 | 400 
432 | 400 
431 | 400 
n60 | 400 
ZN_neg_g017 | 400 
430 | 400 
370 | 400 
net_0_g132 | 354 
n182 | 345 
n186 | 334 
n184 | 334 
net_0_g129 | 334 
n191 | 305 
net_1_g132 | 299 
net_0_g136 | 296 
net_1_g129 | 295 
n166 | 261 
n151 | 259 
net_2_g129 | 252 
n190 | 250 
n183 | 250 
n167 | 250 
net_1_g136 | 246 
n179 | 242 
n181 | 242 
net_2_g132 | 234 
n187 | 234 
n127 | 230 
n165 | 204 
n161 | 203 
n164 | 202 
n134 | 201 
n154 | 200 
n141 | 199 
net_0_g134 | 196 
n148 | 192 
n155 | 188 
net_2_g120 | 184 
n119 | 183 
n107 | 181 
n180 | 178 
n74 | 177 
n152 | 173 
n178 | 173 
n175 | 166 
n59 | 161 
n159 | 157 
n160 | 156 
net_0_g056 | 155 
n162 | 147 
n174 | 140 
net_2_g134 | 140 
net_1_g134 | 140 
n82 | 137 
ZN_neg_g039 | 137 
n94 | 136 
n100 | 133 
net_1_g056 | 126 
n88 | 123 
n106 | 123 
n78 | 122 
n50 | 122 
n158 | 122 
ZN_neg_g035 | 122 
n65 | 115 
net_2_g056 | 114 
n177 | 112 
net_2_g063 | 106 
net_0_g071 | 99 
net_0_g057 | 99 
net_1_g057 | 99 
net_2_g057 | 99 
net_0_g085 | 95 
n49 | 95 
net_0_g078 | 94 
n157 | 94 
net_0_g092 | 90 
n45 | 90 
net_0_g108 | 88 
n126 | 86 
n133 | 86 
n173 | 85 
net_1_g128 | 84 
n55 | 84 
net_1_g071 | 83 
n140 | 83 
n96 | 83 
n122 | 82 
n89 | 82 
ZN_neg_g066 | 82 
n163 | 81 
net_2_g042 | 80 
n53 | 80 
net_2_g055 | 79 
n90 | 79 
net_1_g121 | 78 
n102 | 78 
net_2_g121 | 78 
net_0_g121 | 78 
net_2_g050 | 77 
n48 | 77 
net_2_g045 | 76 
n132 | 75 
n144 | 74 
n147 | 73 
n137 | 72 
n95 | 71 
net_1_g123 | 69 
n130 | 69 
n70 | 67 
n139 | 65 
net_1_g125 | 64 
n72 | 64 
n73 | 64 
n69 | 62 
net_0_g031 | 62 
n68 | 62 
n81 | 61 
net_1_g109 | 61 
n84 | 60 
n46 | 60 
n79 | 60 
n43 | 60 
n80 | 60 
net_000_g037 | 60 
n101 | 59 
n83 | 59 
n67 | 59 
n66 | 59 
net_0_g131 | 57 
net_0_g110 | 57 
net_1_g131 | 56 
n125 | 56 
net_0_g130 | 55 
net_0_g070 | 55 
net_0_g077 | 55 
n99 | 54 
n97 | 54 
net_0_g048 | 54 
net_1_g135 | 53 
net_1_g130 | 53 
n146 | 52 
n71 | 51 
n47 | 51 
net_1_g031 | 50 
n189 | 50 
n172 | 50 
net_0_g128 | 50 
net_0_g053 | 49 
n105 | 49 
n156 | 49 
n103 | 49 
n54 | 49 
n76 | 48 
net_2_g130 | 48 
n75 | 48 
net_000_g033 | 48 
n51 | 48 
net_0_g099 | 47 
net_0_g105 | 47 
n136 | 47 
n58 | 46 
n64 | 45 
net_0_g095 | 44 
n118 | 44 
net_0_g135 | 44 
n44 | 42 
n143 | 42 
n168 | 42 
net_0_g125 | 40 
n62 | 40 
n77 | 39 
net_0_g123 | 39 
net_0_g012 | 39 
n171 | 37 
n170 | 37 
n169 | 37 
net_0_g022 | 36 
net_2_g084 | 36 
net_2_g091 | 36 
net_0_g029 | 36 
net_000_g028 | 36 
net_0_g027 | 35 
net_0_g103 | 35 
net_2_g081 | 34 
n52 | 34 
n131 | 33 
net_0_g036 | 33 
net_003_g037 | 33 
net_1_g088 | 32 
n150 | 32 
net_0_g038 | 32 
n57 | 32 
net_000_g024 | 32 
n129 | 31 
n121 | 30 
n120 | 30 
n111 | 29 
net_0_g025 | 29 
n142 | 29 
net_000_g059 | 29 
net_1_g102 | 29 
n138 | 28 
n153 | 28 
net_2_g016 | 27 
net_0_g023 | 27 
net_1_g016 | 27 
net_0_g016 | 27 
net_1_g077 | 27 
net_1_g117 | 27 
net_0_g005 | 27 
net_000_g075 | 27 
net_000_g086 | 26 
net_0_g094 | 26 
net_2_g031 | 26 
n123 | 26 
n124 | 26 
net_0_g062 | 25 
net_0_g010 | 25 
n116 | 24 
net_1_g070 | 24 
net_2_g111 | 24 
ZN_neg_g061 | 24 
n117 | 24 
net_2_g098 | 22 
net_000_g068 | 22 
net_000_g082 | 22 
n135 | 21 
net_000_g065 | 21 
net_2_g071 | 21 
n128 | 20 
net_0_g126 | 20 
net_003_g033 | 20 
net_0_g032 | 20 
net_0_g101 | 19 
net_2_g104 | 19 
net_2_g096 | 19 
net_0_g109 | 19 
net_0_g074 | 18 
n56 | 18 
net_003_g059 | 18 
n145 | 18 
net_0_g060 | 18 
net_0_g067 | 18 
net_0_g064 | 18 
net_0_g087 | 18 
net_0_g034 | 17 
net_000_g079 | 17 
net_1_g022 | 16 
net_0_g001 | 15 
net_0_g073 | 14 
net_000_g072 | 14 
net_1_g054 | 13 
net_0_g004 | 13 
net_0_g008 | 13 
net_000_g089 | 13 
net_1_g049 | 12 
net_0_g015 | 12 
net_0_g102 | 12 
ZN_neg_g020 | 11 
n63 | 11 
net_003_g086 | 11 
net_002_g024 | 5 
net_002_g072 | 5 
net_002_g028 | 5 
net_003_g082 | 5 
net_003_g079 | 4 
net_2_g126 | 4 
net_002_g075 | 4 
net_003_g089 | 4 
net_002_g068 | 4 
net_002_g065 | 3 
net_0_g117 | 3 
net_1_g119 | 1 
net_0_g119 | 1 
net_2_g119 | 1 
net_2_g106 | 1 
net_0_g106 | 1 
net_0_g133 | 1 
net_0_g096 | 1 
net_0_g098 | 1 
net_1_g106 | 1 
net_0_g104 | 1 
