Nome do arquivo avaliado: c7552 
Quantidade de vetores testados: 10 - 4.861730685829017e-62 
Node | #Vectors 
net_000_g0885 | 10 
n517 | 10 
n326 | 10 
n406 | 10 
ZN_neg_g0749 | 10 
ZN_neg_g0220 | 10 
n1106 | 10 
ZN_neg_g0766 | 10 
n454 | 10 
net_000_g0883 | 10 
n1229 | 10 
n375 | 10 
n503 | 10 
n576 | 10 
n598 | 10 
10104 | 10 
net_000_g0237 | 10 
net_000_g0759 | 10 
n1213 | 10 
n451 | 10 
n396 | 10 
n325 | 10 
n374 | 10 
net_000_g0015 | 10 
ZN_neg_g0887 | 10 
n1253 | 10 
n378 | 10 
net_000_g0033 | 10 
n506 | 10 
n833 | 10 
n536 | 10 
n1077 | 10 
n877 | 10 
n344 | 10 
net_000_g0886 | 10 
n513 | 10 
n1075 | 10 
n1249 | 10 
n836 | 10 
n589 | 10 
net_000_g0543 | 10 
net_000_g0542 | 10 
n529 | 10 
n368 | 10 
n1080 | 10 
net_000_g0882 | 10 
n685 | 10 
n1083 | 10 
10101 | 10 
n1087 | 10 
n383 | 10 
n878 | 10 
ZN_neg_g0001 | 10 
n359 | 10 
1781 | 10 
n1114 | 10 
ZN_neg_g0369 | 10 
ZN_neg_g0281 | 10 
net_000_g0752 | 10 
n509 | 10 
n1123 | 10 
n534 | 10 
n337 | 10 
net_000_g0502 | 10 
ZN_neg_g0195 | 10 
n1212 | 10 
10840 | 10 
net_000_g0795 | 10 
n1224 | 10 
net_000_g0880 | 10 
ZN_neg_g0041 | 10 
n391 | 10 
n410 | 10 
ZN_neg_g0641 | 10 
n507 | 10 
net_000_g0014 | 10 
n972 | 10 
n516 | 10 
net_000_g0874 | 10 
net_000_g0640 | 10 
n413 | 10 
n980 | 10 
n1016 | 10 
n397 | 10 
n1039 | 10 
n343 | 10 
n1086 | 10 
net_000_g0239 | 10 
n834 | 10 
n974 | 10 
n339 | 10 
n362 | 10 
ZN_neg_g0009 | 10 
net_000_g0741 | 10 
n593 | 10 
n351 | 10 
n876 | 10 
n969 | 10 
ZN_neg_g0499 | 10 
n376 | 10 
n365 | 10 
n348 | 10 
n841 | 10 
ZN_neg_g0906 | 10 
n1094 | 10 
n370 | 10 
net_000_g0910 | 10 
net_000_g0544 | 10 
n366 | 10 
n327 | 10 
n555 | 10 
n977 | 10 
n540 | 10 
n355 | 10 
n1050 | 10 
n328 | 10 
net_000_g0884 | 10 
n1038 | 10 
net_000_g0875 | 10 
net_000_g1048 | 10 
n512 | 10 
net_000_g0647 | 10 
n528 | 10 
net_000_g0870 | 10 
n400 | 10 
n403 | 10 
n533 | 10 
n976 | 10 
n361 | 10 
ZN_neg_g0019 | 10 
net_000_g0682 | 10 
n1248 | 10 
1110 | 10 
1113 | 10 
net_000_g0498 | 10 
n554 | 10 
n978 | 10 
net_000_g0871 | 10 
n367 | 10 
n1105 | 10 
n1107 | 10 
n967 | 10 
1114 | 10 
n373 | 10 
n1076 | 10 
n1079 | 10 
884 | 10 
net_000_g0197 | 10 
n567 | 10 
n832 | 10 
n380 | 10 
n360 | 10 
n1110 | 10 
ZN_neg_g0506 | 10 
ZN_neg_g0748 | 10 
n558 | 10 
n577 | 10 
n970 | 10 
n1104 | 10 
n356 | 10 
10839 | 10 
net_000_g0020 | 10 
n971 | 10 
n570 | 10 
n975 | 10 
n336 | 10 
net_000_g0063 | 10 
n350 | 10 
net_000_g0881 | 10 
n357 | 10 
n334 | 10 
n1096 | 10 
n530 | 10 
n840 | 10 
n510 | 10 
n1023 | 10 
n477 | 10 
n379 | 10 
n369 | 10 
n968 | 10 
n515 | 10 
net_000_g0025 | 10 
n1215 | 10 
net_000_g0046 | 10 
ZN_neg_g0644 | 10 
n548 | 10 
n981 | 10 
n345 | 10 
n434 | 10 
ZN_neg_g0290 | 10 
n458 | 10 
n564 | 10 
883 | 10 
n364 | 10 
n439 | 10 
n549 | 10 
n1090 | 10 
n1217 | 10 
n1128 | 10 
n431 | 10 
n531 | 10 
net_000_g0018 | 10 
net_000_g0040 | 10 
n321 | 10 
881 | 10 
n358 | 10 
n354 | 10 
n1251 | 10 
n347 | 10 
n338 | 10 
n551 | 10 
n588 | 10 
n508 | 10 
n504 | 10 
net_000_g0639 | 10 
n973 | 10 
ZN_neg_g0742 | 10 
n333 | 10 
n1225 | 10 
n1084 | 10 
n1227 | 10 
net_000_g0057 | 10 
n417 | 10 
n371 | 10 
11334 | 10 
n341 | 10 
n1222 | 10 
net_000_g0635 | 10 
net_000_g0907 | 10 
10716 | 10 
n342 | 10 
882 | 10 
885 | 10 
n353 | 10 
n787 | 10 
1112 | 10 
10025 | 10 
n1091 | 10 
n1216 | 10 
n352 | 10 
net_000_g0029 | 10 
n331 | 10 
n423 | 10 
n335 | 10 
n329 | 10 
n1252 | 10 
n606 | 10 
n521 | 10 
n428 | 10 
net_000_g0050 | 10 
n519 | 10 
n1245 | 10 
net_000_g0872 | 10 
n1230 | 10 
n461 | 10 
n505 | 10 
n535 | 10 
n377 | 10 
n349 | 10 
ZN_neg_g0637 | 10 
n522 | 10 
n831 | 10 
n1223 | 10 
n830 | 10 
n363 | 10 
582 | 10 
net_000_g0192 | 10 
n387 | 10 
n553 | 10 
n1085 | 10 
10718 | 10 
ZN_neg_g0017 | 10 
n552 | 10 
n1111 | 10 
net_000_g0053 | 10 
1489 | 10 
n340 | 10 
n597 | 10 
n511 | 10 
n1078 | 10 
n523 | 10 
ZN_neg_g0704 | 10 
n518 | 10 
n420 | 10 
1111 | 10 
n1250 | 10 
n332 | 10 
n372 | 10 
n1129 | 10 
n1214 | 10 
n532 | 10 
n686 | 10 
ZN_neg_g0042 | 10 
n719 | 10 
10729 | 10 
n520 | 10 
net_000_g0037 | 10 
n1053 | 10 
n768 | 10 
net_000_g0791 | 10 
net_000_g0873 | 10 
n1221 | 10 
n979 | 10 
n514 | 10 
n346 | 10 
n1108 | 10 
ZN_neg_g0744 | 10 
n1226 | 10 
n1228 | 10 
net_0_g0644 | 9 
