Nome do arquivo avaliado: c1908 
Quantidade de vetores testados: 400 - 4.6566128730773926e-08 
Node | #Vectors 
2888 | 400 
n132 | 400 
n60 | 400 
net_000_g127 | 399 
ZN_neg_g126 | 396 
2762 | 396 
n171 | 396 
2755 | 396 
n184 | 396 
n221 | 395 
2753 | 395 
n66 | 395 
n58 | 395 
n157 | 395 
2786 | 395 
n144 | 395 
2767 | 394 
n190 | 394 
n98 | 393 
n81 | 393 
n193 | 393 
2768 | 393 
2783 | 393 
2779 | 393 
n211 | 393 
n198 | 393 
n286 | 378 
2811 | 365 
net_000_g225 | 356 
net_000_g233 | 343 
n228 | 326 
net_000_g231 | 292 
n100 | 287 
n271 | 286 
n151 | 286 
n269 | 286 
n150 | 286 
n61 | 286 
n270 | 286 
n62 | 286 
net_000_g206 | 285 
net_000_g219 | 285 
net_000_g209 | 284 
n260 | 275 
n143 | 258 
n128 | 246 
n287 | 223 
n149 | 222 
net_000_g093 | 219 
net_000_g114 | 218 
n153 | 217 
ZN_neg_g095 | 217 
n152 | 214 
net_000_g004 | 213 
net_000_g092 | 212 
n148 | 210 
ZN_neg_g090 | 210 
net_000_g141 | 210 
ZN_neg_g089 | 209 
n147 | 209 
net_000_g003 | 208 
n146 | 206 
net_000_g136 | 200 
net_000_g100 | 196 
net_000_g154 | 196 
net_000_g133 | 195 
net_002_g127 | 190 
n227 | 189 
net_000_g164 | 188 
n145 | 166 
ZN_neg_g201 | 161 
n259 | 161 
ZN_neg_g227 | 155 
n285 | 155 
net_000_g213 | 141 
net_000_g049 | 137 
n129 | 136 
n236 | 135 
n234 | 134 
n230 | 133 
n232 | 133 
n237 | 131 
n220 | 131 
n229 | 130 
n231 | 129 
n235 | 129 
net_000_g236 | 128 
n182 | 126 
n183 | 125 
ZN_neg_g125 | 125 
n170 | 124 
ZN_neg_g112 | 124 
n210 | 124 
n156 | 124 
n189 | 124 
n192 | 124 
n167 | 123 
n238 | 121 
n233 | 120 
2899 | 114 
2890 | 114 
2887 | 114 
2889 | 114 
2886 | 114 
net_002_g225 | 108 
net_000_g223 | 108 
n280 | 108 
n281 | 108 
n279 | 108 
net_002_g223 | 108 
2891 | 108 
n282 | 108 
ZN_neg_g221 | 108 
n181 | 103 
n250 | 96 
ZN_neg_g192 | 96 
n130 | 95 
n253 | 92 
n246 | 91 
n256 | 91 
n244 | 90 
n188 | 90 
n243 | 90 
ZN_neg_g200 | 88 
n258 | 88 
n247 | 86 
n289 | 85 
n288 | 85 
n290 | 85 
ZN_neg_g230 | 85 
net_002_g233 | 85 
n284 | 85 
2892 | 85 
n94 | 80 
n127 | 79 
net_002_g093 | 76 
n239 | 74 
ZN_neg_g181 | 74 
ZN_neg_g020 | 73 
n78 | 73 
net_002_g004 | 72 
net_0_g211 | 69 
net_002_g092 | 68 
n142 | 67 
net_002_g003 | 67 
n131 | 61 
net_0_g098 | 60 
n59 | 58 
n140 | 57 
n154 | 57 
n141 | 56 
n113 | 55 
n96 | 54 
n97 | 54 
net_0_g109 | 51 
n136 | 48 
n138 | 48 
n139 | 48 
n135 | 48 
