Nome do arquivo avaliado: c2670 
Quantidade de vetores testados: 400 - 2.897817305224548e-68 
Node | #Vectors 
493 | 400 
2012 | 400 
1269 | 400 
2022 | 400 
n517 | 400 
489 | 400 
n514 | 400 
n676 | 400 
n505 | 400 
1277 | 400 
n452 | 400 
n501 | 400 
2018 | 400 
1818 | 400 
ZN_neg_g079 | 400 
ZN_neg_g035 | 400 
2970 | 400 
n457 | 400 
2020 | 400 
487 | 400 
2971 | 400 
1726 | 400 
n502 | 400 
1448 | 400 
492 | 400 
1026 | 400 
1819 | 400 
ZN_neg_g010 | 400 
ZN_neg_g084 | 400 
1821 | 400 
1971 | 400 
2010 | 400 
1816 | 400 
494 | 400 
2496 | 400 
n515 | 400 
1970 | 400 
n516 | 400 
n512 | 400 
n447 | 400 
1817 | 400 
490 | 400 
1028 | 400 
ZN_neg_g057 | 400 
n503 | 400 
ZN_neg_g030 | 400 
488 | 400 
1820 | 400 
799 | 400 
ZN_neg_g016 | 400 
2891 | 400 
792 | 400 
n527 | 400 
2016 | 400 
ZN_neg_g047 | 400 
2014 | 400 
n628 | 400 
491 | 400 
n518 | 400 
1969 | 400 
n520 | 400 
1029 | 400 
n675 | 395 
ZN_neg_g350 | 391 
n723 | 391 
ZN_neg_g300 | 389 
n673 | 389 
3882 | 385 
3881 | 385 
ZN_neg_g352 | 385 
n415 | 381 
n666 | 377 
n672 | 376 
ZN_neg_g285 | 371 
n658 | 371 
n418 | 371 
n674 | 363 
ZN_neg_g301 | 363 
ZN_neg_g291 | 356 
n664 | 356 
n417 | 355 
n670 | 348 
net_0_g297 | 320 
n423 | 314 
net_000_g145 | 311 
net_000_g142 | 308 
n446 | 307 
net_000_g140 | 307 
n499 | 307 
n419 | 305 
n407 | 305 
n424 | 304 
net_000_g128 | 304 
net_000_g147 | 304 
n554 | 304 
n553 | 303 
net_000_g130 | 303 
net_000_g143 | 303 
n463 | 302 
ZN_neg_g090 | 302 
n429 | 297 
net_000_g144 | 297 
net_000_g141 | 296 
n401 | 295 
net_000_g132 | 295 
net_000_g129 | 295 
net_000_g155 | 294 
n657 | 294 
n456 | 288 
n441 | 288 
n451 | 286 
n397 | 286 
n659 | 285 
net_000_g287 | 282 
n660 | 282 
ZN_neg_g049 | 278 
n422 | 278 
n671 | 270 
ZN_neg_g288 | 270 
n662 | 270 
n661 | 270 
net_000_g290 | 270 
n665 | 270 
net_0_g065 | 270 
n663 | 270 
net_000_g298 | 270 
n507 | 269 
net_0_g061 | 268 
n508 | 266 
n449 | 263 
n414 | 263 
n510 | 261 
n427 | 261 
n511 | 261 
n405 | 260 
n416 | 258 
n409 | 258 
ZN_neg_g036 | 258 
n454 | 257 
n404 | 257 
ZN_neg_g039 | 254 
n412 | 254 
n525 | 254 
n439 | 253 
ZN_neg_g037 | 248 
n410 | 248 
n703 | 248 
n702 | 248 
n701 | 248 
n450 | 247 
ZN_neg_g038 | 246 
n411 | 246 
n526 | 245 
n428 | 244 
n700 | 244 
n698 | 244 
n699 | 244 
n523 | 242 
n402 | 237 
n396 | 235 
n440 | 233 
n522 | 232 
n455 | 231 
n400 | 228 
n398 | 225 
n462 | 220 
n524 | 218 
n483 | 215 
n482 | 215 
n652 | 213 
n504 | 212 
n506 | 211 
n521 | 210 
3079 | 207 
3038 | 207 
n557 | 207 
ZN_neg_g225 | 207 
n392 | 206 
2925 | 201 
n477 | 201 
net_1_g061 | 201 
ZN_neg_g104 | 201 
n460 | 200 
n406 | 199 
n391 | 198 
n394 | 195 
n519 | 190 
n461 | 188 
n509 | 187 
n421 | 186 
ZN_neg_g048 | 186 
net_000_g318 | 184 
n393 | 184 
3671 | 183 
3809 | 183 
n629 | 183 
net_0_g008 | 178 
n687 | 170 
net_000_g322 | 169 
net_0_g013 | 164 
n694 | 162 
n476 | 162 
n690 | 161 
ZN_neg_g317 | 161 
n691 | 159 
n695 | 159 
n399 | 156 
ZN_neg_g106 | 155 
net_0_g009 | 155 
n479 | 155 
net_0_g012 | 153 
net_1_g297 | 145 
n478 | 139 
3851 | 138 
n433 | 136 
n714 | 132 
n713 | 132 
n715 | 132 
n474 | 128 
n475 | 127 
n431 | 126 
n656 | 126 
n445 | 123 
n388 | 121 
ZN_neg_g015 | 121 
net_0_g041 | 120 
n467 | 119 
n711 | 116 
ZN_neg_g338 | 116 
net_0_g069 | 112 
net_002_g141 | 111 
net_0_g076 | 111 
n432 | 110 
ZN_neg_g014 | 107 
net_0_g032 | 107 
net_0_g054 | 107 
n387 | 107 
net_000_g114 | 105 
net_0_g031 | 104 
net_0_g180 | 104 
net_002_g140 | 104 
net_002_g144 | 104 
net_000_g110 | 103 
n722 | 103 
net_0_g181 | 103 
net_0_g011 | 103 
net_0_g081 | 103 
net_002_g145 | 102 
net_000_g207 | 101 
n576 | 101 
net_000_g222 | 100 
net_0_g066 | 100 
net_000_g219 | 98 
net_002_g128 | 96 
n459 | 96 
net_0_g052 | 96 
net_002_g129 | 95 
net_002_g130 | 94 
net_0_g055 | 94 
net_0_g043 | 93 
net_002_g147 | 93 
net_002_g143 | 93 
net_000_g158 | 93 
net_0_g023 | 90 
net_000_g217 | 90 
net_0_g027 | 90 
net_002_g142 | 89 
net_002_g132 | 87 
net_0_g077 | 87 
net_002_g155 | 87 
net_0_g063 | 87 
net_0_g067 | 87 
net_0_g087 | 85 
net_0_g025 | 85 
net_0_g082 | 85 
n707 | 84 
ZN_neg_g062 | 84 
n708 | 84 
n709 | 84 
n435 | 84 
n710 | 84 
net_0_g321 | 75 
n669 | 75 
net_1_g041 | 73 
net_2_g297 | 73 
net_0_g088 | 68 
n712 | 67 
net_1_g008 | 67 
ZN_neg_g339 | 67 
net_1_g069 | 66 
net_1_g054 | 63 
net_1_g065 | 60 
net_1_g031 | 58 
net_0_g101 | 58 
net_1_g076 | 58 
net_1_g013 | 57 
net_1_g009 | 57 
net_1_g066 | 57 
net_1_g012 | 54 
net_0_g095 | 54 
net_000_g327 | 54 
n668 | 54 
net_1_g081 | 54 
n705 | 53 
n704 | 53 
n532 | 52 
n587 | 50 
net_0_g102 | 50 
ZN_neg_g107 | 49 
net_000_g330 | 49 
n480 | 49 
net_0_g029 | 47 
net_0_g058 | 47 
net_1_g027 | 46 
net_0_g059 | 45 
n593 | 44 
