Nome do arquivo avaliado: c5315 
Quantidade de vetores testados: 10 - 2.61012178719941e-53 
Node | #Vectors 
ZN_neg_g037 | 10 
7519 | 10 
ZN_neg_g665 | 10 
n430 | 10 
ZN_neg_g518 | 10 
ZN_neg_g327 | 10 
n520 | 10 
n881 | 10 
n863 | 10 
net_000_g231 | 10 
7603 | 10 
2054 | 10 
ZN_neg_g658 | 10 
n1033 | 10 
ZN_neg_g077 | 10 
n531 | 10 
ZN_neg_g729 | 10 
n338 | 10 
n437 | 10 
n425 | 10 
n395 | 10 
n1069 | 10 
n822 | 10 
n967 | 10 
n1066 | 10 
n770 | 10 
n403 | 10 
n404 | 10 
n776 | 10 
1137 | 10 
n424 | 10 
n449 | 10 
n1038 | 10 
n1035 | 10 
n754 | 10 
ZN_neg_g513 | 10 
n771 | 10 
n345 | 10 
n1078 | 10 
4738 | 10 
ZN_neg_g297 | 10 
n888 | 10 
n329 | 10 
n347 | 10 
n1040 | 10 
ZN_neg_g732 | 10 
n1047 | 10 
ZN_neg_g761 | 10 
n525 | 10 
net_000_g223 | 10 
n526 | 10 
n367 | 10 
n768 | 10 
n532 | 10 
n397 | 10 
n342 | 10 
n332 | 10 
n869 | 10 
n1074 | 10 
n405 | 10 
1138 | 10 
n402 | 10 
n426 | 10 
n587 | 10 
n381 | 10 
4737 | 10 
n1093 | 10 
n410 | 10 
7521 | 10 
ZN_neg_g503 | 10 
n1032 | 10 
net_000_g198 | 10 
net_000_g766 | 10 
net_000_g208 | 10 
n649 | 10 
n529 | 10 
7601 | 10 
4279 | 10 
n845 | 10 
n316 | 10 
n1075 | 10 
n444 | 10 
n774 | 10 
n416 | 10 
n394 | 10 
7755 | 10 
n630 | 10 
7607 | 10 
n510 | 10 
ZN_neg_g092 | 10 
n418 | 10 
n1053 | 10 
n840 | 10 
n415 | 10 
n969 | 10 
n407 | 10 
n413 | 10 
n412 | 10 
ZN_neg_g776 | 10 
ZN_neg_g577 | 10 
n784 | 10 
ZN_neg_g358 | 10 
ZN_neg_g470 | 10 
ZN_neg_g537 | 10 
n439 | 10 
net_000_g649 | 10 
7742 | 10 
n760 | 10 
n346 | 10 
n366 | 10 
7469 | 10 
n376 | 10 
n377 | 10 
ZN_neg_g750 | 10 
n1059 | 10 
ZN_neg_g034 | 10 
n522 | 10 
n363 | 10 
n859 | 10 
ZN_neg_g489 | 10 
n384 | 10 
n985 | 10 
n804 | 10 
ZN_neg_g653 | 10 
n513 | 10 
ZN_neg_g460 | 10 
n871 | 10 
ZN_neg_g583 | 10 
n574 | 10 
n336 | 10 
n448 | 10 
ZN_neg_g767 | 10 
ZN_neg_g087 | 10 
n782 | 10 
n613 | 10 
n1060 | 10 
n808 | 10 
n875 | 10 
n511 | 10 
n379 | 10 
n1051 | 10 
n648 | 10 
n957 | 10 
n497 | 10 
n818 | 10 
n591 | 10 
n1056 | 10 
ZN_neg_g364 | 10 
ZN_neg_g660 | 10 
n527 | 10 
n647 | 10 
ZN_neg_g596 | 10 
n983 | 10 
n516 | 10 
ZN_neg_g738 | 10 
n1070 | 10 
7759 | 10 
n387 | 10 
n382 | 10 
ZN_neg_g734 | 10 
n1082 | 10 
n807 | 10 
2584 | 10 
n335 | 10 
n514 | 10 
n646 | 10 
n769 | 10 
ZN_neg_g540 | 10 
ZN_neg_g031 | 10 
2623 | 10 
7741 | 10 
n341 | 10 
n1050 | 10 
ZN_neg_g003 | 10 
ZN_neg_g343 | 10 
n597 | 10 
n328 | 10 
net_000_g663 | 10 
ZN_neg_g655 | 10 
n348 | 10 
ZN_neg_g727 | 10 
n899 | 10 
n392 | 10 
n867 | 10 
n436 | 10 
1140 | 10 
n892 | 10 
1152 | 10 
n1064 | 10 
n1044 | 10 
n433 | 10 
n953 | 10 
ZN_neg_g492 | 10 
n398 | 10 
n1041 | 10 
n447 | 10 
n450 | 10 
n1080 | 10 
1155 | 10 
n600 | 10 
n432 | 10 
