Vector | #Nodes count 
101110111001001000011010101010000010 | 126 
000000101011001100001001000100010111 | 121 
110000010101110110110110111011111111 | 116 
000100010001011100011101110110001111 | 116 
110100100000101111111001110100000111 | 113 
110010100011010101111101100001101010 | 113 
110110101010100111111101111110101111 | 113 
100100110011000000110100100000101111 | 112 
110010011001010111010010111010010001 | 111 
111010111011101100110010101000101010 | 111 
111100110010100101110111010011111111 | 110 
101010100001100010001000101100100111 | 104 
001111110111001010111010111010010000 | 104 
101010100000001111001000011010100010 | 104 
100000011001001011101001111000010101 | 102 
101110001011000000110111000011111001 | 102 
000000011001100110010100101011111010 | 101 
110101000111111110111110011001111111 | 99 
001110111011000100100000011010111001 | 99 
001001111000000101010100101001110100 | 98 
100000000011101011111000000110101010 | 98 
110111010101001000100110100101001011 | 97 
011010000010001010010010101011101001 | 97 
101111000011110101001110111111110100 | 97 
001101011010100101101111111100110100 | 94 
100010010011001110010011001111110011 | 94 
111111000111100111010001010101011011 | 93 
101101110011010110011010111101010111 | 92 
101010001010001101111100100101100110 | 92 
100100110011010101000111100001111111 | 91 
001111000000011010111111100100111100 | 91 
100010010001111100011110111001111110 | 91 
011110010001011100100010011100100000 | 91 
100100110100000000101111110100000011 | 90 
100101000111100101011111101110100000 | 90 
011100100010100000111110100101010110 | 90 
100100001010101110011001010111101000 | 90 
010011100001110101010100011011111101 | 90 
101111100000111110110111001100111010 | 90 
110000000010111110111111000011111001 | 89 
001000000011100100000111110000110001 | 89 
110000000010000011110101001111100010 | 89 
011000010110000101110000011110000011 | 89 
010010000110001111010101000000110000 | 89 
000010001111110111011010000001100011 | 89 
001010010000000100010111010101111001 | 88 
011101001011010110101011111010001011 | 88 
011101111111010010110111100010010000 | 88 
110010110011101010001110101010001001 | 88 
111111011010100110110001010000101110 | 87 
111101011000000111101000101101001110 | 87 
101111100011101111111011110111000110 | 87 
101110000110100111011010100110010000 | 87 
000100110101001011100000010111000110 | 86 
001111110000101111110101110000100000 | 86 
000000011011010110001010011111100110 | 86 
111010100010001101101011110101100010 | 85 
011000110011100011111011010110011011 | 85 
000100100011100010011000000010101110 | 85 
001111001110101010100111111110100110 | 85 
110111000001001010010100010110111110 | 85 
000111101001111000100011000010011100 | 84 
000111110101110010111001100101011100 | 84 
101100001011111010100011010100011101 | 84 
111010111000011110100011001111000001 | 83 
110011101000111011110101110000110001 | 83 
011000011101000111011011010001100111 | 83 
101100100001101001110101000110010001 | 82 
010111000110101011110011111011110101 | 82 
011011100001110001011010100111010010 | 82 
110000001110111001011111110100101000 | 81 
110011101000101110011111000101110010 | 81 
010110001001011000110011100111010000 | 81 
010010011111011100011101010010001001 | 81 
111111101111010001011011100111001011 | 81 
101111001110000111011000110011111111 | 80 
001010110011010011110011001101010111 | 80 
110000010101110111110010101011011010 | 80 
011111010101011011100110001000110111 | 80 
001011110100100010000000110111010010 | 80 
100011111000011000100110110011111010 | 80 
111100010010000101100110010011111110 | 79 
110100010010001000011111110010000010 | 79 
011000100001011010100110011001001010 | 79 
001110010110011010100110010110010110 | 79 
001000101110101101100111011110000101 | 79 
001111011011011000000000010011101110 | 79 
100101101111101110110100010011111000 | 78 
000010000011111111100010000101000010 | 78 
000111011111010001011001010101110010 | 78 
000001111111110111110111100100100111 | 78 
101111100011110000100000010110011011 | 78 
011110110011011101011100010011011011 | 78 
011001101011110010001010111101011011 | 78 
100110010011101010111100110111000000 | 78 
110110110110001101110110001101010101 | 78 
101101111111101100010100100110101101 | 78 
001111100010001011100010101110110111 | 78 
001010000001101100110110101111000000 | 77 
000111100011001110101110110110001110 | 77 
011101101010101110000001010100000101 | 77 
110101011001101010110111100101011010 | 77 
001001101001100100011001010100111100 | 77 
101011111111011010111100011010001001 | 77 
110010101000101000001010011001100000 | 77 
111011111111010100110101100111010010 | 77 
111100110011101111111110110011100111 | 76 
111111111001111010010100110110100010 | 76 
001101110111010101000110110000010100 | 76 
100101010001100001011001011011101110 | 76 
000101000001010000010000000101100100 | 76 
110000111011001010101111001001011001 | 76 
100010111001100000110110110110111100 | 76 
000000001111101111001110000101011110 | 75 
100010001000100011001010001100001110 | 75 
010011111001011100011000011000111000 | 75 
110011111101101101101011011000100101 | 75 
001111110011110010100001101000100000 | 75 
010110111011111110001111110100011110 | 75 
111100111101010010010110110101110111 | 75 
001011111111011110111100001011011111 | 74 
000100000000001101010110001110100100 | 74 
110111111011001100111000100001011100 | 74 
111101011001011010000010100011011000 | 74 
100001101011010101000111100100000100 | 74 
101111111111011110011000110010110010 | 74 
110101101000101001111011010011011111 | 74 
111100010100111011101110011011111111 | 74 
101011101000000100011110011001011010 | 73 
010111011111101010110110101001100001 | 73 
111000010111001001011110011011110111 | 73 
000101000010100000011010010100000111 | 73 
000001111011001100000010011011011110 | 73 
100000000111110100010000110001011001 | 73 
111101000111100110001001001001011101 | 73 
011000111001000001011001001110110000 | 73 
100111111101100101011111100111000001 | 73 
101100110110100000011110011111100101 | 72 
000100110000001111101000010101001110 | 72 
100001101011000100101000011110110100 | 72 
001011111011101100100001000111010111 | 72 
011010100001100001011000100011101110 | 72 
100101110000111010101010010010110001 | 72 
100000011101111110010111001010101001 | 71 
101110110001010110011010110101101111 | 71 
101000011100111110100111010010110010 | 71 
100000100000011110111000010000011001 | 71 
100000011000100011011011001011101000 | 71 
100010001000001101100110110100010111 | 70 
000011111110111011111011111010111000 | 70 
000101111101001011110011000010101100 | 70 
110000001110001000111101011111101010 | 70 
000111011111001000010000001101101010 | 70 
000111000000111010011000010100111101 | 70 
010111010111110111101110111011011111 | 70 
001100001000100001001011000100100111 | 70 
001100110100100001001101110110010110 | 70 
111111100110100100110000010000011001 | 70 
110011111001011001011110110000000110 | 69 
000000100111100011110000111100000110 | 69 
110010110011010110011010101101101100 | 69 
111110011111110111110000010101001101 | 69 
110100000110111111100100100100011100 | 68 
100011111100000001001110001110100101 | 68 
110010011000111111101000010000001110 | 68 
000011001000100110001100110101011111 | 68 
101101000111010111000111011000111000 | 68 
001110111010111010011111101001011000 | 68 
100110000001100111001010100111100100 | 68 
001101010101110001001000100100100100 | 67 
010101011101110101000111101100000111 | 67 
111100000000000100110100010010000100 | 67 
011010100111001101111010100100110110 | 66 
000110100111001101001111111101001100 | 66 
110101001110010010111101001111001100 | 66 
001010100110001101011011111110111010 | 66 
010001011111001100011011000110000001 | 66 
111110000110110111000111111101000010 | 66 
100011111011011000000000001101100100 | 66 
100100001111101000011111000110000100 | 66 
000110101000101001110011101001110000 | 66 
110111100010110010001111000101000000 | 65 
000100010010110010111101000011100001 | 65 
100001111000011110011000001010100100 | 65 
100101010110000001101101111010111000 | 65 
100111010101100001110100011001000111 | 65 
001011101010111101100111111001101000 | 65 
101011111100100111001101110001100001 | 64 
010101111011001010001011000101011111 | 64 
111000100010011000101001100100010011 | 64 
010101000000101010001110100101111000 | 64 
110000000100101101010101101101111010 | 64 
000100000100111100110001111101010101 | 64 
110001100010100000111010001101111111 | 64 
100110101010011001111001111111011101 | 64 
001101000110011100011001111011000110 | 63 
101001110100001110011111110101010010 | 63 
110001101011000101010010100011010010 | 63 
100111000010110110011111001111001000 | 63 
110110111110110110110101010100010110 | 63 
001010100111001000001100100101101100 | 63 
000100101111010110111110111010011110 | 63 
010101100010100010100000101111101010 | 63 
100100101111010110010000001010001011 | 63 
100111110000011101000111011101110001 | 62 
110110111110100101000010001001000111 | 62 
001110000110011101000001010010010100 | 62 
001111000110000000101111000100001010 | 62 
110101100110010011011001110011000001 | 62 
000111001011100111110101011001000000 | 62 
000100110011010000101101100001101010 | 62 
001100001000101111001110011001001100 | 62 
101001110110011110010011100100111100 | 62 
100110110101110101101110011101100000 | 62 
010110110011100111111110101001001000 | 62 
000111111111111101010100001010110111 | 61 
010101111010000100000010011111011100 | 61 
111111111100111100000011001101111110 | 61 
100101011011111100011011110011001100 | 61 
110010100111111100101101100111000001 | 61 
011110000010001010011011000001000000 | 61 
101110000110100111100101110000001010 | 61 
110011100101101011001111010111111010 | 61 
111100111110100110111110100001000000 | 61 
101100010010001100001101110001101001 | 61 
010100001110000000111001010111101111 | 61 
011101110110101000100101100011101001 | 61 
011000000110001010111111101010101011 | 60 
110001101100100111011110100110110001 | 60 
111111011110101001011110010111110101 | 60 
111001100011100011111000100010110000 | 60 
101110001110001110110001000110010011 | 60 
101110011101010001010110011010110011 | 60 
011110010111011110000001011011000101 | 60 
000110011111001001111110010011010110 | 60 
011101001110011001101100100011010100 | 60 
110110100101101111010100101110111101 | 60 
110001100000010110111101101001011011 | 60 
101001100010001110111001111001010011 | 60 
110101110000011011101100110111011100 | 59 
011000000100111011111111001101011000 | 59 
101101000101111101111111011000011000 | 59 
001010100111010011011001001011010011 | 59 
100101110101110011010001010000110110 | 59 
110110100111111001111011011001000111 | 58 
101100111000110010000011010010001000 | 58 
101100000111001000011001101011100000 | 58 
001110110001011111001100110011100011 | 58 
011010110011011101000100100001011000 | 58 
101101110101000100101010001000001010 | 57 
111111010000110011000111010000000001 | 57 
111101001011001001010100011000110110 | 57 
001101101000000011010100000001100011 | 57 
100110000100100101101111100101110000 | 56 
101010100101110000000110100010110101 | 56 
011010100101111111111101110100111000 | 56 
000110101101100000100110101010110000 | 56 
111010100100111011111100111100100111 | 56 
100100101101110110010011011111111110 | 55 
110110111100000001000101111001101011 | 55 
111111110001110000000000100110111110 | 55 
001010000100100100111110111110111011 | 55 
100010101100100110010011101100010101 | 55 
001001001110011010111011101111011001 | 54 
111011011101001110100000001000011100 | 54 
110011011011010011100000000000100111 | 54 
011001100010100011010110001000101101 | 54 
111111001101100001111101011001011001 | 54 
100110010101001001101101000010011011 | 53 
010000010010011000110000100100100100 | 53 
011010010111100000001101111001011011 | 53 
111100000001000011100101001110000011 | 53 
001110000100111100000100011011111000 | 53 
101101001001011011010000010010011110 | 53 
000111010100101111011000001000010010 | 52 
100001011001010000011101110010010011 | 52 
001111100001111011010010011011001010 | 52 
110101011010110011011101100001001101 | 52 
000001011101011001111011010111110101 | 51 
101111000000101111111001000111111101 | 51 
010101101010101110100000110001000000 | 51 
010011011001110101001101000110110000 | 51 
110011011011000000010001011011110001 | 51 
110110110101000111000101011001011000 | 51 
010000100001011100000010110000101111 | 51 
110110010001100100001100001101111111 | 50 
001000100100111011011101111111011001 | 50 
000101111001100001001010010000100100 | 50 
001001100111100000100101001101001101 | 49 
010101100011011000011110001101101100 | 49 
011000101100111110101100000110000000 | 49 
101011111010110110011011100101101101 | 49 
110011011001001110010110000100100111 | 49 
100111101101101000001101000100010111 | 49 
101010110100000100001100010110011110 | 49 
001011111010011011001100010111100010 | 48 
010101001010000000010000101010100100 | 48 
010011001000100101010011011101111111 | 48 
010011110101101000101100001000101010 | 48 
101111001010001010101100000010100011 | 48 
001011001001001111001001001101101111 | 48 
101011110011011111111111000101000110 | 47 
000111110111110010100100000110001110 | 47 
010011011101110110101111001000111111 | 47 
010101111011001110110101110001010010 | 47 
010011011110011100101010001101011110 | 47 
001000111100101001100110111011000100 | 46 
001110111011101110101101001011100001 | 46 
001100010100000001000110010000011001 | 46 
111011011000010011110111101101111101 | 46 
000011110100010000011010011100001011 | 46 
100011110101110111111011000001100001 | 46 
110001110100010001100100111101110011 | 46 
110111100000010010110001011011000100 | 45 
011000000100011110010001101010010101 | 45 
111001001010001110101110000101000101 | 45 
000001011000010010100101111011110110 | 45 
110101100101010101101011100101100010 | 45 
111101000100011111010111001000000000 | 45 
001000010110010100101101111011111010 | 44 
010111000100000110000111000000111100 | 44 
111110010100010000001010110111011001 | 44 
000001101101001100100000101000010010 | 44 
101000100101010010011000001010111000 | 44 
110101100100000001111110011110001001 | 44 
100011110111101011100110001011110000 | 44 
110001101111110011000100010101100010 | 44 
110101000010000010100000100111110110 | 44 
011001011000000100010001010100100101 | 44 
010111000101001001011000000111111111 | 44 
111000001100110101001011100100000110 | 44 
011010100100011011100111111100100011 | 43 
101001011100100001010110010101011100 | 43 
110011011110010101001110100100001011 | 43 
101000111100110001111100011111111111 | 43 
110001100000110000010100000011001011 | 42 
001100001011101011000100000011000011 | 42 
110010011100010100010110110010100011 | 42 
101010001101011111000011010010111011 | 42 
011001110010110100000101100111101110 | 42 
010011110000110001100000111010010100 | 41 
110010111000101001010100010011010111 | 41 
011111010100110100101111001001011001 | 41 
110111001101010000000100100100010100 | 41 
001011011100110010111111111000110000 | 41 
100110001101011100100111101101000110 | 41 
011011101101000001111011010001110011 | 41 
110010100101011100001011000011100101 | 40 
010011000100100111110101110010101010 | 40 
111001000000101000011111111111100001 | 40 
111010100101001100100010110110100001 | 40 
001001000001010010110101101100100001 | 40 
100001010010101010000001101101011001 | 40 
000011101100010111010000110010111000 | 39 
101001010110101001111111010110110110 | 39 
100001000100101100000111000111111001 | 39 
101001010111000011111010000101011010 | 39 
000011000011010100110110001110011101 | 39 
101001000101111000101000000101111000 | 39 
110001000011111101011110111000000010 | 39 
011011000110000110001010001110110111 | 38 
111001000010011111110011111011110000 | 38 
110011010000011101100111100010110101 | 38 
111001010110011100011100100001110001 | 38 
110011000111010110011100000000000010 | 38 
110011000011010100100111000110110011 | 38 
001001010000111110111111110100000110 | 38 
011011000101100010011011000100100001 | 38 
101011010001100110001010111011001111 | 37 
001011010101111110100000011110011011 | 37 
100011000001000000000000001010000110 | 37 
100000101010000100100101001011100100 | 36 
010100010000110101001011000010011000 | 36 
111101110011011010000100011000101100 | 35 
100100010010110001010010000101111100 | 35 
111101000011001100111011000111010101 | 35 
000000110110011110101101001000001100 | 35 
110000110000001010000101000011010100 | 35 
111111111100111000001100010000110101 | 35 
010100101101011101111101000100110001 | 34 
001100100011101111100100001100100100 | 34 
100110110000110000000100000101101010 | 34 
001010011000001111101100010001001000 | 34 
010110000010010100101010000001100100 | 34 
000001111110010100011110101101001100 | 33 
011111101110110000000010110000111010 | 32 
100011100101001101010100010001110001 | 32 
010100101100000001000111100110000101 | 32 
011011101011101110001101011100001100 | 32 
011010001101011111101110010100101110 | 30 
110010001100000001000100111110111100 | 30 
010001000001011000100111110101100001 | 27 
010001010000010001110100110111001111 | 24 
101001000101100100101001101110100100 | 23 
101001010100001100100010110111101100 | 23 
111001010000100011010101010000001110 | 23 
111001000000110110011100010100000110 | 23 
110011010000010100001011101100110101 | 22 
110011000110011001000000011010001110 | 22 
101011000100011101000000110100011010 | 19 
