Vector | #Nodes count 
10011110110011000111000001101101100000110110011001110110001100101010011010000001101011100001001010100111000000110000010100010100111101111010101000010110100011001110000000101101100111000010101010111010001001001101100010010000111111000 | 446 
11011101010110110001111100000110100100110100110011110101101101110110010001100111000110000001101010101100010100001000111100010001111111100110101010000110100111111011100010111100111100110110010111000110000011000011111011100000001100111 | 437 
11011101000011010110111011010001110111011101010011011110001110110110110110100010110010110100001010010001011111001111000000011000011000000010101100111001010010000111100010010100101001001000000110111001110110100111100110011000000000110 | 436 
00110010110101000010001010000111101111100101110100110000101101111000010010000010010011011001101000000111000010010110101110000000011110010001001000111011100101011001110000000001010101110010110100001010010010010000010100110100011000110 | 435 
00111111010100111011101111010000101011101001010100010010111010110010111111101101001000000001100110001010101100011001111000001100111100010011101000111111100100010100001011000011000100101010001000010001111011001110000110001110001110010 | 433 
11100110010111111101000101010111101000011101111101000001111010010100011001110000110011110010000001000110111010010011110110110010000010111101100001000000111110000110111000001010110001001101100100101011111111100001101111001010100110010 | 432 
01001001101001111111101111110000011001001000001110011001110101011011001101100101100111100100100000011110010100101000101011010000010011100011000101011011010000010101111011010001001000111101100001010110101011110011111110010001111111011 | 428 
01000011000000001100001001010110110101011111110101101011100100000000011010110010100000000111100100100000011101100110011010000001110000011111001001001100111000110001111110010101001010011101101111101100001011011000011000011000010001100 | 428 
01011101101100011000001110100011100000101010110000000111010100001101110010111110001101001001001101100000011100010000101000101111010010100100011101011101100011100011000000000001000100100101100110101110000111111100110101110100111011010 | 420 
10110011110010101110010101011110111101010110001000011011000001001110110001010011101101100100101110011001100001110100111011000110000000111110010010000010110101100011010010001001100111001101011001110001010111101100001110010001111001010 | 405 
