Vector | #Nodes count 
010100110000000100001101011110011110010001100110101101100100111111000111110011000111101101101100100111001010110100101010001010011110110000001011100010110001101010000111011111011010000111001111111001100110010 | 571 
001110001000010100101110000011001111010010100110101100000110110001011110111110001100010101101100001101011000101111010111110000011010011011000111111010000101110101010111000111110111010110000011011111001111001 | 559 
001000110111011001000000101000110101100010100011001111011011001100111000010110001001110111000001100100001011011011110011111110011011110011101100110110101110101111001111110001011001000010011110101011100010101 | 544 
101000111011000101100100000110001100100010000100000111001101001001101011101001100100001010001100001011111000000110111111100000011001000010101010111111011111101100100010111100100101101001110111010101010010111 | 538 
000011100011010000111000110100111000100010011100110110000011111110000110011101000101010000001101000000111001010101101000101001011010100111010100111101110000000010001000101111001011111100010101010111010100010 | 528 
101000011101111010111111101100111111001111111011101011010001100001011000111100110111111011111000101000010100000010111000101100100000100100101001001101011011101100101101111111010101000101010100011010010001011 | 516 
110001100111110001111100101101011010111011110111110001110011011111101100100100101001011011111010100110001010100100111010111101110100110010100001011011001111110011001010001000011111001100100010111110010001000 | 515 
111111011110110010010011101001001000001001010010001100101101111001110110110000000011000101111110101110011000100010111110101011111101110111111101011011000000101001111110101011001001011000001010110011101101000 | 514 
011101101111111000000110100101000011101110101111100011111001111111011110000000101101111011011010000011011100001111111111010000101110110001001110110000001001101111110110110110110101110010101100110000110110000 | 507 
111101011011100101101101111010001010100110010101011011101100010011011110000000101001101000001110010010010001011101110100000000001011010100111000001111000110100100100100010011001100010000101010011001000000011 | 467 
