Vector | #Nodes count 
10101000011011010101101001111101101011001001001010 | 844 
11101011000101010010100101111000001000101011110001 | 829 
10011000110111010011011010101111101111010100101100 | 798 
10001111011010010111011011010110000010101001111100 | 797 
00110001111001110010100001111000111101110111110001 | 797 
01101110011011111101101110011110010010101001101110 | 776 
01110111011010101101110111011010011100001110101111 | 764 
01011011101010101011100110010111100011101110101101 | 729 
01000000100010111011100111100100000110110001001000 | 710 
01000101101001111000010011111111110000110101001001 | 704 
