Vector | #Nodes count 
01010000101100000000010110000010011100011 | 34 
11001000001000110100011000001101110001000 | 32 
00011110000010000101000000110001110000110 | 31 
01010100010100101000001001110000001101001 | 30 
00010111100000001001010010001011000111110 | 30 
00101000110100010000100000010101101011010 | 30 
10000000000101101101110011010011111100110 | 30 
00011000011010011100000001100100001010110 | 30 
10100100100001011010001001001001100001010 | 30 
10001001001001000101001110000001011010000 | 30 
00000001100101010000010010011011011010011 | 30 
00110001000000000010101100000011010111010 | 30 
01100011000100001100010010111100101011001 | 30 
00110100100001010001010111000000000110011 | 30 
10100010110010000011001010000010111101010 | 30 
01001010010111101100000010101000001001101 | 29 
10010100000100111100011100110000011101000 | 29 
10000011000011101010010110011000011111100 | 29 
00111001011100000011000100011010000111011 | 29 
00110111101101000001110001100100110010000 | 29 
10001110110100000000010011000000100001111 | 29 
01001100101001010000000110001001101110111 | 29 
11110100111010100001000000011111111101001 | 29 
10000100001011110000001010000001100000111 | 29 
01000100001000000001110100111000100101100 | 29 
10000101101000011000001110000110000100101 | 29 
00000111010101001100000000101100010010101 | 28 
01000011000111001111000100000101100111100 | 28 
11110000011011000000000001000011011001000 | 28 
01000000101100100000110111111000100111111 | 28 
01110110011000010011011110000010100011010 | 28 
01010001100000110011010011110011110010010 | 28 
01001000000010110101101111011000000000110 | 28 
01011110000010000010111100001010100011010 | 28 
01110110001000001101101010010000111101001 | 28 
01010000101000011010100101111000101110111 | 28 
11100110110001010001000010000000100001100 | 28 
00100011000111010010000001111001011000111 | 28 
01100100000100100000101000110110010011010 | 28 
10100000010011010000010010010111011110101 | 28 
00010000001111000110000011011001000111100 | 28 
00110011100000000110000111100101001001010 | 28 
00100011010010001011001110001100101010100 | 28 
00001110010101000011100011111011010001101 | 28 
11010101000000110110010001111000000000100 | 28 
10100011001000010101000010001011001001111 | 28 
11001000000011100010010010110010011000110 | 28 
00010000101001011110101101101000010111101 | 28 
00111001001001100100000101011011010001011 | 28 
10110000000101001110010000100100111111100 | 28 
11001010100100100011010110000001010111001 | 28 
00010100100110101000001101010011100001101 | 27 
00110010101001011110100111001000010011011 | 27 
01100011110101011001000000010100100111001 | 27 
10101100000000110001000000110010011000000 | 27 
01000110110100000010111001001100111100111 | 27 
10001011101000000100100001110101010100111 | 27 
11000101000110010010110001100010101001100 | 27 
10110010000000100100011001001110101101001 | 27 
11010001110010101100100000000001001001100 | 27 
10101100100000011101011001011001111101111 | 27 
00101011001000001100110100000101100000011 | 27 
10101000100010110010100110101110010000111 | 27 
00000111111000001000011011100010000101001 | 27 
00001000110100100010100011100101001100111 | 27 
10110000100010100001100100111101001011011 | 27 
00011000000111000011001010110011001010100 | 27 
01000001011010100101101010011000001011100 | 27 
10001000010011110110101101000101010110000 | 27 
01111010100110000000110010011101111100111 | 26 
00111110010101000001001111110100000111001 | 26 
01101001100100010011110001010000001001100 | 26 
10010010100110011110001011001110100110000 | 26 
00010100100100101101000111100001100100100 | 26 
01100001110011100010010000111011101011110 | 26 
10001101001110000001010110111010010111000 | 26 
01000010100111010100010110001100011100111 | 26 
00001000000001000110010011111101110111010 | 26 
10110011110010111010001110001000001111100 | 26 
00000111000010101001111110010010011111001 | 26 
10101011101100000011101000100111011001100 | 26 
11000010000100101100011101110111001100010 | 26 
11101100011000010110010000000011010100100 | 26 
01101101000111100100011001101000000011111 | 26 
00000001100110100111101011110100010000101 | 26 
00100011001100000111010000001011010100101 | 26 
11101001100110100110111000010000001000000 | 26 
10000000001101011101100010011101001001011 | 26 
10101110001011001110001101110100011111011 | 26 
01000001110001001010111000010111100100000 | 26 
00110111100110110000011110001001110000001 | 26 
00110111010110000011000001100000111001011 | 26 
10110101010000001001110110100010011011101 | 26 
10010010101011100101110010110101010100100 | 26 
00111010000101101001010110111100010100000 | 26 
01010101010000000100110110011011100011001 | 26 
11100001101000110111001110100000111000101 | 26 
00010110011001100110011111010010000010100 | 26 
00000110001001001100000111111000011101111 | 26 
00010011100001110100100010101110010111000 | 26 
00101010110011100000010111000011011000000 | 26 
11110101110010000001100100100011010110011 | 25 
01010110011001100001100101101000111110010 | 25 
01010010000111110011111001010001001111000 | 25 
01001110010011110010011010010001101111000 | 25 
01010010010011101001100101110001011000101 | 25 
11000101001101001000111001110000100001001 | 25 
01010111000100110110101101001100111101011 | 25 
11000100110100000110110100111101100010111 | 25 
01010000111010000110000010010110000011111 | 25 
00000101011011100011101010011000010010011 | 25 
01111011001100000100001101111110101010011 | 25 
10101000001001111110000111101010000001110 | 25 
10111010010000101011000011101100001011100 | 25 
00010000111111010100101100101000001110111 | 25 
00000001011001101011001101010111011010110 | 25 
01110000110000100101110010100110100010100 | 25 
01001100011010111111010101001000010001010 | 25 
11000010000001011100101010101001000000000 | 25 
00010111110011010101100000001100000010000 | 25 
01000110101111001000101000100001011001110 | 25 
00100101010011011111001011001010011111111 | 25 
01000011100011011111000000110001011001000 | 25 
01100110000101111000000011111100110110010 | 25 
11001011011111001101100011000110011111100 | 25 
00000110010101111100110001010010110110101 | 25 
00010100100001001011011011011111100000101 | 24 
10010110101000100111000101111010010011010 | 24 
10110000111101110101001000011110011100001 | 24 
01110001000110010001101100111111100111100 | 24 
00111010100001010000100101111100100111010 | 24 
01111000010101101000110110100101101010010 | 24 
01101010010011001011110110010100111111010 | 24 
10101011110100111110000011011110100000000 | 24 
11010001011101011110000011011001110011000 | 24 
11011110000010010011001001011110010111010 | 24 
11000001000011010010110011001111010001111 | 24 
01010111101000010101110110000010110101101 | 24 
00101010001000111111011110000111010100100 | 24 
01011000011111110010001110001111011111011 | 24 
01000001010001000010111111101001110011011 | 24 
00101010111001000111011000111100010011001 | 24 
01111000011101011000011011110010110010000 | 24 
10100000101101000111100011011001100001110 | 24 
00001011110000110000111001011001010101000 | 24 
00101110110010100000111011101110001101011 | 24 
11010111001110100000010101100100010100110 | 24 
00100010010011000010111011010011100010110 | 24 
11100101110000001001010111001111010011101 | 24 
00000011101000000011100111000101110001101 | 24 
11100110100111001101111110000000000010101 | 24 
10001011001010010011010011001001100110000 | 24 
00101100001111010011001111001000100011111 | 24 
00100011100100000111000011101111111111111 | 24 
01001111100010101000101011011010111111110 | 24 
10010001100101100011011111010111111110000 | 24 
11101000111000010000101001001100011010010 | 24 
01110001101011010000101110010001100010100 | 24 
00111111100000001110001011001000000100000 | 24 
10010000101111011000010010111011110111111 | 24 
10100001111001110011010000110011110110100 | 24 
10110011101011100001100110100110001101100 | 24 
11001111101011100000101110000001101011100 | 24 
00101011010100100110110111110000010100001 | 24 
01010100110101001000011100011010010111100 | 24 
10011100001000100111000111100011100001010 | 24 
00010111011000101100101000000111011100111 | 24 
11111111010010010100111001010100011111011 | 24 
10100011100000110010010100100111111000100 | 24 
01001010111101101101101100011000001111000 | 24 
01101110010100011010000111101011001000110 | 24 
10101100010110100010001000111110100101100 | 24 
01011110011000101011011111110100000101110 | 24 
10100011110110101011100010100111001011101 | 24 
10000111011011010001011010100111111010000 | 24 
01011001011000100100101011000110110011001 | 24 
01110000101001100010100011011101001010010 | 24 
10000010110001000011110111110010100111101 | 24 
00101011000010110101110010111000011111100 | 24 
00100001100011111000010111011010000110000 | 24 
00100011000001010011110110011011101011011 | 24 
01110001110000110000101010100111111011010 | 24 
01010111011011100000100010011011011001010 | 24 
11000010100011011001001101100110110001111 | 24 
10110000011010111011101000101011001111001 | 24 
00100101000011111011101000111001000110010 | 24 
11010000011010110011011111010011110011110 | 24 
11101111111100101010110011000100001000111 | 24 
01011010100011000010000111101011101001101 | 24 
10101001110000000101011011001100111010001 | 24 
01010111011110001011010110101001010101111 | 24 
01010000010101010011110010001101101010010 | 23 
10011100101000011111001011011101000010100 | 23 
00111101100111101011010000100110001100001 | 23 
01010111101011000010111110010001010110111 | 23 
00101101001101101000111010101001000000000 | 23 
01100111110110110100111010000000110110000 | 23 
10011100000100101111001010111111000111001 | 23 
00000000110011111010101110110011001000000 | 23 
11110011100100001100100100111000000011011 | 23 
10101101000111001011110101101001101001110 | 23 
10100101011010000010110010110110111001000 | 23 
11000110011111100000001101100001010110110 | 23 
00100101010101001010100111110101011001011 | 23 
11010011001101100011111100000100101110000 | 23 
01001011100010101101011100110011111001001 | 23 
00110100000011000110111111110100111000101 | 23 
11100101100111101011101101110000000011001 | 23 
11110010100001001010011101001111011011101 | 23 
01101110000111001010100110011001111011001 | 23 
11101101010011110001011000101000101010100 | 23 
01010000000110011111111110011110010010110 | 23 
00100110111000111101100000111100111101001 | 23 
10010000111100011101001111110001011111010 | 23 
11110101100010011110100111110010000101010 | 23 
10101100101000100000011010101111110010101 | 23 
00001100000110001110101100011101101011000 | 23 
10001010101001010111111010010011001111011 | 23 
00111110110011101000111010011010100010111 | 23 
11010101001001011110010011010110010000000 | 23 
11101001110000010001110001111011111000010 | 23 
10100001001100011100110010101011010001111 | 23 
01011000111111011110010110101011001000011 | 23 
10101000101000001111000011000011111011011 | 22 
10011000101110010011111111011001000011001 | 22 
11100011101101100110001001011010100110110 | 22 
01111101101111010100001000000101010010001 | 22 
11001101000101001100101110100111110010100 | 22 
11010100101100100001010101000010000010000 | 22 
00001110111011010011100011110100010010110 | 22 
01111010111101100111010110000100010011011 | 22 
11011101011100011100100000001101001001111 | 22 
10010010110100010001001111011111110000110 | 22 
11111110110001010000001110000111000010010 | 22 
01110011010111111100101000010101111001100 | 22 
00101100111100111001000110111110110001101 | 22 
01011101011110011001010011100111010001000 | 22 
01111110011001100110000001111000001000001 | 22 
11110110100000001101101100010001000010001 | 22 
10111011101101000110000010010110110110000 | 22 
10000010010111010001011110001101000000000 | 22 
00001010001110010010111010000110011000000 | 22 
00101100111010100010111100011100100011000 | 22 
11110000010001111101001101001010101011110 | 22 
01110110000100110001001111101100100110011 | 22 
00111010011101000111010100011011010010010 | 22 
00101010011001100011111000100111101001001 | 22 
00011110111101000011001000101011111100111 | 22 
01001101101011011101100111111101100011101 | 22 
11010010110001010011100111001100010100111 | 22 
10110011011111000110010110100110111010111 | 22 
10011110011001110011011011010011101110011 | 22 
11001101110110101000110110001111000111110 | 22 
10011011001010000111100111101010001101100 | 22 
11011110011110111000110010000110110001001 | 22 
11110100100001111111101100010110011001000 | 22 
10011010001001011010110011001100100100010 | 22 
01001011100001000110100011110111110111011 | 22 
00010110100000011111111101111011000110010 | 22 
11001100101101010110101101001011001101110 | 22 
11011001101100001110011110000111001001001 | 22 
10001111001100000000111111100001001111000 | 22 
11101010110100110101110100101101011010111 | 22 
00011000011010111100010111101101010000001 | 22 
01111100111100011001101000110000111101101 | 22 
10100000001111010100011011010111000111111 | 22 
11100110010011100000010111110010110101001 | 22 
01000010011100100010111111000101001110000 | 22 
10010011110000110100011001111100000010111 | 22 
01011101000010011001101011110001110100111 | 22 
11101011100000011110110010011100011000100 | 22 
01111110100111001110111011100000001010011 | 22 
10010111111101100010111101000101000100011 | 22 
00101010001110010111100111100101010100000 | 22 
00100110011011001011001000101011111011111 | 22 
01010100011000100101101111111011100010111 | 22 
11111001001011111001000010101001011010010 | 22 
11110001010011000001110100101110110100101 | 22 
00110011100111111110000010000101111001001 | 22 
11010110100101011001110101110001001000100 | 22 
10110011001111100110110110101101010110100 | 22 
11011111101011110001100110101100000001001 | 22 
11011101010101110100001000100101010110101 | 22 
11010001111010001101110000101001101010000 | 22 
00000011111001111111011001001011011011011 | 22 
00011011111011000011011110100010101010100 | 22 
01101000101111011001000110010111111011010 | 22 
01110110100111110011100010010111101110011 | 22 
10110000010011110111000100010011111011010 | 22 
10010100000111100001111011100010001111011 | 22 
10100111011010100011101100001110010011110 | 22 
01000100010101011111100001101101011010001 | 22 
10011110011001111000110001111110101110111 | 22 
11100111111011001100000011001111011000010 | 21 
00111100010111101100110010111000100001001 | 21 
01101001110110110001010001110001000001001 | 21 
11100101010001101101111111111000100101011 | 21 
01110110100101011010001110111011111110010 | 21 
11010111100001110100000111010101000101010 | 21 
10011101110010111000101110100101011100000 | 21 
10000111111011101011110000111101011100011 | 21 
01001011101111001001101100110100010110110 | 21 
10101110000011010111101100111100011101100 | 21 
11101001011100011010101111101000010001000 | 21 
00001110100111110101011010101000111010101 | 21 
01110011101111100011011000101010111111000 | 21 
11011110110110110100100101010100111011001 | 21 
01111100010110001011110111111000110011010 | 21 
10101001101010101010011010001110111101110 | 21 
01100101011101110110110010110000000111110 | 21 
11101011001011110101100000001110111100111 | 21 
01111100011101001001110100001101111001100 | 21 
01011111101100000101011110010101110010011 | 21 
01111111001101001101001010110111111100011 | 21 
10001110101110010100011001110110110111101 | 21 
11001101101001011011011101000001011000001 | 21 
10001001110111110011011101100101001000000 | 21 
10101100101001000011011111011110110000011 | 21 
10101011110111010110011000001000110010011 | 21 
01100011110100011010111011001010100100001 | 21 
01111101011001101110101000011110011000011 | 21 
01101001101010001101100111011011000101011 | 21 
01001111101010100100101111101001100111011 | 21 
01111110011001100001101110011001010010001 | 21 
11011111000101110111001100101001001111011 | 21 
11110011111000110100011100011000100111001 | 20 
10110010110101001100000011010101010110100 | 20 
11101110011100000010111001101111001101011 | 20 
00100011000111111111111101011001000100011 | 20 
11011100110100011000110111101101001110100 | 20 
00111111100101010100100110111000110011111 | 20 
11011011001010001100011010100011001011101 | 20 
11101010110111110111110001110001001100010 | 20 
10100011001010011111011010100111000110110 | 20 
11100011110111110101000111011011011011111 | 20 
00001100111100110101110101001000111110000 | 20 
10101101101110110001111100110101011110010 | 20 
00101110110101110110111110000000101101110 | 20 
00010111010110101111110001001111101010110 | 20 
10011010001111110100001011101000101100010 | 20 
00100010101101111101011101001000011101010 | 20 
10110000110111000001011110111110000001000 | 20 
01011010011110010111101010100101111001110 | 20 
01000011111011011011100010101001100011000 | 20 
01010010001101101111110110101000000101101 | 20 
10001101111001111010001000110011111001010 | 20 
11110111000101110110111100110000011110010 | 20 
11001011000001100110101110011111101001111 | 20 
11110110111010011001110000111110001111000 | 20 
00011110101011110111110110011001010010011 | 20 
