Vector | #Nodes count 
1011000010011101101011011010110111101100110100010010001101100110000000000111111111000100100111010010111000101000101010100101100100100010001111110001010011000110100001100100000111 | 859 
0011000001010101001110010011111110011100100110000111110000010001011010010000111011011101111010000000001100011110011010010010011110001001101001101100110001111011110011111010111001 | 857 
0110100101011011100110110100011011010001011100011011111011101010011000101101111111011000011110011010011010101110000110111100111000010100000000011010100110100111001000111111110011 | 850 
1101110110101101011110101110110110110101100100010001100111001001010111001110011100101110011111111111001101001001100111010101100111111110011110111110010101010011000011100101010010 | 825 
1100110010111110100010101011000101111101111110101100011000001011111010110001111100000000101111000010100010110000011010001110111100000100111010110010100100000100010101101010000011 | 823 
0111100111000010100110000110010101100111110010110000000111111110000101011110011101000101011010001000000010011010001101000000110011001001001101101110101010100010011100010100111110 | 814 
0010000010110001100101001001101011111000010110011011111100101100001101010100100010110100001011111111100001011111000010001011011000110001110101111010000001000011011111100001011000 | 813 
0010010100111101001001011111011001110101101001010111001110011001010000111101001110101101001101100001010001010101000011100000110111001001101100010010010010010000010001101010111111 | 777 
1000010100001110101011100010000100001110110000001110011000011000111110110111000001111110011110011000010111011111101111111011100011110111001001100010001110000000111100100100011100 | 760 
0010100010011110111110101101100110101111100100100011100110110010010010001011000111000111111000101110101100111000011011100000111100111000001110101111110101111110010111111000111101 | 739 
