Vector | #Nodes count 
01101001111110101111100011100101 | 2902 
01111111011000101011001111010101 | 2884 
01111011011010011111001001010010 | 2878 
11101001100001010001100001010111 | 2866 
00111001111110100011110111011110 | 2865 
11111100010111101111000011001000 | 2842 
11110001011111011010110011011010 | 2838 
11110010100100100101101010110101 | 2837 
11111011111000010110001001010011 | 2837 
01111000000000100111111111001001 | 2835 
11101111110111101111111000110101 | 2829 
01001101111000000011010101100101 | 2828 
01110111111100100101111111010110 | 2824 
10111110011111100000110011000100 | 2820 
11111100000001100010110100010001 | 2819 
10110001000000101011100110100110 | 2815 
10111011110011110111100110110111 | 2809 
01111001011100011110111011000110 | 2809 
01101100111100100010010110011110 | 2806 
01100110001100000000110101110010 | 2805 
01101011001001100110111010011011 | 2801 
01110001111010111000000110110101 | 2797 
11110100111100001111111011001100 | 2790 
01101000110011001011101010101000 | 2786 
11001111111101101001110010100000 | 2782 
11111101101110101101011010000010 | 2782 
11110111100010010111111011010001 | 2782 
01111010111010000110101010110011 | 2780 
01101100011101110110110111001100 | 2779 
11101100010000001111000011100110 | 2779 
11111111000111001001111010000001 | 2777 
01110010010101110101110101111011 | 2777 
00111000011011011100101001000110 | 2776 
11101100011110000100111001010100 | 2776 
01110111010011100110111101100000 | 2768 
01011111000101101110110011001010 | 2768 
11011110111101000101100110100110 | 2762 
10011101111100010011111011000101 | 2762 
00111001100000101000001010110001 | 2761 
11111100101010101100100010001010 | 2759 
11011111010100111011000101000111 | 2755 
01110101011110001001110111000011 | 2755 
00100101011111011010010010011010 | 2751 
00111100101100001111101110111101 | 2751 
01111100010100011001001000101100 | 2751 
01111010111100011011111101011011 | 2751 
01101011111110000101111110111010 | 2750 
01010100111110001011001011011001 | 2750 
10111110001111110010111101010111 | 2750 
00111101110111011100110001110001 | 2749 
00011101110110001100100110001111 | 2748 
00001111111011110110111101001110 | 2748 
01011110001111010101000101111001 | 2742 
11101101111111111011010001001111 | 2741 
11100111101101110011111101000010 | 2741 
01001010010111111011001110010011 | 2740 
10001111110111011010011010111101 | 2739 
11011100101111011000100101001100 | 2739 
10011110111001111110111100110010 | 2738 
11011111110110010011110100101011 | 2737 
11110110100010100011011010111100 | 2737 
11010100110101110000010100110100 | 2735 
11100111111000111110100000101001 | 2733 
11100000001110011110011110101010 | 2730 
01110001100111101001100100101100 | 2730 
11001100001111111011011100110000 | 2729 
10111001111110001100110110000101 | 2727 
00011100010110100111001001011111 | 2727 
11100111100111011011000010001111 | 2725 
01110011011001101101110100000011 | 2723 
01101000000100110100111110101010 | 2723 
01001110010111000011100110111011 | 2722 
11011111101110011111110001110010 | 2722 
10011111100001000000110010110001 | 2720 
11101101100011010000110101010110 | 2714 
01011110001101001011100011110111 | 2713 
00100011010110101000010101011101 | 2711 
11011010110110011010110110010100 | 2711 
10110110110111111000101101011010 | 2711 
01111010110101011010010000100010 | 2708 
10110010010110111011011010010110 | 2707 
00101011111101101110001100100000 | 2707 
00001010111111011011010111111011 | 2705 
11011101101000010001101110110011 | 2705 
00100111110010111011001001111001 | 2705 
11011100100101001011100100110110 | 2705 
10111001011100001010101100110111 | 2704 
11110101010110011110010101111101 | 2703 
01001101010000010011010110110011 | 2703 
11011101101101000000100010110011 | 2703 
11011110110000101110000101010100 | 2702 
00110101100011001001100101011110 | 2702 
01010110111001111011110011011100 | 2699 
11001111100010101010001101011100 | 2699 
11011101110000111001100100000110 | 2697 
10100100000000001110111010101101 | 2697 
10111010000110000001101110100011 | 2695 
10011010010110111101110010101101 | 2694 
00110101101111111110001011110100 | 2693 
11101010100000100101101010010110 | 2692 
11011001011101000111011000101100 | 2691 
10001011111000101010011101011011 | 2690 
11111100011101001000010100001101 | 2690 
01101101110101001000110001100100 | 2689 
01011010100010100111011000011010 | 2689 
11100010100011110100111011011010 | 2688 
01001011110110110101100100111010 | 2686 
11101100010101111110101001000000 | 2685 
01010110100101111001101000010111 | 2685 
01000110001100101000111000011101 | 2684 
01111100000111110000110001010001 | 2683 
10111110010100100001101001100010 | 2682 
00011000010111111111011000011010 | 2682 
10111101000000010110111001011111 | 2681 
10101000000000100100110110011000 | 2681 
01010010010111101010100001010000 | 2678 
01100001000011010010111010001101 | 2678 
01011000000111111101101101011010 | 2677 
11110011011000010000110110011011 | 2677 
