Vector | #Nodes count 
101000110001000010111010101110011001 | 143 
101010111010100100011111010101000111 | 116 
011010101001100101110101011000100011 | 108 
101010000011111110010111101000111110 | 107 
000111010001110101000000011110010001 | 105 
000010100011111100100111110101010100 | 104 
011010011001111000100010100111100010 | 102 
100111110000101110011110000101011111 | 102 
011010110010101000101001110100010111 | 100 
100111111011011010110001000100010001 | 99 
110101100011010000010100011011110010 | 99 
001100000001011111100011000101111011 | 99 
111100110101111000100001010000010110 | 98 
000100010001011011111100011011101001 | 95 
011110101000001100000011010110001011 | 95 
000100110110101100101010111010110011 | 94 
110010110011000111100000101000011000 | 94 
100000110010001010000011101010110101 | 94 
011110010001100001101001001101000010 | 93 
110110010011000111111011011000111000 | 93 
000000000111000010010110101011100101 | 92 
100111110011101000101011110111111011 | 92 
111100101000001110001001101010010001 | 91 
001101011000001111101110100000000010 | 90 
111101100011110011100110011011011000 | 90 
110110110001001011101011001000100111 | 90 
110100010100001111111011101101001110 | 87 
110101000111111011111000010011100101 | 87 
100001100011010101110101000001011000 | 86 
101000010100000100111100010011101110 | 86 
100000111110000100101000101101010000 | 85 
000010010001010000111011001011101101 | 84 
011100101001010000011100101111100101 | 84 
000000000011011100010001101000100011 | 84 
110110000111110100001011001010000101 | 83 
011111011100001101111001000110001101 | 82 
000110110100111111000011101011101110 | 82 
000111100001101101110000011000111100 | 82 
111111100111001001011110101101000110 | 82 
111010101011101100111011011100010100 | 82 
101111011111001011110011110010001010 | 82 
111101001011101100110110011100110111 | 81 
101111100111111101100111111110001110 | 80 
001000111111100011100110110110101011 | 80 
000100111000101000000000100110111100 | 80 
111110000010000001111011011011111011 | 79 
011101010010011000110011010010100100 | 79 
111000010011001100111010111100010011 | 79 
000000110000100001011111011111011110 | 78 
100101100111110110001000101010110010 | 78 
111110110111011010001001101111110000 | 78 
100110110000011010010100100111110001 | 78 
000110100111110100011001010110000011 | 78 
111101011111001000001001111110110110 | 78 
100111111001010101100011111101101101 | 78 
001000101110101101111010101101010010 | 78 
001100100001001100101110100101100111 | 78 
000110001010111111000000000010111011 | 78 
111101100010111011011111011000110100 | 78 
111010001001100011001000001001100011 | 77 
010000110010001001100000000101000000 | 77 
