Vector | #Nodes count 
11000100000001110111001110001101110010100101111100 | 549 
00011000000111101111001101001000001010001101010001 | 498 
11000111110011010101011010110000010001111011010110 | 498 
11010100010100000001010100100111110100000011111101 | 494 
00111100110011101000110101000110101100010100111100 | 493 
11001100111011101111010110110001000110100101001011 | 486 
00000000010001000101011001001111000111010110001001 | 484 
11011100001100110000011010100011101010011000010001 | 481 
00111000100111111111101001110111111010101100001000 | 481 
00110011001011101110001110101111001011110110110100 | 478 
01010010010010000100000101100100100111100101100110 | 475 
11000011000011100100001011001000101110101010010001 | 474 
00000110110010011011011001010010111010110110001101 | 474 
00010010110111101100000010100101001001001000111111 | 473 
00001110001000100001011001111010111100000001111011 | 472 
11000100100111111010001010010010000111010100100111 | 472 
11011101011110011110100110000101001100100001011011 | 472 
01001010011111111011011001011001000110101000011010 | 471 
00110010001001101111001010011111111110010000000001 | 471 
00011100001011011011011010001001010111001000100110 | 470 
11010100011011011101100110000000100101101100110111 | 470 
00001010010010100001111001110000010010100000100001 | 470 
01011100000011101111011110011011011011100011000101 | 469 
11000100101011000110111110000111111100101111010100 | 469 
00001011010110010111111010101011001000011111111010 | 469 
11010111101011101110111001011010000111011111100000 | 466 
01010011111101101001010110100011101010110110111011 | 466 
00111011011000011001101010001101101101010101101011 | 464 
01010011100000010010101001101111100000111000001011 | 464 
00010110011101110011101010111101001001000000010101 | 463 
00010111101001010011011001101000000100010110000001 | 463 
00101011100100000101010110001101010000111011110110 | 462 
00000001001101111111111010011111110110001111011000 | 462 
00111001011110000010111100010000100100010110101000 | 462 
11011010101010100100101011010100010101110010100110 | 461 
00111010011011000100101110101110001101000100100001 | 461 
00010110011101100110011010000011101001010111100100 | 461 
10110010110111001101101101010100100000100001010011 | 460 
01101001111011111111101101001111011010000101000110 | 460 
00100010000000001010010101000101001000000111111110 | 460 
00010110010000111111100110111011101000100110101101 | 459 
00100100000011100001100001111011011110010010100101 | 459 
11001110100011001010100111011010011010011101010010 | 458 
10110101111101000010010110010101001001001101010000 | 458 
01000100111011000111011011101101001010101011001001 | 457 
11010110000111000000010111100110001100011110011101 | 456 
00111001111001011110011000100100111111111110111111 | 456 
00011000001101101000111101111100111111001110001001 | 455 
01110010101010010011011010111100100100100011001110 | 455 
00101010101000111110011001011000000111010111100011 | 455 
01111010101010001001010001011111001110110001101111 | 454 
00110101010000011100001001111000001100100110010011 | 454 
