Vector | #Nodes count 
000111011011001111011110001110000110100000010101001010100101 | 277 
110001001110110011110101011011000001110001111111001011101100 | 260 
001000100111101101110101100001110111011110011000001000001101 | 258 
010001011011011011011010101011101110110111101111101000010001 | 253 
001111000110101110100111100101010000010010100110101011000011 | 249 
101100001001101110010000100100000000101011011100101011010010 | 248 
010001101101000101101100111000001101101110101101101000101001 | 248 
111100111000011111110011000110111111100010010110001000000100 | 248 
100101001001110101110001101011010110110100000001001010011000 | 247 
010101001001011011101011110010010010000111100100101011011000 | 247 
001000101111000110011011100001100100001100110110101010100000 | 247 
111010011000011110010011011011101001001100110011001011011001 | 244 
010011000001010001000011111101000111110100000110101000011011 | 242 
101010010011010001101011010100100001010000110011101010000101 | 241 
011010000100011111010100101100100101110110000000001010000100 | 240 
010101010110111101111110000000000100100100011100011010001010 | 239 
111101100000100000000110010010000011000011010100001001000001 | 238 
101010000110010111101011101001011010101111000101101010011001 | 235 
101111100010000101110111101110001101101100110000101100001001 | 234 
111100111100101111001100000101010101110101100101111000111010 | 234 
101001111010101010001011111110001000011010100000101000011111 | 232 
001000011111001101000011011011110001010100000111101010010111 | 230 
111101100110101011010000101111010000001000000010101101011011 | 229 
011101011000000010000011110010110001111110000000001010101010 | 229 
110010001000111100111000111111001010000100000000001011001100 | 229 
101110001101000000101100011100010100100010010001001011000000 | 228 
000010000011001100100100001001000100000110000011101000011010 | 228 
001001100110101011100001001001111000011100000101001100010000 | 228 
101010100101100111010000010111000111111110001001001011001010 | 227 
110010001110101111100010001001101011011100100000001110100110 | 227 
010011010000001110000101100011011110000000100000001100000000 | 226 
011010010011000000011111011101001111011110000101001010011110 | 225 
010000111011101010111110001001100000101001111011101000100110 | 224 
010001110110111101011000111000001110001001010110001001011011 | 224 
101011011011011110000111101001011000100011101100101110100001 | 224 
101110100010010010011110111100101001000011101100001011111001 | 223 
100011000101010111111010100100010101011111111000111000010111 | 223 
011000101100010001000010111010000011001010100110101011100100 | 222 
100111010111010001101100110101001100000001000001001011101100 | 220 
100010000111001010101110100110110010111011001011101001111100 | 220 
011010011111100110101000100001110001010100001010001100001000 | 218 
011011101011000111101100001110111010011001101010001000111010 | 218 
001101011111111110110011100000111110000110010000111001000101 | 217 
101101001110111110111011001011100100110110011010101011001011 | 217 
110001010100111101011100100011000000010000110001101010101101 | 217 
001111110000001110010100111111101110000000101000101011110001 | 216 
000111111001111001011000010010011001010100111111011011000000 | 216 
000100111001100101100111001000000001011110011001001011111100 | 215 
011001000111011001010010000010110011000000000011001001100011 | 215 
101100110011101001101110100001101110110110011111101001100010 | 214 
